trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,5.0,5.0,2.3,2.3,,4694.0
1.0,1.0,5.0,4.0,2.8,2.8,0.5,6505.0
1.0,1.0,5.0,3.0,2.8,2.3,-0.5,3057.0
1.0,1.0,5.0,2.0,3.8,3.8,1.0,4871.0
1.0,0.0,5.0,1.0,3.8,3.8,0.0,3079.0
2.0,1.0,6.0,6.0,2.7,2.7,,4694.0
2.0,1.0,6.0,5.0,2.7,2.5,-0.2,6505.0
2.0,1.0,6.0,4.0,3.0,3.0,0.3,3057.0
2.0,1.0,6.0,3.0,3.3,3.3,0.3,4871.0
2.0,0.0,6.0,2.0,3.3,3.3,0.0,3079.0
2.0,0.0,6.0,1.0,3.3,3.3,0.0,2136.0
3.0,1.0,6.0,6.0,2.5,2.5,,4694.0
3.0,1.0,6.0,5.0,3.3,3.3,0.8,6505.0
3.0,1.0,6.0,4.0,4.2,4.2,0.9,3057.0
3.0,0.0,6.0,3.0,4.2,4.2,0.0,4871.0
3.0,0.0,6.0,2.0,4.2,4.2,0.0,3079.0
3.0,0.0,6.0,1.0,4.2,4.2,0.0,2136.0
4.0,1.0,10.0,10.0,3.2,3.2,,4694.0
4.0,1.0,10.0,9.0,3.9,3.9,0.7,6505.0
4.0,1.0,10.0,8.0,3.9,3.3,-0.6,3057.0
4.0,1.0,10.0,7.0,3.9,2.7,-1.2,4871.0
4.0,1.0,10.0,6.0,3.9,1.7000000000000002,-2.2,3079.0
4.0,1.0,10.0,5.0,3.9,3.0,-0.9,2136.0
4.0,1.0,10.0,4.0,3.9,3.8,-0.1,1385.0
4.0,0.0,10.0,3.0,3.9,3.9,0.0,7231.0
4.0,0.0,10.0,2.0,3.9,3.9,0.0,3880.0
4.0,0.0,10.0,1.0,3.9,3.9,0.0,1288.0
5.0,1.0,5.0,5.0,3.9,3.9,,4694.0
5.0,0.0,5.0,4.0,3.9,3.9,0.0,6505.0
5.0,0.0,5.0,3.0,3.9,3.9,0.0,3057.0
5.0,0.0,5.0,2.0,3.9,3.9,0.0,4871.0
5.0,0.0,5.0,1.0,3.9,3.9,0.0,3079.0
6.0,1.0,7.0,7.0,2.4,2.4,,4694.0
6.0,1.0,7.0,6.0,3.3,3.3,0.9,6505.0
6.0,1.0,7.0,5.0,3.3,1.6,-1.7,3057.0
6.0,1.0,7.0,4.0,3.3,2.4,-0.9,4871.0
6.0,1.0,7.0,3.0,3.8,3.8,0.5,3079.0
6.0,0.0,7.0,2.0,3.8,3.8,0.0,2136.0
6.0,0.0,7.0,1.0,3.8,3.8,0.0,1385.0
7.0,1.0,7.0,7.0,3.1,3.1,,4694.0
7.0,1.0,7.0,6.0,3.1,2.8,-0.3,6505.0
7.0,1.0,7.0,5.0,3.1,2.4,-0.7,3057.0
7.0,1.0,7.0,4.0,4.1,4.1,1.0,4871.0
7.0,0.0,7.0,3.0,4.1,4.1,0.0,3079.0
7.0,0.0,7.0,2.0,4.1,4.1,0.0,2136.0
7.0,0.0,7.0,1.0,4.1,4.1,0.0,1385.0
8.0,1.0,7.0,7.0,3.0,3.0,,4694.0
8.0,1.0,7.0,6.0,3.0,2.7,-0.3,6505.0
8.0,1.0,7.0,5.0,3.0,3.0,0.0,3057.0
8.0,1.0,7.0,4.0,3.1,3.1,0.1,4871.0
8.0,1.0,7.0,3.0,3.1,2.8,-0.3,3079.0
8.0,1.0,7.0,2.0,3.5,3.5,0.4,2136.0
8.0,0.0,7.0,1.0,3.5,3.5,0.0,1385.0
