trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,10.0,10.0,2.6,2.6,,6575.0
1.0,1.0,10.0,9.0,2.6,2.1,-0.5,1680.0
1.0,1.0,10.0,8.0,2.8,2.8,0.2,1727.0
1.0,1.0,10.0,7.0,3.3,3.3,0.5,2544.0
1.0,1.0,10.0,6.0,3.3,3.0,-0.3,1312.0
1.0,1.0,10.0,5.0,3.3,2.2,-1.1,1361.0
1.0,1.0,10.0,4.0,3.3,2.9,-0.4,2224.0
1.0,1.0,10.0,3.0,3.4,3.4,0.1,1895.0
1.0,0.0,10.0,2.0,3.4,3.4,0.0,1137.0
1.0,0.0,10.0,1.0,3.4,3.4,0.0,4478.0
2.0,1.0,5.0,5.0,2.9,2.9,,6575.0
2.0,1.0,5.0,4.0,2.9,2.6,-0.3,1680.0
2.0,1.0,5.0,3.0,2.9,2.8,-0.1,1727.0
2.0,1.0,5.0,2.0,3.6,3.6,0.7,2544.0
2.0,0.0,5.0,1.0,3.6,3.6,0.0,1312.0
3.0,1.0,6.0,6.0,2.1,2.1,,6575.0
3.0,1.0,6.0,5.0,2.7,2.7,0.6,1680.0
3.0,1.0,6.0,4.0,3.4,3.4,0.7,1727.0
3.0,1.0,6.0,3.0,3.4,2.4,-1.0,2544.0
3.0,1.0,6.0,2.0,3.4,2.6,-0.8,1312.0
3.0,1.0,6.0,1.0,3.4,3.0,-0.4,1361.0
4.0,1.0,10.0,10.0,4.1,4.1,,6575.0
4.0,0.0,10.0,9.0,4.1,4.1,0.0,1680.0
4.0,0.0,10.0,8.0,4.1,4.1,0.0,1727.0
4.0,0.0,10.0,7.0,4.1,4.1,0.0,2544.0
4.0,0.0,10.0,6.0,4.1,4.1,0.0,1312.0
4.0,0.0,10.0,5.0,4.1,4.1,0.0,1361.0
4.0,0.0,10.0,4.0,4.1,4.1,0.0,2224.0
4.0,0.0,10.0,3.0,4.1,4.1,0.0,1895.0
4.0,0.0,10.0,2.0,4.1,4.1,0.0,1137.0
4.0,0.0,10.0,1.0,4.1,4.1,0.0,4478.0
5.0,1.0,6.0,6.0,2.6,2.6,,6575.0
5.0,1.0,6.0,5.0,2.6,2.0,-0.6,1680.0
5.0,1.0,6.0,4.0,2.7,2.7,0.1,1727.0
5.0,1.0,6.0,3.0,3.6,3.6,0.9,2544.0
5.0,1.0,6.0,2.0,3.6,2.5,-1.1,1312.0
5.0,0.0,6.0,1.0,3.6,3.6,0.0,1361.0
6.0,1.0,5.0,5.0,2.8,2.8,,6575.0
6.0,1.0,5.0,4.0,2.8,2.3,-0.5,1680.0
6.0,1.0,5.0,3.0,2.8,2.8,0.0,1727.0
6.0,1.0,5.0,2.0,3.2,3.2,0.4,2544.0
6.0,0.0,5.0,1.0,3.2,3.2,0.0,1312.0
7.0,1.0,8.0,8.0,2.4,2.4,,6575.0
7.0,1.0,8.0,7.0,2.9,2.9,0.5,1680.0
7.0,1.0,8.0,6.0,3.6,3.6,0.7,1727.0
7.0,1.0,8.0,5.0,3.6,3.1,-0.5,2544.0
7.0,1.0,8.0,4.0,3.6,3.0,-0.6,1312.0
7.0,0.0,8.0,3.0,3.6,3.6,0.0,1361.0
7.0,0.0,8.0,2.0,3.6,3.6,0.0,2224.0
7.0,0.0,8.0,1.0,3.6,3.6,0.0,1895.0
8.0,1.0,10.0,10.0,3.5,3.5,,6575.0
8.0,1.0,10.0,9.0,3.5,2.2,-1.3,1680.0
8.0,1.0,10.0,8.0,3.5,3.1,-0.4,1727.0
8.0,1.0,10.0,7.0,3.5,1.8,-1.7,2544.0
8.0,1.0,10.0,6.0,3.9,3.9,0.4,1312.0
8.0,0.0,10.0,5.0,3.9,3.9,0.0,1361.0
8.0,0.0,10.0,4.0,3.9,3.9,0.0,2224.0
