trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,9.0,9.0,3.4,3.4,,4063.0
1.0,1.0,9.0,8.0,4.2,4.2,0.8,3999.0
1.0,1.0,9.0,7.0,4.2,2.7,-1.5,2553.0
1.0,1.0,9.0,6.0,4.2,2.8,-1.4,3223.0
1.0,0.0,9.0,5.0,4.2,4.2,0.0,2320.0
1.0,0.0,9.0,4.0,4.2,4.2,0.0,2232.0
1.0,0.0,9.0,3.0,4.2,4.2,0.0,2223.0
1.0,0.0,9.0,2.0,4.2,4.2,0.0,1217.0
1.0,1.0,9.0,1.0,4.2,3.1,-1.1,2438.0
2.0,1.0,8.0,8.0,2.9,2.9,,4063.0
2.0,1.0,8.0,7.0,3.6,3.6,0.7,3999.0
2.0,1.0,8.0,6.0,3.6,2.5,-1.1,2553.0
2.0,0.0,8.0,5.0,3.6,3.6,0.0,3223.0
2.0,1.0,8.0,4.0,3.6,2.0,-1.6,2320.0
2.0,0.0,8.0,3.0,3.6,3.6,0.0,2232.0
2.0,1.0,8.0,2.0,3.6,2.9,-0.7,2223.0
2.0,0.0,8.0,1.0,3.6,3.6,0.0,1217.0
3.0,1.0,9.0,9.0,2.8,2.8,,4063.0
3.0,1.0,9.0,8.0,2.8,2.7,-0.1,3999.0
3.0,1.0,9.0,7.0,2.8,2.7,-0.1,2553.0
3.0,1.0,9.0,6.0,3.3,3.3,0.5,3223.0
3.0,1.0,9.0,5.0,3.3,3.3,0.0,2320.0
3.0,1.0,9.0,4.0,3.3,1.6,-1.7,2232.0
3.0,1.0,9.0,3.0,3.3,2.2,-1.1,2223.0
3.0,0.0,9.0,2.0,3.3,3.3,0.0,1217.0
3.0,0.0,9.0,1.0,3.3,3.3,0.0,2438.0
4.0,1.0,9.0,9.0,3.3,3.3,,4063.0
4.0,1.0,9.0,8.0,3.6,3.6,0.3,3999.0
4.0,1.0,9.0,7.0,3.6,2.7,-0.9,2553.0
4.0,0.0,9.0,6.0,3.6,3.6,0.0,3223.0
4.0,1.0,9.0,5.0,3.6,3.6,0.0,2320.0
