trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,9.0,9.0,2.9,2.9,,7365.0
1.0,1.0,9.0,8.0,2.9,2.4,-0.5,3720.0
1.0,1.0,9.0,7.0,2.9,2.9,0.0,3119.0
1.0,1.0,9.0,6.0,2.9,2.2,-0.7,3593.0
1.0,1.0,9.0,5.0,3.5,3.5,0.6,10248.0
1.0,1.0,9.0,4.0,3.5,2.4,-1.1,2367.0
1.0,0.0,9.0,3.0,3.5,3.5,0.0,1658.0
1.0,0.0,9.0,2.0,3.5,3.5,0.0,1230.0
1.0,0.0,9.0,1.0,3.5,3.5,0.0,7790.0
2.0,1.0,9.0,9.0,3.0,3.0,,7365.0
2.0,1.0,9.0,8.0,3.3,3.3,0.3,3720.0
2.0,1.0,9.0,7.0,3.4,3.4,0.1,3119.0
2.0,1.0,9.0,6.0,3.7,3.7,0.3,3593.0
2.0,1.0,9.0,5.0,4.3,4.3,0.6,10248.0
2.0,1.0,9.0,4.0,4.3,3.2,-1.1,2367.0
2.0,0.0,9.0,3.0,4.3,4.3,0.0,1658.0
2.0,0.0,9.0,2.0,4.3,4.3,0.0,1230.0
2.0,0.0,9.0,1.0,4.3,4.3,0.0,7790.0
3.0,1.0,7.0,7.0,3.1,3.1,,7365.0
3.0,1.0,7.0,6.0,3.1,3.0,-0.1,3720.0
3.0,1.0,7.0,5.0,3.1,2.9,-0.2,3119.0
3.0,1.0,7.0,4.0,3.1,2.8,-0.3,3593.0
3.0,1.0,7.0,3.0,3.5,3.5,0.4,10248.0
3.0,0.0,7.0,2.0,3.5,3.5,0.0,2367.0
3.0,0.0,7.0,1.0,3.5,3.5,0.0,1658.0
4.0,1.0,7.0,7.0,3.4,3.4,,7365.0
4.0,1.0,7.0,6.0,3.4,2.8,-0.6,3720.0
4.0,1.0,7.0,5.0,3.4,2.6,-0.8,3119.0
4.0,1.0,7.0,4.0,3.4,2.9,-0.5,3593.0
4.0,0.0,7.0,3.0,3.4,3.4,0.0,10248.0
4.0,0.0,7.0,2.0,3.4,3.4,0.0,2367.0
4.0,0.0,7.0,1.0,3.4,3.4,0.0,1658.0
5.0,1.0,5.0,5.0,3.2,3.2,,7365.0
