trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,9.0,8.0,-3.4,-3.4,-3.4,-3.4,4466.0,0.0,0.0,,,0.0,0.0
1.0,1.0,9.0,7.0,-3.3,-3.3,-3.3499999999999996,-3.3499999999999996,3071.0,0.050000000000000044,0.050000000000000044,0.1,0.1,0.0,1.0
1.0,1.0,9.0,6.0,-2.8,-2.8,-3.1666666666666665,-3.1666666666666665,6360.0,0.26246692913372704,0.26246692913372704,0.5,0.5,0.0,1.0
1.0,1.0,9.0,5.0,-2.6,-2.6,-3.025,-3.025,16176.0,0.3344772040064912,0.3344772040064912,0.2,0.2,0.0,1.0
1.0,0.0,9.0,4.0,-3.8,-2.6,-3.1799999999999997,-3.1799999999999997,4103.0,0.43081318457076023,0.43081318457076023,-1.2,1.2,0.0,1.0
1.0,0.0,9.0,3.0,-2.6,-2.6,-3.0833333333333335,-3.1799999999999997,3385.0,0.4487637339278753,0.43081318457076023,0.0,0.0,0.0,1.0
1.0,1.0,9.0,2.0,-2.6,-2.6,-3.0142857142857147,-3.1799999999999997,4415.0,0.4485805276602165,0.43081318457076023,0.0,0.0,0.0,1.0
1.0,1.0,9.0,1.0,-2.9,-2.6,-3.0,-3.1449999999999996,8786.0,0.42130748865881784,0.44556144357428396,-0.3,0.3,0.0,1.0
2.0,1.0,10.0,9.0,-3.0,-3.0,-3.0,-3.0,1711.0,0.0,0.0,,,-3.184444444444444,0.0
2.0,1.0,10.0,8.0,-2.3,-2.3,-2.65,-2.65,4320.0,0.5532959096508518,0.5532959096508518,0.7,0.7,-3.184444444444444,1.0
2.0,1.0,10.0,7.0,-3.1,-2.3,-2.8000000000000003,-2.8000000000000003,1736.0,0.4663689526544406,0.4663689526544406,-0.8,0.8,-3.184444444444444,0.0
2.0,0.0,10.0,6.0,-3.6,-2.3,-3.0,-3.0,1448.0,0.4411523371981437,0.4411523371981437,-1.3,1.3,-3.184444444444444,0.0
2.0,0.0,10.0,5.0,-2.3,-2.3,-2.8600000000000003,-3.0,1064.0,0.4809514380000185,0.4411523371981437,0.0,0.0,-3.184444444444444,1.0
2.0,0.0,10.0,4.0,-2.3,-2.3,-2.766666666666667,-3.0,944.0,0.5103375789067901,0.4411523371981437,0.0,0.0,-3.184444444444444,0.0
2.0,0.0,10.0,3.0,-2.3,-2.3,-2.7,-3.0,904.0,0.529150262212918,0.4411523371981437,0.0,0.0,-3.184444444444444,0.0
2.0,0.0,10.0,2.0,-2.3,-2.3,-2.6500000000000004,-3.0,1375.0,0.5402885939068881,0.4411523371981437,0.0,0.0,-3.184444444444444,0.0
2.0,0.0,10.0,1.0,-2.3,-2.3,-2.6111111111111116,-3.0,1160.0,0.5461424767753112,0.4411523371981437,0.0,0.0,-3.184444444444444,0.0
3.0,1.0,5.0,4.0,-2.6,-2.6,-2.6,-2.6,3031.0,0.0,0.0,,,-3.0,0.0
3.0,1.0,5.0,3.0,-2.6,-2.6,-2.6,-2.6,2576.0,0.5140872632984737,0.5140872632984737,0.0,0.0,-3.0,0.0
3.0,1.0,5.0,2.0,-2.9,-2.6,-2.6999999999999997,-2.6999999999999997,1528.0,0.4776838056516237,0.4776838056516237,-0.3,0.3,-3.0,0.0
3.0,1.0,5.0,1.0,-2.9,-2.6,-2.75,-2.75,1560.0,0.4614485698414241,0.4614485698414241,-0.3,0.3,-3.0,0.0
4.0,1.0,8.0,7.0,-2.6,-2.6,-2.6,-2.6,1832.0,0.0,0.0,,,-2.98,0.0
4.0,1.0,8.0,6.0,-3.3,-2.6,-2.95,-2.95,1472.0,0.501727783993242,0.501727783993242,-0.7,0.7,-2.98,0.0
4.0,1.0,8.0,5.0,-3.2,-2.6,-3.0333333333333337,-3.0333333333333337,1552.0,0.5159194118330623,0.5159194118330623,-0.6,0.6,-2.98,0.0
4.0,0.0,8.0,4.0,-2.1,-2.1,-2.8000000000000003,-2.8000000000000003,1952.0,0.5,0.5,0.5,0.5,-2.98,1.0
4.0,0.0,8.0,3.0,-2.1,-2.1,-2.66,-2.8000000000000003,1031.0,0.529879621983242,0.5,0.0,0.0,-2.98,0.0
4.0,0.0,8.0,2.0,-2.1,-2.1,-2.566666666666667,-2.8000000000000003,929.0,0.5605552802554108,0.5,0.0,0.0,-2.98,0.0
4.0,0.0,8.0,1.0,-2.1,-2.1,-2.5000000000000004,-2.8000000000000003,992.0,0.5847524979604342,0.5,0.0,0.0,-2.98,0.0
5.0,1.0,8.0,7.0,-2.6,-2.6,-2.6,-2.6,1433.0,0.0,0.0,,,-2.8000000000000003,0.0
5.0,1.0,8.0,6.0,-2.6,-2.6,-2.6,-2.6,1855.0,0.529150262212918,0.529150262212918,0.0,0.0,-2.8000000000000003,0.0
5.0,1.0,8.0,5.0,-3.0,-2.6,-2.733333333333333,-2.733333333333333,1400.0,0.5062153378296318,0.5062153378296318,-0.4,0.4,-2.8000000000000003,0.0
