trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,8.0,7.0,-2.8,-2.8,-2.8,-2.8,8333.0,0.0,0.0,,,0.0,0.0
1.0,1.0,8.0,6.0,-3.1,-2.8,-2.95,-2.95,5935.0,0.15000000000000013,0.15000000000000013,-0.3,0.3,0.0,0.0
1.0,1.0,8.0,5.0,-2.4,-2.4,-2.766666666666667,-2.766666666666667,6328.0,0.2867441755680876,0.2867441755680876,0.4,0.4,0.0,0.0
1.0,0.0,8.0,4.0,-3.5,-2.4,-2.95,-2.95,4376.0,0.4031128874149275,0.4031128874149275,-1.1,1.1,0.0,0.0
1.0,1.0,8.0,3.0,-2.4,-2.4,-2.8400000000000003,-2.95,7895.0,0.42237424163885756,0.4031128874149275,0.0,0.0,0.0,0.0
1.0,1.0,8.0,2.0,-2.1,-2.1,-2.716666666666667,-2.8083333333333336,7232.0,0.47404875511092975,0.4828301978956992,0.3,0.3,0.0,0.0
1.0,1.0,8.0,1.0,-2.1,-2.1,-2.628571428571429,-2.7071428571428577,6679.0,0.489064079103534,0.49533538421673745,0.0,0.0,0.0,0.0
2.0,1.0,5.0,4.0,-3.4,-3.4,-3.4,-3.4,5231.0,0.0,0.0,,,-2.6937500000000005,0.0
2.0,1.0,5.0,3.0,-3.7,-3.4,-3.55,-3.55,2153.0,0.9254728521139882,0.9254728521139882,-0.3,0.3,-2.6937500000000005,1.0
2.0,1.0,5.0,2.0,-4.0,-3.4,-3.6999999999999997,-3.6999999999999997,2888.0,1.004535170659001,1.004535170659001,-0.6,0.6,-2.6937500000000005,1.0
2.0,1.0,5.0,1.0,-3.1,-3.1,-3.55,-3.55,3168.0,0.8645808232895291,0.8645808232895291,0.3,0.3,-2.6937500000000005,1.0
3.0,1.0,6.0,5.0,-2.8,-2.8,-2.8,-2.8,5063.0,0.0,0.0,,,-3.5199999999999996,0.0
3.0,1.0,6.0,4.0,-2.7,-2.7,-2.75,-2.75,4160.0,0.5909032633745279,0.5909032633745279,0.1,0.1,-3.5199999999999996,0.0
3.0,1.0,6.0,3.0,-3.2,-2.7,-2.9,-2.9,1808.0,0.5482928049865328,0.5482928049865328,-0.5,0.5,-3.5199999999999996,0.0
3.0,1.0,6.0,2.0,-3.3,-2.7,-3.0,-3.0,1857.0,0.5357787076110918,0.5357787076110918,-0.6,0.6,-3.5199999999999996,0.0
3.0,1.0,6.0,1.0,-2.8,-2.7,-2.96,-2.96,2032.0,0.5217917847826532,0.5217917847826532,-0.1,0.1,-3.5199999999999996,1.0
