trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,6.0,5.0,-3.7,-3.7,-3.7,-3.7,5781.0,0.0,0.0,,,0.0,0.0
1.0,1.0,6.0,4.0,-3.4,-3.4,-3.55,-3.55,3104.0,0.15000000000000013,0.15000000000000013,0.3,0.3,0.0,1.0
1.0,1.0,6.0,3.0,-3.0,-3.0,-3.3666666666666667,-3.3666666666666667,2527.0,0.2867441755680876,0.2867441755680876,0.4,0.4,0.0,1.0
1.0,1.0,6.0,2.0,-2.7,-2.7,-3.2,-3.2,3193.0,0.38078865529319544,0.38078865529319544,0.3,0.3,0.0,1.0
1.0,0.0,6.0,1.0,-2.5,-2.5,-3.06,-3.06,21552.0,0.4409081537009721,0.4409081537009721,0.2,0.2,0.0,1.0
2.0,1.0,10.0,9.0,-2.8,-2.8,-2.8,-2.8,2912.0,0.0,0.0,,,-3.06,0.0
2.0,1.0,10.0,8.0,-2.7,-2.7,-2.75,-2.75,1577.0,0.43588989435406733,0.43588989435406733,0.1,0.1,-3.06,0.0
2.0,1.0,10.0,7.0,-2.7,-2.7,-2.733333333333333,-2.733333333333333,1759.0,0.41722185234485765,0.41722185234485765,0.0,0.0,-3.06,0.0
2.0,1.0,10.0,6.0,-2.7,-2.7,-2.7249999999999996,-2.7249999999999996,1600.0,0.39890475053576396,0.39890475053576396,0.0,0.0,-3.06,0.0
2.0,1.0,10.0,5.0,-4.2,-2.7,-3.0199999999999996,-3.0199999999999996,4217.0,0.5220936871690924,0.5220936871690924,-1.5,1.5,-3.06,0.0
2.0,1.0,10.0,4.0,-3.0,-2.7,-3.016666666666666,-3.016666666666666,3935.0,0.4997221450188316,0.4997221450188316,-0.3,0.3,-3.06,1.0
2.0,1.0,10.0,3.0,-3.3,-2.7,-3.057142857142857,-3.057142857142857,1775.0,0.4882930895346402,0.4882930895346402,-0.6,0.6,-3.06,1.0
2.0,1.0,10.0,2.0,-2.6,-2.6,-3.0,-3.0,2385.0,0.48107023544236394,0.48107023544236394,0.1,0.1,-3.06,1.0
