trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,8.0,7.0,-2.7,-2.7,-2.7,-2.7,12200.0,0.0,0.0,,,0.0,0.0
1.0,0.0,8.0,6.0,-3.6,-2.7,-3.1500000000000004,-3.1500000000000004,12197.0,0.44999999999999996,0.44999999999999996,-0.9,0.9,0.0,0.0
1.0,1.0,8.0,5.0,-2.7,-2.7,-3.0,-3.1500000000000004,5161.0,0.42426406871192845,0.44999999999999996,0.0,0.0,0.0,1.0
1.0,1.0,8.0,4.0,-3.5,-2.7,-3.125,-3.2375000000000003,7679.0,0.4264680527307994,0.4410569691094337,-0.8,0.8,0.0,1.0
1.0,1.0,8.0,3.0,-3.1,-2.7,-3.12,-3.21,2520.0,0.3815756805667782,0.3920459156782531,-0.4,0.4,0.0,1.0
1.0,0.0,8.0,2.0,-3.6,-2.7,-3.2000000000000006,-3.2750000000000004,3024.0,0.39157800414902433,0.3986957904635229,-0.9,0.9,0.0,1.0
1.0,0.0,8.0,1.0,-2.7,-2.7,-3.128571428571429,-3.2750000000000004,1120.0,0.40254293724586765,0.3986957904635229,0.0,0.0,0.0,1.0
2.0,1.0,6.0,5.0,-3.1,-3.1,-3.1,-3.1,2224.0,0.0,0.0,,,-3.2750000000000004,0.0
2.0,0.0,6.0,4.0,-2.5,-2.5,-2.8,-2.8,1600.0,0.45607017003965533,0.45607017003965533,0.6,0.6,-3.2750000000000004,1.0
2.0,0.0,6.0,3.0,-2.5,-2.5,-2.6999999999999997,-2.8,1080.0,0.4917501213199464,0.45607017003965533,0.0,0.0,-3.2750000000000004,0.0
2.0,0.0,6.0,2.0,-2.5,-2.5,-2.65,-2.8,680.0,0.5008326400438907,0.45607017003965533,0.0,0.0,-3.2750000000000004,0.0
2.0,0.0,6.0,1.0,-2.5,-2.5,-2.62,-2.8,976.0,0.4991685394425722,0.45607017003965533,0.0,0.0,-3.2750000000000004,0.0
3.0,1.0,10.0,9.0,-3.1,-3.1,-3.1,-3.1,1391.0,0.0,0.0,,,-2.8,0.0
3.0,1.0,10.0,8.0,-3.2,-3.1,-3.1500000000000004,-3.1500000000000004,1128.0,0.465026880943457,0.465026880943457,-0.1,0.1,-2.8,1.0
3.0,1.0,10.0,7.0,-3.4,-3.1,-3.233333333333334,-3.233333333333334,1743.0,0.4999346362504563,0.4999346362504563,-0.3,0.3,-2.8,1.0
3.0,0.0,10.0,6.0,-3.4,-3.1,-3.2750000000000004,-3.2750000000000004,1698.0,0.511872922597874,0.511872922597874,-0.3,0.3,-2.8,1.0
3.0,1.0,10.0,5.0,-3.1,-3.1,-3.2400000000000007,-3.2750000000000004,1630.0,0.47916594202843793,0.511872922597874,0.0,0.0,-2.8,1.0
3.0,0.0,10.0,4.0,-3.3,-3.1,-3.2500000000000004,-3.279166666666667,1616.0,0.4727578661429127,0.4897029995597105,-0.2,0.2,-2.8,1.0
3.0,0.0,10.0,3.0,-3.1,-3.1,-3.228571428571429,-3.279166666666667,1041.0,0.4508495382302716,0.4897029995597105,0.0,0.0,-2.8,1.0
3.0,0.0,10.0,2.0,-3.1,-3.1,-3.212500000000001,-3.279166666666667,3263.0,0.43306190508559395,0.4897029995597105,0.0,0.0,-2.8,1.0
