trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,6.0,6.0,-4.9,-4.9,,8158.0
1.0,1.0,6.0,5.0,-3.5,-3.5,1.4,3921.0
1.0,1.0,6.0,4.0,-3.5,-3.6,-0.1,4727.0
1.0,1.0,6.0,3.0,-2.8,-2.8,0.7,7893.0
1.0,1.0,6.0,2.0,-2.0,-2.0,0.8,9173.0
1.0,0.0,6.0,1.0,-2.0,-2.0,0.0,2406.0
2.0,1.0,10.0,10.0,-3.2,-3.2,,8158.0
2.0,1.0,10.0,9.0,-3.1,-3.1,0.1,3921.0
2.0,1.0,10.0,8.0,-2.2,-2.2,0.9,4727.0
2.0,1.0,10.0,7.0,-2.2,-3.2,-1.0,7893.0
2.0,1.0,10.0,6.0,-2.2,-2.3,-0.1,9173.0
2.0,1.0,10.0,5.0,-2.2,-3.0,-0.8,2406.0
2.0,1.0,10.0,4.0,-2.2,-2.9,-0.7,2399.0
2.0,1.0,10.0,3.0,-1.5,-1.5,0.7,1940.0
2.0,0.0,10.0,2.0,-1.5,-1.5,0.0,1941.0
2.0,0.0,10.0,1.0,-1.5,-1.5,0.0,3162.0
3.0,1.0,6.0,6.0,-3.6,-3.6,,8158.0
3.0,1.0,6.0,5.0,-2.6,-2.6,1.0,3921.0
3.0,1.0,6.0,4.0,-2.5,-2.5,0.1,4727.0
3.0,1.0,6.0,3.0,-2.5,-3.1,-0.6,7893.0
3.0,1.0,6.0,2.0,-2.5,-3.0,-0.5,9173.0
3.0,1.0,6.0,1.0,-2.5,-3.2,-0.7,2406.0
4.0,1.0,5.0,5.0,-4.2,-4.2,,8158.0
4.0,1.0,5.0,4.0,-3.6,-3.6,0.6,3921.0
4.0,1.0,5.0,3.0,-3.5,-3.5,0.1,4727.0
4.0,1.0,5.0,2.0,-3.5,-3.6,-0.1,7893.0
4.0,1.0,5.0,1.0,-2.3,-2.3,1.2,9173.0
5.0,1.0,10.0,10.0,-4.2,-4.2,,8158.0
5.0,1.0,10.0,9.0,-2.2,-2.2,2.0,3921.0
5.0,0.0,10.0,8.0,-2.2,-2.2,0.0,4727.0
5.0,1.0,10.0,7.0,-2.2,-2.4,-0.2,7893.0
5.0,1.0,10.0,6.0,-2.2,-3.4,-1.2,9173.0
5.0,1.0,10.0,5.0,-2.2,-3.7,-1.5,2406.0
5.0,0.0,10.0,4.0,-2.2,-2.2,0.0,2399.0
5.0,1.0,10.0,3.0,-2.2,-4.5,-2.3,1940.0
5.0,0.0,10.0,2.0,-2.2,-2.2,0.0,1941.0
5.0,1.0,10.0,1.0,-2.2,-3.2,-1.0,3162.0
6.0,1.0,9.0,9.0,-3.0,-3.0,,8158.0
6.0,1.0,9.0,8.0,-3.0,-3.5,-0.5,3921.0
6.0,1.0,9.0,7.0,-2.9,-2.9,0.1,4727.0
6.0,1.0,9.0,6.0,-2.9,-3.0,-0.1,7893.0
6.0,1.0,9.0,5.0,-2.8,-2.8,0.1,9173.0
6.0,1.0,9.0,4.0,-2.8,-2.9,-0.1,2406.0
6.0,1.0,9.0,3.0,-2.8,-3.6,-0.8,2399.0
6.0,1.0,9.0,2.0,-2.8,-4.4,-1.6,1940.0
6.0,1.0,9.0,1.0,-2.7,-2.7,0.1,1941.0
