trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,10.0,10.0,-3.2,-3.2,,7999.0
1.0,1.0,10.0,9.0,-3.2,-3.7,-0.5,6217.0
1.0,1.0,10.0,8.0,-3.2,-4.0,-0.8,6462.0
1.0,1.0,10.0,7.0,-3.2,-3.4,-0.2,7176.0
1.0,1.0,10.0,6.0,-2.1,-2.1,1.1,5272.0
1.0,0.0,10.0,5.0,-2.1,-2.1,0.0,5055.0
1.0,1.0,10.0,4.0,-2.1,-3.0,-0.9,2192.0
1.0,0.0,10.0,3.0,-2.1,-2.1,0.0,7345.0
1.0,1.0,10.0,2.0,-2.1,-3.0,-0.9,6688.0
1.0,1.0,10.0,1.0,-2.1,-2.6,-0.5,6309.0
2.0,1.0,5.0,5.0,-2.2,-2.2,,7999.0
2.0,1.0,5.0,4.0,-2.2,-2.8,-0.6,6217.0
2.0,0.0,5.0,3.0,-2.2,-2.2,0.0,6462.0
2.0,0.0,5.0,2.0,-2.2,-2.2,0.0,7176.0
2.0,1.0,5.0,1.0,-2.2,-2.4,-0.2,5272.0
3.0,1.0,8.0,8.0,-3.2,-3.2,,7999.0
3.0,1.0,8.0,7.0,-2.9,-2.9,0.3,6217.0
3.0,1.0,8.0,6.0,-2.6,-2.6,0.3,6462.0
3.0,1.0,8.0,5.0,-2.6,-3.1,-0.5,7176.0
3.0,1.0,8.0,4.0,-2.6,-3.2,-0.6,5272.0
3.0,1.0,8.0,3.0,-2.6,-3.3,-0.7,5055.0
3.0,0.0,8.0,2.0,-2.6,-2.6,0.0,2192.0
3.0,1.0,8.0,1.0,-2.6,-3.3,-0.7,7345.0
4.0,1.0,5.0,5.0,-2.9,-2.9,,7999.0
4.0,1.0,5.0,4.0,-2.9,-4.0,-1.1,6217.0
4.0,1.0,5.0,3.0,-2.7,-2.7,0.2,6462.0
4.0,0.0,5.0,2.0,-2.7,-2.7,0.0,7176.0
4.0,0.0,5.0,1.0,-2.7,-2.7,0.0,5272.0
5.0,1.0,5.0,5.0,-3.3,-3.3,,7999.0
5.0,1.0,5.0,4.0,-2.6,-2.6,0.7,6217.0
5.0,0.0,5.0,3.0,-2.6,-2.6,0.0,6462.0
5.0,0.0,5.0,2.0,-2.6,-2.6,0.0,7176.0
5.0,0.0,5.0,1.0,-2.6,-2.6,0.0,5272.0
6.0,1.0,7.0,7.0,-2.8,-2.8,,7999.0
6.0,1.0,7.0,6.0,-2.8,-2.8,0.0,6217.0
6.0,1.0,7.0,5.0,-1.8,-1.8,1.0,6462.0
6.0,0.0,7.0,4.0,-1.8,-1.8,0.0,7176.0
6.0,0.0,7.0,3.0,-1.8,-1.8,0.0,5272.0
6.0,0.0,7.0,2.0,-1.8,-1.8,0.0,5055.0
6.0,0.0,7.0,1.0,-1.8,-1.8,0.0,2192.0
7.0,1.0,10.0,10.0,-4.5,-4.5,,7999.0
7.0,1.0,10.0,9.0,-2.4,-2.4,2.1,6217.0
7.0,1.0,10.0,8.0,-2.4,-3.4,-1.0,6462.0
7.0,1.0,10.0,7.0,-2.4,-3.7,-1.3,7176.0
7.0,1.0,10.0,6.0,-2.1,-2.1,0.3,5272.0
7.0,0.0,10.0,5.0,-2.1,-2.1,0.0,5055.0
7.0,0.0,10.0,4.0,-2.1,-2.1,0.0,2192.0
7.0,1.0,10.0,3.0,-2.1,-3.2,-1.1,7345.0
7.0,0.0,10.0,2.0,-2.1,-2.1,0.0,6688.0
7.0,0.0,10.0,1.0,-2.1,-2.1,0.0,6309.0
8.0,1.0,7.0,7.0,-4.6,-4.6,,7999.0
8.0,1.0,7.0,6.0,-2.9,-2.9,1.7,6217.0
8.0,1.0,7.0,5.0,-2.9,-4.3,-1.4,6462.0
8.0,1.0,7.0,4.0,-2.4,-2.4,0.5,7176.0
8.0,0.0,7.0,3.0,-2.4,-2.4,0.0,5272.0
8.0,0.0,7.0,2.0,-2.4,-2.4,0.0,5055.0
8.0,0.0,7.0,1.0,-2.4,-2.4,0.0,2192.0
9.0,1.0,5.0,5.0,-1.6,-1.6,,7999.0
9.0,0.0,5.0,4.0,-1.6,-1.6,0.0,6217.0
9.0,0.0,5.0,3.0,-1.6,-1.6,0.0,6462.0
9.0,0.0,5.0,2.0,-1.6,-1.6,0.0,7176.0
9.0,0.0,5.0,1.0,-1.6,-1.6,0.0,5272.0
10.0,1.0,9.0,9.0,-3.4,-3.4,,7999.0
10.0,1.0,9.0,8.0,-2.8,-2.8,0.6,6217.0
10.0,1.0,9.0,7.0,-2.8,-2.8,0.0,6462.0
10.0,1.0,9.0,6.0,-2.8,-3.2,-0.4,7176.0
10.0,1.0,9.0,5.0,-2.8,-3.3,-0.5,5272.0
10.0,1.0,9.0,4.0,-2.8,-3.6,-0.8,5055.0
10.0,0.0,9.0,3.0,-2.8,-2.8,0.0,2192.0
10.0,0.0,9.0,2.0,-2.8,-2.8,0.0,7345.0
10.0,0.0,9.0,1.0,-2.8,-2.8,0.0,6688.0
11.0,1.0,6.0,6.0,-4.0,-4.0,,7999.0
11.0,1.0,6.0,5.0,-3.8,-3.8,0.2,6217.0
11.0,1.0,6.0,4.0,-3.6,-3.6,0.2,6462.0
11.0,1.0,6.0,3.0,-3.6,-3.7,-0.1,7176.0
11.0,1.0,6.0,2.0,-3.3,-3.3,0.3,5272.0
11.0,1.0,6.0,1.0,-2.1,-2.1,1.2,5055.0
12.0,1.0,7.0,7.0,-3.2,-3.2,,7999.0
12.0,1.0,7.0,6.0,-3.2,-4.3,-1.1,6217.0
12.0,1.0,7.0,5.0,-3.2,-3.2,0.0,6462.0
12.0,1.0,7.0,4.0,-3.2,-3.6,-0.4,7176.0
12.0,1.0,7.0,3.0,-3.2,-3.6,-0.4,5272.0
12.0,1.0,7.0,2.0,-3.1,-3.1,0.1,5055.0
12.0,0.0,7.0,1.0,-3.1,-3.1,0.0,2192.0
13.0,1.0,5.0,5.0,-2.9,-2.9,,7999.0
13.0,1.0,5.0,4.0,-2.7,-2.7,0.2,6217.0
13.0,1.0,5.0,3.0,-2.5,-2.5,0.2,6462.0
13.0,1.0,5.0,2.0,-2.5,-4.2,-1.7,7176.0
13.0,0.0,5.0,1.0,-2.5,-2.5,0.0,5272.0
14.0,1.0,8.0,8.0,-2.2,-2.2,,7999.0
14.0,1.0,8.0,7.0,-2.2,-2.8,-0.6,6217.0
14.0,0.0,8.0,6.0,-2.2,-2.2,0.0,6462.0
14.0,0.0,8.0,5.0,-2.2,-2.2,0.0,7176.0
14.0,0.0,8.0,4.0,-2.2,-2.2,0.0,5272.0
14.0,0.0,8.0,3.0,-2.2,-2.2,0.0,5055.0
14.0,0.0,8.0,2.0,-2.2,-2.2,0.0,2192.0
14.0,0.0,8.0,1.0,-2.2,-2.2,0.0,7345.0
15.0,1.0,8.0,8.0,-2.7,-2.7,,7999.0
15.0,1.0,8.0,7.0,-2.7,-3.2,-0.5,6217.0
15.0,1.0,8.0,6.0,-2.7,-2.7,0.0,6462.0
15.0,1.0,8.0,5.0,-2.7,-2.7,0.0,7176.0
15.0,1.0,8.0,4.0,-2.7,-3.0,-0.3,5272.0
15.0,1.0,8.0,3.0,-2.7,-4.2,-1.5,5055.0
15.0,1.0,8.0,2.0,-2.7,-2.8,-0.1,2192.0
15.0,0.0,8.0,1.0,-2.7,-2.7,0.0,7345.0
16.0,1.0,5.0,5.0,-3.1,-3.1,,7999.0
16.0,1.0,5.0,4.0,-2.7,-2.7,0.4,6217.0
16.0,0.0,5.0,3.0,-2.7,-2.7,0.0,6462.0
16.0,0.0,5.0,2.0,-2.7,-2.7,0.0,7176.0
16.0,0.0,5.0,1.0,-2.7,-2.7,0.0,5272.0
17.0,1.0,7.0,7.0,-4.0,-4.0,,7999.0
17.0,1.0,7.0,6.0,-3.6,-3.6,0.4,6217.0
17.0,1.0,7.0,5.0,-3.2,-3.2,0.4,6462.0
17.0,1.0,7.0,4.0,-2.8,-2.8,0.4,7176.0
17.0,1.0,7.0,3.0,-2.8,-3.5,-0.7,5272.0
17.0,0.0,7.0,2.0,-2.8,-2.8,0.0,5055.0
17.0,0.0,7.0,1.0,-2.8,-2.8,0.0,2192.0
18.0,1.0,8.0,8.0,-3.1,-3.1,,7999.0
18.0,1.0,8.0,7.0,-3.1,-3.3,-0.2,6217.0
18.0,1.0,8.0,6.0,-2.3,-2.3,0.8,6462.0
18.0,1.0,8.0,5.0,-2.3,-2.5,-0.2,7176.0
18.0,1.0,8.0,4.0,-2.3,-2.7,-0.4,5272.0
18.0,0.0,8.0,3.0,-2.3,-2.3,0.0,5055.0
18.0,0.0,8.0,2.0,-2.3,-2.3,0.0,2192.0
18.0,0.0,8.0,1.0,-2.3,-2.3,0.0,7345.0
19.0,1.0,10.0,10.0,-3.1,-3.1,,7999.0
19.0,1.0,10.0,9.0,-3.1,-4.0,-0.9,6217.0
19.0,1.0,10.0,8.0,-2.7,-2.7,0.4,6462.0
19.0,1.0,10.0,7.0,-2.7,-2.7,0.0,7176.0
19.0,1.0,10.0,6.0,-2.6,-2.6,0.1,5272.0
19.0,1.0,10.0,5.0,-2.2,-2.2,0.4,5055.0
19.0,1.0,10.0,4.0,-2.2,-3.7,-1.5,2192.0
19.0,1.0,10.0,3.0,-2.2,-2.2,0.0,7345.0
19.0,0.0,10.0,2.0,-2.2,-2.2,0.0,6688.0
19.0,0.0,10.0,1.0,-2.2,-2.2,0.0,6309.0
20.0,1.0,6.0,6.0,-2.6,-2.6,,7999.0
20.0,1.0,6.0,5.0,-2.6,-3.9,-1.3,6217.0
20.0,0.0,6.0,4.0,-2.6,-2.6,0.0,6462.0
20.0,1.0,6.0,3.0,-2.0,-2.0,0.6,7176.0
20.0,0.0,6.0,2.0,-2.0,-2.0,0.0,5272.0
20.0,0.0,6.0,1.0,-2.0,-2.0,0.0,5055.0
21.0,1.0,6.0,6.0,-2.4,-2.4,,7999.0
21.0,1.0,6.0,5.0,-2.4,-3.9,-1.5,6217.0
21.0,1.0,6.0,4.0,-2.4,-2.4,0.0,6462.0
21.0,1.0,6.0,3.0,-2.4,-2.6,-0.2,7176.0
21.0,0.0,6.0,2.0,-2.4,-2.4,0.0,5272.0
21.0,0.0,6.0,1.0,-2.4,-2.4,0.0,5055.0
22.0,1.0,8.0,8.0,-3.4,-3.4,,7999.0
22.0,1.0,8.0,7.0,-3.4,-3.5,-0.1,6217.0
22.0,1.0,8.0,6.0,-3.4,-3.6,-0.2,6462.0
22.0,1.0,8.0,5.0,-2.2,-2.2,1.2,7176.0
22.0,1.0,8.0,4.0,-2.2,-2.7,-0.5,5272.0
22.0,0.0,8.0,3.0,-2.2,-2.2,0.0,5055.0
22.0,0.0,8.0,2.0,-2.2,-2.2,0.0,2192.0
22.0,0.0,8.0,1.0,-2.2,-2.2,0.0,7345.0
23.0,1.0,7.0,7.0,-4.3,-4.3,,7999.0
23.0,1.0,7.0,6.0,-3.2,-3.2,1.1,6217.0
23.0,1.0,7.0,5.0,-3.0,-3.0,0.2,6462.0
23.0,1.0,7.0,4.0,-3.0,-3.4,-0.4,7176.0
23.0,1.0,7.0,3.0,-2.8,-2.8,0.2,5272.0
23.0,1.0,7.0,2.0,-2.8,-3.5,-0.7,5055.0
23.0,0.0,7.0,1.0,-2.8,-2.8,0.0,2192.0
24.0,1.0,6.0,6.0,-2.7,-2.7,,7999.0
24.0,1.0,6.0,5.0,-2.7,-2.9,-0.2,6217.0
24.0,1.0,6.0,4.0,-2.7,-3.6,-0.9,6462.0
24.0,1.0,6.0,3.0,-2.7,-3.1,-0.4,7176.0
24.0,0.0,6.0,2.0,-2.7,-2.7,0.0,5272.0
24.0,0.0,6.0,1.0,-2.7,-2.7,0.0,5055.0
25.0,1.0,7.0,7.0,-3.7,-3.7,,7999.0
25.0,1.0,7.0,6.0,-3.3,-3.3,0.4,6217.0
25.0,1.0,7.0,5.0,-2.6,-2.6,0.7,6462.0
25.0,1.0,7.0,4.0,-2.6,-2.8,-0.2,7176.0
25.0,0.0,7.0,3.0,-2.6,-2.6,0.0,5272.0
25.0,0.0,7.0,2.0,-2.6,-2.6,0.0,5055.0
25.0,0.0,7.0,1.0,-2.6,-2.6,0.0,2192.0
26.0,1.0,8.0,8.0,-3.2,-3.2,,7999.0
26.0,1.0,8.0,7.0,-3.2,-4.5,-1.3,6217.0
26.0,1.0,8.0,6.0,-3.2,-3.6,-0.4,6462.0
26.0,1.0,8.0,5.0,-3.2,-3.8,-0.6,7176.0
26.0,1.0,8.0,4.0,-2.8,-2.8,0.4,5272.0
26.0,0.0,8.0,3.0,-2.8,-2.8,0.0,5055.0
26.0,0.0,8.0,2.0,-2.8,-2.8,0.0,2192.0
26.0,0.0,8.0,1.0,-2.8,-2.8,0.0,7345.0
27.0,1.0,6.0,6.0,-3.0,-3.0,,7999.0
27.0,1.0,6.0,5.0,-1.9,-1.9,1.1,6217.0
27.0,0.0,6.0,4.0,-1.9,-1.9,0.0,6462.0
27.0,0.0,6.0,3.0,-1.9,-1.9,0.0,7176.0
27.0,0.0,6.0,2.0,-1.9,-1.9,0.0,5272.0
27.0,0.0,6.0,1.0,-1.9,-1.9,0.0,5055.0
28.0,1.0,5.0,5.0,-2.6,-2.6,,7999.0
28.0,1.0,5.0,4.0,-2.6,-3.1,-0.5,6217.0
28.0,1.0,5.0,3.0,-2.6,-3.5,-0.9,6462.0
28.0,1.0,5.0,2.0,-2.4,-2.4,0.2,7176.0
28.0,0.0,5.0,1.0,-2.4,-2.4,0.0,5272.0
29.0,1.0,10.0,10.0,-2.5,-2.5,,7999.0
29.0,1.0,10.0,9.0,-2.5,-3.1,-0.6,6217.0
29.0,1.0,10.0,8.0,-2.5,-2.8,-0.3,6462.0
29.0,1.0,10.0,7.0,-2.5,-2.5,0.0,7176.0
29.0,1.0,10.0,6.0,-2.3,-2.3,0.2,5272.0
29.0,1.0,10.0,5.0,-2.3,-3.7,-1.4,5055.0
29.0,0.0,10.0,4.0,-2.3,-2.3,0.0,2192.0
29.0,0.0,10.0,3.0,-2.3,-2.3,0.0,7345.0
29.0,0.0,10.0,2.0,-2.3,-2.3,0.0,6688.0
29.0,0.0,10.0,1.0,-2.3,-2.3,0.0,6309.0
30.0,1.0,5.0,5.0,-1.7000000000000002,-1.7000000000000002,,7999.0
30.0,0.0,5.0,4.0,-1.7000000000000002,-1.7000000000000002,0.0,6217.0
30.0,0.0,5.0,3.0,-1.7000000000000002,-1.7000000000000002,0.0,6462.0
