trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,8.0,8.0,-1.9,-1.9,,7982.0
1.0,1.0,8.0,7.0,-1.9,-2.6,-0.7,3224.0
1.0,1.0,8.0,6.0,-1.9,-3.3,-1.4,2471.0
1.0,1.0,8.0,5.0,-1.9,-3.0,-1.1,5383.0
1.0,1.0,8.0,4.0,-1.9,-3.8,-1.9,1808.0
1.0,0.0,8.0,3.0,-1.9,-1.9,0.0,1736.0
1.0,0.0,8.0,2.0,-1.9,-1.9,0.0,1209.0
1.0,0.0,8.0,1.0,-1.9,-1.9,0.0,2373.0
2.0,1.0,8.0,8.0,-3.6,-3.6,,7982.0
2.0,1.0,8.0,7.0,-2.2,-2.2,1.4,3224.0
2.0,1.0,8.0,6.0,-2.2,-2.5,-0.3,2471.0
2.0,1.0,8.0,5.0,-2.1,-2.1,0.1,5383.0
2.0,1.0,8.0,4.0,-2.1,-2.5,-0.4,1808.0
2.0,0.0,8.0,3.0,-2.1,-2.1,0.0,1736.0
2.0,0.0,8.0,2.0,-2.1,-2.1,0.0,1209.0
2.0,0.0,8.0,1.0,-2.1,-2.1,0.0,2373.0
3.0,1.0,9.0,9.0,-3.2,-3.2,,7982.0
3.0,1.0,9.0,8.0,-2.7,-2.7,0.5,3224.0
3.0,1.0,9.0,7.0,-2.7,-3.7,-1.0,2471.0
3.0,1.0,9.0,6.0,-2.7,-2.8,-0.1,5383.0
3.0,1.0,9.0,5.0,-2.2,-2.2,0.5,1808.0
3.0,1.0,9.0,4.0,-2.2,-3.1,-0.9,1736.0
3.0,0.0,9.0,3.0,-2.2,-2.2,0.0,1209.0
3.0,0.0,9.0,2.0,-2.2,-2.2,0.0,2373.0
3.0,0.0,9.0,1.0,-2.2,-2.2,0.0,2080.0
4.0,1.0,6.0,6.0,-2.4,-2.4,,7982.0
4.0,1.0,6.0,5.0,-2.4,-3.1,-0.7,3224.0
4.0,1.0,6.0,4.0,-2.4,-2.6,-0.2,2471.0
4.0,0.0,6.0,3.0,-2.4,-2.4,0.0,5383.0
4.0,0.0,6.0,2.0,-2.4,-2.4,0.0,1808.0
4.0,0.0,6.0,1.0,-2.4,-2.4,0.0,1736.0
5.0,1.0,5.0,5.0,-2.8,-2.8,,7982.0
5.0,1.0,5.0,4.0,-2.8,-3.3,-0.5,3224.0
5.0,1.0,5.0,3.0,-2.5,-2.5,0.3,2471.0
5.0,0.0,5.0,2.0,-2.5,-2.5,0.0,5383.0
5.0,0.0,5.0,1.0,-2.5,-2.5,0.0,1808.0
6.0,1.0,5.0,5.0,-3.2,-3.2,,7982.0
6.0,1.0,5.0,4.0,-3.2,-3.3,-0.1,3224.0
