trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,5.0,5.0,-2.7,-2.7,,2918.0
1.0,1.0,5.0,4.0,-2.7,-3.4,-0.7,2719.0
1.0,0.0,5.0,3.0,-2.7,-2.7,0.0,3314.0
1.0,0.0,5.0,2.0,-2.7,-2.7,0.0,1246.0
1.0,1.0,5.0,1.0,-2.7,-3.8,-1.1,2045.0
2.0,1.0,10.0,10.0,-2.4,-2.4,,2918.0
2.0,0.0,10.0,9.0,-2.4,-2.4,0.0,2719.0
2.0,1.0,10.0,8.0,-2.4,-3.0,-0.6,3314.0
2.0,0.0,10.0,7.0,-2.4,-2.4,0.0,1246.0
2.0,0.0,10.0,6.0,-2.4,-2.4,0.0,2045.0
2.0,1.0,10.0,5.0,-2.4,-2.6,-0.2,1809.0
2.0,0.0,10.0,4.0,-2.4,-2.4,0.0,1112.0
2.0,0.0,10.0,3.0,-2.4,-2.4,0.0,1616.0
2.0,0.0,10.0,2.0,-2.4,-2.4,0.0,1784.0
2.0,1.0,10.0,1.0,-2.4,-2.9,-0.5,1264.0
3.0,1.0,6.0,6.0,-2.4,-2.4,,2918.0
3.0,0.0,6.0,5.0,-2.4,-2.4,0.0,2719.0
3.0,0.0,6.0,4.0,-2.4,-2.4,0.0,3314.0
3.0,0.0,6.0,3.0,-2.4,-2.4,0.0,1246.0
3.0,0.0,6.0,2.0,-2.4,-2.4,0.0,2045.0
3.0,1.0,6.0,1.0,-2.4,-2.8,-0.4,1809.0
4.0,1.0,9.0,9.0,-3.2,-3.2,,2918.0
4.0,1.0,9.0,8.0,-2.9,-2.9,0.3,2719.0
4.0,1.0,9.0,7.0,-2.9,-2.9,0.0,3314.0
4.0,1.0,9.0,6.0,-2.5,-2.5,0.4,1246.0
4.0,1.0,9.0,5.0,-2.5,-3.1,-0.6,2045.0
4.0,0.0,9.0,4.0,-2.5,-2.5,0.0,1809.0
4.0,0.0,9.0,3.0,-2.5,-2.5,0.0,1112.0
4.0,0.0,9.0,2.0,-2.5,-2.5,0.0,1616.0
4.0,1.0,9.0,1.0,-2.5,-2.6,-0.1,1784.0
5.0,1.0,7.0,7.0,-2.2,-2.2,,2918.0
5.0,1.0,7.0,6.0,-2.2,-2.8,-0.6,2719.0
5.0,0.0,7.0,5.0,-2.2,-2.2,0.0,3314.0
5.0,0.0,7.0,4.0,-2.2,-2.2,0.0,1246.0
5.0,0.0,7.0,3.0,-2.2,-2.2,0.0,2045.0
5.0,0.0,7.0,2.0,-2.2,-2.2,0.0,1809.0
5.0,1.0,7.0,1.0,-2.2,-2.2,0.0,1112.0
6.0,1.0,7.0,7.0,-3.1,-3.1,,2918.0
6.0,1.0,7.0,6.0,-2.1,-2.1,1.0,2719.0
6.0,1.0,7.0,5.0,-2.1,-3.4,-1.3,3314.0
6.0,0.0,7.0,4.0,-2.1,-2.1,0.0,1246.0
6.0,0.0,7.0,3.0,-2.1,-2.1,0.0,2045.0
6.0,0.0,7.0,2.0,-2.1,-2.1,0.0,1809.0
