trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,10.0,10.0,-2.4,-2.4,,17397.0
1.0,0.0,10.0,9.0,-2.4,-2.4,0.0,5176.0
1.0,1.0,10.0,8.0,-2.4,-3.1,-0.7,2112.0
1.0,1.0,10.0,7.0,-2.4,-2.7,-0.3,3239.0
1.0,1.0,10.0,6.0,-2.4,-3.6,-1.2,1882.0
1.0,1.0,10.0,5.0,-2.4,-4.0,-1.6,1552.0
1.0,0.0,10.0,4.0,-2.4,-2.4,0.0,1071.0
1.0,0.0,10.0,3.0,-2.4,-2.4,0.0,1288.0
1.0,0.0,10.0,2.0,-2.4,-2.4,0.0,1066.0
1.0,0.0,10.0,1.0,-2.4,-2.4,0.0,6813.0
2.0,1.0,5.0,5.0,-3.1,-3.1,,17397.0
2.0,1.0,5.0,4.0,-2.3,-2.3,0.8,5176.0
2.0,0.0,5.0,3.0,-2.3,-2.3,0.0,2112.0
2.0,0.0,5.0,2.0,-2.3,-2.3,0.0,3239.0
2.0,0.0,5.0,1.0,-2.3,-2.3,0.0,1882.0
3.0,1.0,8.0,8.0,-3.9,-3.9,,17397.0
3.0,1.0,8.0,7.0,-2.8,-2.8,1.1,5176.0
3.0,1.0,8.0,6.0,-2.8,-3.8,-1.0,2112.0
3.0,1.0,8.0,5.0,-2.2,-2.2,0.6,3239.0
3.0,0.0,8.0,4.0,-2.2,-2.2,0.0,1882.0
3.0,0.0,8.0,3.0,-2.2,-2.2,0.0,1552.0
3.0,0.0,8.0,2.0,-2.2,-2.2,0.0,1071.0
3.0,0.0,8.0,1.0,-2.2,-2.2,0.0,1288.0
4.0,1.0,5.0,5.0,-3.5,-3.5,,17397.0
4.0,1.0,5.0,4.0,-2.1,-2.1,1.4,5176.0
4.0,0.0,5.0,3.0,-2.1,-2.1,0.0,2112.0
4.0,0.0,5.0,2.0,-2.1,-2.1,0.0,3239.0
4.0,0.0,5.0,1.0,-2.1,-2.1,0.0,1882.0
5.0,1.0,9.0,9.0,-2.6,-2.6,,17397.0
5.0,1.0,9.0,8.0,-2.6,-3.2,-0.6,5176.0
5.0,1.0,9.0,7.0,-2.6,-3.5,-0.9,2112.0
5.0,1.0,9.0,6.0,-2.6,-3.0,-0.4,3239.0
5.0,1.0,9.0,5.0,-2.6,-3.0,-0.4,1882.0
5.0,1.0,9.0,4.0,-2.6,-3.1,-0.5,1552.0
5.0,1.0,9.0,3.0,-2.6,-3.1,-0.5,1071.0
5.0,0.0,9.0,2.0,-2.6,-2.6,0.0,1288.0
5.0,0.0,9.0,1.0,-2.6,-2.6,0.0,1066.0
6.0,1.0,8.0,8.0,-4.4,-4.4,,17397.0
6.0,1.0,8.0,7.0,-4.0,-4.0,0.4,5176.0
6.0,1.0,8.0,6.0,-2.6,-2.6,1.4,2112.0
6.0,1.0,8.0,5.0,-2.6,-3.3,-0.7,3239.0
6.0,1.0,8.0,4.0,-2.6,-3.1,-0.5,1882.0
6.0,1.0,8.0,3.0,-2.6,-2.6,0.0,1552.0
6.0,1.0,8.0,2.0,-2.6,-2.8,-0.2,1071.0
6.0,1.0,8.0,1.0,-2.6,-2.7,-0.1,1288.0
