trial_num,trial_length,click_num,RT,action,reward,highest_reward,average_reward,stochasticity,average_reward_exploration,stochasticity_exploration,last_trial_average_reward,impulse,gap,abs_gap
1,8,1,6804,1,3.6,3.6,3.6,0.0,3.6,0.0,0.0,0,,
1,8,2,4117,1,3.2,3.6,3.4000000000000004,0.19999999999999996,3.4000000000000004,0.19999999999999996,0.0,0,-0.4,0.4
1,8,3,3144,0,3.6,3.6,3.466666666666667,0.18856180831641264,3.4000000000000004,0.19999999999999996,0.0,0,0.0,0.0
1,8,4,5984,1,3.8,3.8,3.55,0.21794494717703355,3.5,0.22360679774997888,0.0,0,0.2,0.2
1,8,5,4223,1,3.6,3.8,3.56,0.19595917942265415,3.5200000000000005,0.19999999999999982,0.0,0,-0.2,0.2
1,8,6,3537,0,3.8,3.8,3.6,0.19999999999999987,3.5200000000000005,0.19999999999999982,0.0,0,0.0,0.0
1,8,7,2112,1,3.8,3.8,3.628571428571429,0.19794866372215728,3.560000000000001,0.20948917462655225,0.0,0,0.0,0.0
1,8,8,2585,1,1.7000000000000002,3.8,3.3875,0.6641488914392614,3.3275000000000006,0.6668536196197782,0.0,0,-2.1,2.1
2,6,1,2336,1,2.1,2.1,2.1,0.0,2.1,0.0,3.3275000000000006,0,,
2,6,2,3466,1,3.1,3.1,2.6,0.9481561052906846,2.6,0.9481561052906846,3.3275000000000006,1,1.0,1.0
2,6,3,3166,1,3.3,3.3,2.8333333333333335,0.7869516689688948,2.8333333333333335,0.7869516689688948,3.3275000000000006,1,0.2,0.2
2,6,4,2225,1,3.3,3.3,2.95,0.7100469468046928,2.95,0.7100469468046928,3.3275000000000006,1,0.0,0.0
2,6,5,2047,1,3.5,3.5,3.06,0.6574308972168744,3.06,0.6574308972168744,3.3275000000000006,1,0.2,0.2
2,6,6,1993,1,2.3,3.5,2.9333333333333336,0.701642064945929,2.9333333333333336,0.701642064945929,3.3275000000000006,0,-1.2,1.2
3,9,1,2081,1,3.4,3.4,3.4,0.0,3.4,0.0,2.9333333333333336,0,,
3,9,2,2021,1,2.2,3.4,2.8,0.7428828979051814,2.8,0.7428828979051814,2.9333333333333336,0,-1.2,1.2
3,9,3,1873,0,3.4,3.4,3.0,0.6611042455841678,2.8,0.7428828979051814,2.9333333333333336,1,0.0,0.0
3,9,4,8416,0,3.4,3.4,3.1,0.6302556800396345,2.8,0.7428828979051814,2.9333333333333336,1,0.0,0.0
3,9,5,6287,1,1.8,3.4,2.8400000000000003,0.7299747652451669,2.6,0.8457323204742364,2.9333333333333336,0,-1.6,1.6
3,9,6,1800,0,3.4,3.4,2.9333333333333336,0.6922989078265093,2.6,0.8457323204742364,2.9333333333333336,1,0.0,0.0
3,9,7,3632,1,3.4,3.4,3.0,0.6672616392676078,2.7142857142857144,0.7748161950129989,2.9333333333333336,1,0.0,0.0
3,9,8,1760,1,2.8,3.4,2.975,0.658122329054409,2.725,0.751627023076061,2.9333333333333336,1,-0.6,0.6
3,9,9,2328,0,3.4,3.4,3.022222222222222,0.6403962474363369,2.725,0.751627023076061,2.9333333333333336,1,0.0,0.0
4,10,1,2582,1,2.6,2.6,2.6,0.0,2.6,0.0,2.725,0,,
4,10,2,3856,1,3.4,3.4,3.0,0.6283311228962002,3.0,0.6283311228962002,2.725,1,0.8,0.8
4,10,3,2296,1,1.9,3.4,2.6333333333333333,0.7818999433223675,2.6333333333333333,0.7818999433223675,2.725,1,-1.5,1.5
4,10,4,3056,0,3.4,3.4,2.825,0.6895214389812797,2.6333333333333333,0.7818999433223675,2.725,1,0.0,0.0
4,10,5,1696,1,3.4,3.4,2.9400000000000004,0.6495273006469505,2.7866666666666666,0.701621704248818,2.725,1,0.0,0.0
4,10,6,1551,1,2.2,3.4,2.816666666666667,0.6866892642191732,2.6888888888888887,0.742012956022377,2.725,1,-1.2,1.2
4,10,7,3089,0,3.4,3.4,2.9,0.6567597226789516,2.6888888888888887,0.742012956022377,2.725,1,0.0,0.0
4,10,8,2016,0,3.4,3.4,2.9625,0.6375,2.6888888888888887,0.742012956022377,2.725,1,0.0,0.0
4,10,9,983,1,3.4,3.4,3.011111111111111,0.6239311848728112,2.767901234567901,0.699026720114205,2.725,1,0.0,0.0
4,10,10,5344,0,3.4,3.4,3.05,0.6135465703101876,2.767901234567901,0.699026720114205,2.725,0,0.0,0.0
5,9,1,1797,1,3.5,3.5,3.5,0.0,3.5,0.0,2.767901234567901,0,,
5,9,2,1544,1,4.0,4.0,3.75,0.8663140308225418,3.75,0.8663140308225418,2.767901234567901,0,0.5,0.5
5,9,3,1688,1,1.6,4.0,3.033333333333333,0.660316983363686,3.033333333333333,0.660316983363686,2.767901234567901,0,-2.4,2.4
5,9,4,1361,0,4.0,4.0,3.275,0.6820700804129988,3.033333333333333,0.660316983363686,2.767901234567901,0,0.0,0.0
5,9,5,2416,0,4.0,4.0,3.4200000000000004,0.7249900180801041,3.033333333333333,0.660316983363686,2.767901234567901,0,0.0,0.0
5,9,6,1290,0,4.0,4.0,3.516666666666667,0.760973847501474,3.033333333333333,0.660316983363686,2.767901234567901,0,0.0,0.0
5,9,7,1351,0,4.0,4.0,3.585714285714286,0.7878250867717649,3.033333333333333,0.660316983363686,2.767901234567901,0,0.0,0.0
5,9,8,1831,1,3.4,4.0,3.5625,0.7672433431193624,3.0791666666666666,0.681750409808247,2.767901234567901,0,-0.6,0.6
5,9,9,1651,0,4.0,4.0,3.611111111111111,0.7846353021112573,3.0791666666666666,0.681750409808247,2.767901234567901,0,0.0,0.0
6,7,1,1412,1,3.4,3.4,3.4,0.0,3.4,0.0,3.0791666666666666,0,,
6,7,2,1706,1,2.5,3.4,2.95,0.7143019478674775,2.95,0.7143019478674775,3.0791666666666666,0,-0.9,0.9
6,7,3,1782,0,3.4,3.4,3.1,0.670489042084623,2.95,0.7143019478674775,3.0791666666666666,1,0.0,0.0
6,7,4,2217,1,3.6,3.6,3.225,0.657709298808471,3.1125000000000003,0.6652424778588826,3.0791666666666666,0,0.2,0.2
6,7,5,2447,1,2.9,3.6,3.16,0.653781146282181,3.0700000000000003,0.6662422407835269,3.0791666666666666,0,-0.7,0.7
6,7,6,1634,0,3.6,3.6,3.233333333333334,0.6480204900738522,3.0700000000000003,0.6662422407835269,3.0791666666666666,0,0.0,0.0
6,7,7,1326,0,3.6,3.6,3.285714285714286,0.6465201761680913,3.0700000000000003,0.6662422407835269,3.0791666666666666,0,0.0,0.0
7,5,1,1470,1,3.1,3.1,3.1,0.0,3.1,0.0,3.0700000000000003,0,,
7,5,2,4408,1,2.8,3.1,2.95,0.6855297078844627,2.95,0.6855297078844627,3.0700000000000003,0,-0.3,0.3
7,5,3,1648,1,3.3,3.3,3.0666666666666664,0.6445199631555123,3.0666666666666664,0.6445199631555123,3.0700000000000003,1,0.2,0.2
7,5,4,2889,0,3.3,3.3,3.125,0.6282369009964194,3.0666666666666664,0.6445199631555123,3.0700000000000003,0,0.0,0.0
7,5,5,1111,0,3.3,3.3,3.16,0.6186664272030187,3.0666666666666664,0.6445199631555123,3.0700000000000003,0,0.0,0.0
8,10,1,2489,1,2.5,2.5,2.5,0.0,2.5,0.0,3.0666666666666664,0,,
8,10,2,1566,1,2.1,2.5,2.3,1.0852089989622145,2.3,1.0852089989622145,3.0666666666666664,1,-0.4,0.4
8,10,3,2080,1,2.6,2.6,2.4,0.9969250970473192,2.4,0.9969250970473192,3.0666666666666664,1,0.1,0.1
8,10,4,1784,1,2.5,2.6,2.425,0.9692358347937183,2.425,0.9692358347937183,3.0666666666666664,1,-0.1,0.1
8,10,5,2194,1,3.3,3.3,2.6,0.8416086292011047,2.6,0.8416086292011047,3.0666666666666664,1,0.7,0.7
8,10,6,4182,1,3.5,3.5,2.75,0.7493330367733696,2.75,0.7493330367733696,3.0666666666666664,1,0.2,0.2
8,10,7,1608,1,2.9,3.5,2.7714285714285714,0.7316507456772323,2.7714285714285714,0.7316507456772323,3.0666666666666664,1,-0.6,0.6
8,10,8,1640,0,3.5,3.5,2.8625,0.6861203164968062,2.7714285714285714,0.7316507456772323,3.0666666666666664,1,0.0,0.0
8,10,9,1071,0,3.5,3.5,2.933333333333333,0.6559858689922066,2.7714285714285714,0.7316507456772323,3.0666666666666664,1,0.0,0.0
8,10,10,1425,0,3.5,3.5,2.9899999999999998,0.6353935788155244,2.7714285714285714,0.7316507456772323,3.0666666666666664,1,0.0,0.0
9,6,1,1578,1,2.8,2.8,2.8,0.0,2.8,0.0,2.7714285714285714,0,,
9,6,2,1704,1,3.6,3.6,3.2,0.6010092521851234,3.2,0.6010092521851234,2.7714285714285714,1,0.8,0.8
9,6,3,1619,0,3.6,3.6,3.3333333333333335,0.6157684732134705,3.2,0.6010092521851234,2.7714285714285714,0,0.0,0.0
9,6,4,2118,0,3.6,3.6,3.4,0.6305926250944657,3.2,0.6010092521851234,2.7714285714285714,0,0.0,0.0
9,6,5,1135,0,3.6,3.6,3.44,0.6403622163400507,3.2,0.6010092521851234,2.7714285714285714,0,0.0,0.0
9,6,6,2137,0,3.6,3.6,3.466666666666667,0.6463573143221772,3.2,0.6010092521851234,2.7714285714285714,0,0.0,0.0
10,7,1,1837,1,2.8,2.8,2.8,0.0,2.8,0.0,3.2,0,,
10,7,2,1642,1,2.9,2.9,2.8499999999999996,0.6804818554197869,2.8499999999999996,0.6804818554197869,3.2,1,0.1,0.1
10,7,3,1582,1,3.0,3.0,2.9,0.6520778170219064,2.9,0.6520778170219064,3.2,1,0.1,0.1
10,7,4,1632,1,3.4,3.4,3.025,0.6037187684272798,3.025,0.6037187684272798,3.2,1,0.4,0.4
10,7,5,1755,1,2.7,3.4,2.96,0.6217823842256496,2.96,0.6217823842256496,3.2,0,-0.7,0.7
10,7,6,1909,0,3.4,3.4,3.033333333333333,0.5961621899493008,2.96,0.6217823842256496,3.2,1,0.0,0.0
10,7,7,1193,0,3.4,3.4,3.0857142857142854,0.5816935163286381,2.96,0.6217823842256496,3.2,0,0.0,0.0
11,5,1,1343,1,2.3,2.3,2.3,0.0,2.3,0.0,2.96,0,,
11,5,2,1920,1,2.9,2.9,2.5999999999999996,0.81566932987345,2.5999999999999996,0.81566932987345,2.96,1,0.6,0.6
11,5,3,2208,1,3.2,3.2,2.7999999999999994,0.6852007005250362,2.7999999999999994,0.6852007005250362,2.96,1,0.3,0.3
11,5,4,2120,1,2.7,3.2,2.7749999999999995,0.6950941405288433,2.7749999999999995,0.6950941405288433,2.96,1,-0.5,0.5
11,5,5,1389,0,3.2,3.2,2.8599999999999994,0.6471438185992506,2.7749999999999995,0.6950941405288433,2.96,1,0.0,0.0
12,9,1,1647,1,2.4,2.4,2.4,0.0,2.4,0.0,2.7749999999999995,0,,
12,9,2,1840,1,3.7,3.7,3.05,0.5809475019311126,3.05,0.5809475019311126,2.7749999999999995,1,1.3,1.3
12,9,3,4016,1,2.1,3.7,2.733333333333333,0.7164819643429682,2.733333333333333,0.7164819643429682,2.7749999999999995,0,-1.6,1.6
12,9,4,2353,1,2.5,3.7,2.675,0.7484382965354796,2.675,0.7484382965354796,2.7749999999999995,1,-1.2,1.2
12,9,5,1551,0,3.7,3.7,2.88,0.6403196041058707,2.675,0.7484382965354796,2.7749999999999995,1,0.0,0.0
12,9,6,1064,0,3.7,3.7,3.016666666666666,0.595097818968793,2.675,0.7484382965354796,2.7749999999999995,1,0.0,0.0
12,9,7,1072,0,3.7,3.7,3.114285714285714,0.5788502786002113,2.675,0.7484382965354796,2.7749999999999995,0,0.0,0.0
12,9,8,1224,0,3.7,3.7,3.1874999999999996,0.5757995648564601,2.675,0.7484382965354796,2.7749999999999995,0,0.0,0.0
12,9,9,1488,0,3.7,3.7,3.244444444444444,0.5785626771590421,2.675,0.7484382965354796,2.7749999999999995,0,0.0,0.0
13,10,1,2407,1,3.3,3.3,3.3,0.0,3.3,0.0,2.675,0,,
13,10,2,2127,1,2.1,3.3,2.7,0.7470371584660511,2.7,0.7470371584660511,2.675,0,-1.2,1.2
13,10,3,1633,1,3.3,3.3,2.9,0.637982191440909,2.9,0.637982191440909,2.675,1,0.0,0.0
13,10,4,1871,1,2.3,3.3,2.75,0.7127227260376411,2.75,0.7127227260376411,2.675,1,-1.0,1.0
13,10,5,1561,1,3.3,3.3,2.8600000000000003,0.6532419153728577,2.8600000000000003,0.6532419153728577,2.675,1,0.0,0.0
13,10,6,1359,0,3.3,3.3,2.9333333333333336,0.6203405929949259,2.8600000000000003,0.6532419153728577,2.675,1,0.0,0.0
13,10,7,1272,0,3.3,3.3,2.985714285714286,0.6004128802933504,2.8600000000000003,0.6532419153728577,2.675,1,0.0,0.0
13,10,8,961,0,3.3,3.3,3.0250000000000004,0.5873831282850567,2.8600000000000003,0.6532419153728577,2.675,1,0.0,0.0
13,10,9,1159,0,3.3,3.3,3.055555555555556,0.5782711568669127,2.8600000000000003,0.6532419153728577,2.675,0,0.0,0.0
13,10,10,1169,0,3.3,3.3,3.0800000000000005,0.5715048746792788,2.8600000000000003,0.6532419153728577,2.675,0,0.0,0.0
14,6,1,2121,1,3.5,3.5,3.5,0.0,3.5,0.0,2.8600000000000003,0,,
14,6,2,2045,0,3.5,3.5,3.5,0.6465742435538122,3.5,0.0,2.8600000000000003,0,0.0,0.0
14,6,3,1115,0,3.5,3.5,3.5,0.6434582049663067,3.5,0.0,2.8600000000000003,0,0.0,0.0
14,6,4,1214,0,3.5,3.5,3.5,0.6403867878831028,3.5,0.0,2.8600000000000003,0,0.0,0.0
14,6,5,1184,0,3.5,3.5,3.5,0.6373589374083803,3.5,0.0,2.8600000000000003,0,0.0,0.0
14,6,6,1215,0,3.5,3.5,3.5,0.6343736332336457,3.5,0.0,2.8600000000000003,0,0.0,0.0
15,7,1,1566,1,3.3,3.3,3.3,0.0,3.3,0.0,3.5,0,,
15,7,2,3122,0,3.3,3.3,3.3,0.5589964796134081,3.3,0.0,3.5,0,0.0,0.0
15,7,3,1461,1,3.2,3.3,3.266666666666667,0.5510229238663874,3.266666666666667,0.5510229238663874,3.5,0,-0.1,0.1
15,7,4,2990,1,3.7,3.7,3.375,0.5740591597726832,3.375,0.5740591597726832,3.5,0,0.4,0.4
15,7,5,1417,0,3.7,3.7,3.44,0.5953180422501667,3.375,0.5740591597726832,3.5,0,0.0,0.0
15,7,6,1153,0,3.7,3.7,3.483333333333333,0.6116233215895964,3.375,0.5740591597726832,3.5,0,0.0,0.0
15,7,7,1176,0,3.7,3.7,3.514285714285714,0.623789913407345,3.375,0.5740591597726832,3.5,0,0.0,0.0
16,5,1,1671,1,2.7,2.7,2.7,0.0,2.7,0.0,3.375,0,,
16,5,2,1663,1,2.8,2.8,2.75,0.7063138893897157,2.75,0.7063138893897157,3.375,1,0.1,0.1
16,5,3,1808,1,3.0,3.0,2.8333333333333335,0.6535243048992263,2.8333333333333335,0.6535243048992263,3.375,1,0.2,0.2
16,5,4,1800,0,3.0,3.0,2.875,0.6285155365311321,2.8333333333333335,0.6535243048992263,3.375,1,0.0,0.0
16,5,5,1080,0,3.0,3.0,2.9,0.6135035082392347,2.8333333333333335,0.6535243048992263,3.375,1,0.0,0.0
17,8,1,1975,1,3.6,3.6,3.6,0.0,3.6,0.0,2.8333333333333335,0,,
17,8,2,3928,1,2.9,3.6,3.25,0.5370757983964093,3.25,0.5370757983964093,2.8333333333333335,0,-0.7,0.7
17,8,3,1848,1,3.3,3.6,3.266666666666667,0.5367547360109987,3.266666666666667,0.5367547360109987,2.8333333333333335,0,-0.3,0.3
17,8,4,2320,1,3.3,3.6,3.2750000000000004,0.5356925082681615,3.2750000000000004,0.5356925082681615,2.8333333333333335,0,-0.3,0.3
17,8,5,1535,0,3.6,3.6,3.3400000000000007,0.546959336814934,3.2750000000000004,0.5356925082681615,2.8333333333333335,0,0.0,0.0
17,8,6,1120,0,3.6,3.6,3.383333333333334,0.557528275316847,3.2750000000000004,0.5356925082681615,2.8333333333333335,0,0.0,0.0
17,8,7,1033,0,3.6,3.6,3.414285714285715,0.5661362062981249,3.2750000000000004,0.5356925082681615,2.8333333333333335,0,0.0,0.0
17,8,8,1272,0,3.6,3.6,3.437500000000001,0.5728853188751459,3.2750000000000004,0.5356925082681615,2.8333333333333335,0,0.0,0.0
18,8,1,1351,1,3.2,3.2,3.2,0.0,3.2,0.0,3.2750000000000004,0,,
18,8,2,1699,1,2.9,3.2,3.05,0.546890434444434,3.05,0.546890434444434,3.2750000000000004,0,-0.3,0.3
18,8,3,1477,1,3.9,3.9,3.3333333333333335,0.537905084881971,3.3333333333333335,0.537905084881971,3.2750000000000004,0,0.7,0.7
18,8,4,1922,0,3.9,3.9,3.475,0.5846436573733356,3.3333333333333335,0.537905084881971,3.2750000000000004,0,0.0,0.0
18,8,5,1862,0,3.9,3.9,3.56,0.6247496468283286,3.3333333333333335,0.537905084881971,3.2750000000000004,0,0.0,0.0
18,8,6,1111,0,3.9,3.9,3.6166666666666667,0.6548657926241119,3.3333333333333335,0.537905084881971,3.2750000000000004,0,0.0,0.0
18,8,7,1001,0,3.9,3.9,3.657142857142857,0.6773308151865971,3.3333333333333335,0.537905084881971,3.2750000000000004,0,0.0,0.0
18,8,8,1143,0,3.9,3.9,3.6874999999999996,0.6943080421595353,3.3333333333333335,0.537905084881971,3.2750000000000004,0,0.0,0.0
19,9,1,1415,1,3.0,3.0,3.0,0.0,3.0,0.0,3.3333333333333335,0,,
19,9,2,2048,1,2.9,3.0,2.95,0.6005016151360641,2.95,0.6005016151360641,3.3333333333333335,1,-0.1,0.1
19,9,3,1480,1,3.0,3.0,2.966666666666667,0.5906068278650128,2.966666666666667,0.5906068278650128,3.3333333333333335,1,0.0,0.0
19,9,4,1840,1,2.7,3.0,2.9000000000000004,0.6216131254227516,2.9000000000000004,0.6216131254227516,3.3333333333333335,1,-0.3,0.3
19,9,5,2913,0,3.0,3.0,2.9200000000000004,0.6090742389655208,2.9000000000000004,0.6216131254227516,3.3333333333333335,1,0.0,0.0
19,9,6,1078,0,3.0,3.0,2.9333333333333336,0.600315126072146,2.9000000000000004,0.6216131254227516,3.3333333333333335,1,0.0,0.0
19,9,7,934,0,3.0,3.0,2.942857142857143,0.5936329800268576,2.9000000000000004,0.6216131254227516,3.3333333333333335,1,0.0,0.0
19,9,8,1090,0,3.0,3.0,2.95,0.588214674669464,2.9000000000000004,0.6216131254227516,3.3333333333333335,1,0.0,0.0
19,9,9,1136,0,3.0,3.0,2.9555555555555557,0.5836242660741731,2.9000000000000004,0.6216131254227516,3.3333333333333335,1,0.0,0.0
20,10,1,2071,1,3.2,3.2,3.2,0.0,3.2,0.0,2.9000000000000004,0,,
20,10,2,2176,1,2.6,3.2,2.9000000000000004,0.6078256779657473,2.9000000000000004,0.6078256779657473,2.9000000000000004,0,-0.6,0.6
20,10,3,1945,1,3.1,3.2,2.966666666666667,0.5739231264743048,2.966666666666667,0.5739231264743048,2.9000000000000004,1,-0.1,0.1
20,10,4,1368,1,3.9,3.9,3.2,0.5181828958133542,3.2,0.5181828958133542,2.9000000000000004,1,0.7,0.7
20,10,5,2174,0,3.9,3.9,3.34,0.5312919545218027,3.2,0.5181828958133542,2.9000000000000004,0,0.0,0.0
20,10,6,945,0,3.9,3.9,3.433333333333333,0.5582114294781144,3.2,0.5181828958133542,2.9000000000000004,0,0.0,0.0
20,10,7,872,0,3.9,3.9,3.4999999999999996,0.5846830805109391,3.2,0.5181828958133542,2.9000000000000004,0,0.0,0.0
20,10,8,1248,0,3.9,3.9,3.5499999999999994,0.6076269631244067,3.2,0.5181828958133542,2.9000000000000004,0,0.0,0.0
20,10,9,1159,0,3.9,3.9,3.5888888888888886,0.626838617303001,3.2,0.5181828958133542,2.9000000000000004,0,0.0,0.0
20,10,10,1032,0,3.9,3.9,3.6199999999999997,0.6427901841030403,3.2,0.5181828958133542,2.9000000000000004,0,0.0,0.0
21,9,1,1607,1,3.2,3.2,3.2,0.0,3.2,0.0,3.2,0,,
21,9,2,1584,1,3.1,3.2,3.1500000000000004,0.5299371031861548,3.1500000000000004,0.5299371031861548,3.2,0,-0.1,0.1
21,9,3,2025,1,3.4,3.4,3.233333333333334,0.5197037644955598,3.233333333333334,0.5197037644955598,3.2,0,0.2,0.2
21,9,4,1619,1,4.7,4.7,3.6000000000000005,0.6317546391207849,3.6000000000000005,0.6317546391207849,3.2,0,1.3,1.3
21,9,5,1709,0,4.7,4.7,3.8200000000000003,0.7743108114345316,3.6000000000000005,0.6317546391207849,3.2,0,0.0,0.0
21,9,6,962,0,4.7,4.7,3.966666666666667,0.8843233445848742,3.6000000000000005,0.6317546391207849,3.2,0,0.0,0.0
21,9,7,1094,0,4.7,4.7,4.071428571428571,0.9667222495213449,3.6000000000000005,0.6317546391207849,3.2,0,0.0,0.0
21,9,8,1231,0,4.7,4.7,4.15,1.0294580858963052,3.6000000000000005,0.6317546391207849,3.2,0,0.0,0.0
21,9,9,1129,0,4.7,4.7,4.211111111111112,1.078244651126591,3.6000000000000005,0.6317546391207849,3.2,0,0.0,0.0
22,10,1,1512,1,2.3,2.3,2.3,0.0,2.3,0.0,3.6000000000000005,0,,
22,10,2,1870,1,3.0,3.0,2.65,0.8666637529088549,2.65,0.8666637529088549,3.6000000000000005,1,0.7,0.7
22,10,3,1434,1,3.5,3.5,2.9333333333333336,0.6826056464319863,2.9333333333333336,0.6826056464319863,3.6000000000000005,1,0.5,0.5
22,10,4,1696,1,2.6,3.5,2.85,0.728206310833492,2.85,0.728206310833492,3.6000000000000005,1,-0.9,0.9
