trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,5.0,4.0,2.5,2.5,2.5,2.5,5874.0,0.0,0.0,,,0.0,0.0
1.0,0.0,5.0,3.0,4.2,4.2,3.35,3.35,5519.0,0.8500000000000001,0.8500000000000001,1.7,1.7,0.0,1.0
1.0,1.0,5.0,2.0,4.2,4.2,3.6333333333333333,3.35,4752.0,0.8013876853447539,0.8500000000000001,0.0,0.0,0.0,0.0
1.0,0.0,5.0,1.0,1.7000000000000002,4.2,3.1500000000000004,2.9375,2647.0,1.0874281585465773,1.1079965027020617,-2.5,2.5,0.0,0.0
2.0,1.0,9.0,8.0,2.0,2.0,2.0,2.0,3759.0,0.0,0.0,,,2.9375,0.0
2.0,1.0,9.0,7.0,3.3,3.3,2.65,2.65,2376.0,1.1324751652906127,1.1324751652906127,1.3,1.3,2.9375,1.0
2.0,1.0,9.0,6.0,3.5,3.5,2.9333333333333336,2.9333333333333336,2176.0,0.9905105305402416,0.9905105305402416,0.2,0.2,2.9375,1.0
2.0,0.0,9.0,5.0,2.2,3.5,2.75,2.75,1801.0,1.0111874208078344,1.0111874208078344,-1.3,1.3,2.9375,1.0
2.0,0.0,9.0,4.0,3.5,3.5,2.9,2.75,1597.0,0.9407443861113389,1.0111874208078344,0.0,0.0,2.9375,1.0
2.0,0.0,9.0,3.0,3.5,3.5,3.0,2.75,1890.0,0.8913727921276566,1.0111874208078344,0.0,0.0,2.9375,1.0
2.0,1.0,9.0,2.0,3.5,3.5,3.0714285714285716,2.75,1584.0,0.8525771256033325,1.0111874208078344,0.0,0.0,2.9375,1.0
2.0,0.0,9.0,1.0,3.8,3.8,3.1625,2.88125,2694.0,0.8304670256965238,0.9008359499119948,0.3,0.3,2.9375,0.0
3.0,1.0,10.0,9.0,3.1,3.1,3.1,3.1,2079.0,0.0,0.0,,,2.88125,0.0
3.0,1.0,10.0,8.0,3.0,3.1,3.05,3.05,1609.0,0.7874007874011811,0.7874007874011811,-0.1,0.1,2.88125,0.0
3.0,1.0,10.0,7.0,2.7,3.1,2.9333333333333336,2.9333333333333336,1695.0,0.8021621109773146,0.8021621109773146,-0.4,0.4,2.88125,0.0
3.0,1.0,10.0,6.0,2.6,3.1,2.85,2.85,1633.0,0.8139410298049854,0.8139410298049854,-0.5,0.5,2.88125,1.0
3.0,1.0,10.0,5.0,2.9,3.1,2.8600000000000003,2.8600000000000003,2416.0,0.7883493748599697,0.7883493748599697,-0.2,0.2,2.88125,1.0
3.0,1.0,10.0,4.0,3.2,3.2,2.9166666666666665,2.9166666666666665,2169.0,0.7511842502194637,0.7511842502194637,0.1,0.1,2.88125,1.0
3.0,1.0,10.0,3.0,3.5,3.5,3.0,3.0,2175.0,0.7181324987175317,0.7181324987175317,0.3,0.3,2.88125,1.0
3.0,0.0,10.0,2.0,2.7,3.5,2.9625,2.9625,1671.0,0.71417267774423,0.71417267774423,-0.8,0.8,2.88125,1.0
3.0,0.0,10.0,1.0,3.5,3.5,3.022222222222222,2.9625,1600.0,0.6915369084579127,0.71417267774423,0.0,0.0,2.88125,1.0
4.0,1.0,9.0,8.0,2.8,2.8,2.8,2.8,1803.0,0.0,0.0,,,2.9625,0.0
4.0,1.0,9.0,7.0,2.0,2.8,2.4,2.4,1629.0,0.9980750703999406,0.9980750703999406,-0.8,0.8,2.9625,1.0
