trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,10.0,9.0,3.7,3.7,3.7,3.7,9727.0,0.0,0.0,,,0.0,0.0
1.0,1.0,10.0,8.0,3.4,3.7,3.55,3.55,7038.0,0.15000000000000013,0.15000000000000013,-0.3,0.3,0.0,0.0
1.0,1.0,10.0,7.0,2.1,3.7,3.0666666666666664,3.0666666666666664,9553.0,0.6944222218666554,0.6944222218666554,-1.6,1.6,0.0,0.0
1.0,1.0,10.0,6.0,3.4,3.7,3.15,3.15,8512.0,0.618465843842649,0.618465843842649,-0.3,0.3,0.0,0.0
1.0,1.0,10.0,5.0,2.5,3.7,3.02,3.02,5097.0,0.611228271597445,0.611228271597445,-1.2,1.2,0.0,0.0
1.0,1.0,10.0,4.0,3.5,3.7,3.1,3.1,3152.0,0.5859465277082315,0.5859465277082315,-0.2,0.2,0.0,0.0
1.0,1.0,10.0,3.0,3.1,3.7,3.1000000000000005,3.1000000000000005,5161.0,0.542481072744215,0.542481072744215,-0.6,0.6,0.0,0.0
1.0,1.0,10.0,2.0,3.6,3.7,3.1625000000000005,3.1625000000000005,3639.0,0.5337075510052298,0.5337075510052298,-0.1,0.1,0.0,0.0
1.0,1.0,10.0,1.0,3.6,3.7,3.2111111111111117,3.2111111111111117,2975.0,0.5216308708580223,0.5216308708580223,-0.1,0.1,0.0,0.0
2.0,1.0,8.0,7.0,1.6,1.6,1.6,1.6,4413.0,0.0,0.0,,,3.170000000000001,0.0
2.0,1.0,8.0,6.0,2.8,2.8,2.2,2.2,2241.0,1.0299676370320248,1.0299676370320248,1.2,1.2,3.170000000000001,1.0
2.0,1.0,8.0,5.0,2.0,2.8,2.1333333333333333,2.1333333333333333,3296.0,1.0412435037915166,1.0412435037915166,-0.8,0.8,3.170000000000001,1.0
2.0,1.0,8.0,4.0,2.3,2.8,2.175,2.175,2034.0,0.9735336959462972,0.9735336959462972,-0.5,0.5,3.170000000000001,1.0
2.0,1.0,8.0,3.0,2.5,2.8,2.2399999999999998,2.2399999999999998,4246.0,0.8982204629154249,0.8982204629154249,-0.3,0.3,3.170000000000001,1.0
2.0,0.0,8.0,2.0,3.5,3.5,2.4499999999999997,2.4499999999999997,2535.0,0.7889866919029752,0.7889866919029752,0.7,0.7,3.170000000000001,1.0
2.0,0.0,8.0,1.0,3.5,3.5,2.6,2.4499999999999997,1888.0,0.7263931847309207,0.7889866919029752,0.0,0.0,3.170000000000001,1.0
3.0,1.0,7.0,6.0,2.8,2.8,2.8,2.8,2608.0,0.0,0.0,,,2.4499999999999997,0.0
3.0,1.0,7.0,5.0,3.3,3.3,3.05,3.05,1801.0,0.6168468205316454,0.6168468205316454,0.5,0.5,2.4499999999999997,1.0
3.0,1.0,7.0,4.0,1.7000000000000002,3.3,2.6,2.6,3151.0,0.7276838664721169,0.7276838664721169,-1.6,1.6,2.4499999999999997,0.0
3.0,0.0,7.0,3.0,2.5,3.3,2.575,2.575,2111.0,0.7220158018920487,0.7220158018920487,-0.8,0.8,2.4499999999999997,1.0
3.0,0.0,7.0,2.0,3.3,3.3,2.72,2.575,1576.0,0.6666985499622292,0.7220158018920487,0.0,0.0,2.4499999999999997,1.0
3.0,1.0,7.0,1.0,3.3,3.3,2.816666666666667,2.575,1417.0,0.6394442031083626,0.7220158018920487,0.0,0.0,2.4499999999999997,1.0
4.0,1.0,10.0,9.0,3.0,3.0,3.0,3.0,1375.0,0.0,0.0,,,2.5642857142857145,0.0
4.0,1.0,10.0,8.0,3.2,3.2,3.1,3.1,1880.0,0.6262764742685312,0.6262764742685312,0.2,0.2,2.5642857142857145,1.0
4.0,1.0,10.0,7.0,2.9,3.2,3.033333333333333,3.033333333333333,1513.0,0.6006279782477405,0.6006279782477405,-0.3,0.3,2.5642857142857145,0.0
4.0,1.0,10.0,6.0,4.0,4.0,3.275,3.275,10816.0,0.6880287935033352,0.6880287935033352,0.8,0.8,2.5642857142857145,0.0
4.0,0.0,10.0,5.0,3.8,4.0,3.38,3.38,2667.0,0.7332575718440735,0.7332575718440735,-0.2,0.2,2.5642857142857145,0.0
4.0,0.0,10.0,4.0,4.0,4.0,3.483333333333333,3.38,2398.0,0.7856634299046923,0.7332575718440735,0.0,0.0,2.5642857142857145,0.0
4.0,0.0,10.0,3.0,4.0,4.0,3.557142857142857,3.38,1751.0,0.8217507132299171,0.7332575718440735,0.0,0.0,2.5642857142857145,0.0
4.0,1.0,10.0,2.0,4.0,4.0,3.6125,3.38,2239.0,0.8464302267687979,0.7332575718440735,0.0,0.0,2.5642857142857145,0.0
4.0,1.0,10.0,1.0,3.7,4.0,3.6222222222222222,3.4155555555555552,1935.0,0.8400340623172994,0.7297372712919106,-0.3,0.3,2.5642857142857145,0.0
5.0,1.0,9.0,8.0,2.6,2.6,2.6,2.6,5329.0,0.0,0.0,,,3.4539999999999997,0.0
5.0,1.0,9.0,7.0,3.7,3.7,3.1500000000000004,3.1500000000000004,2215.0,0.6541447893283302,0.6541447893283302,1.1,1.1,3.4539999999999997,1.0
5.0,0.0,9.0,6.0,3.4,3.7,3.233333333333334,3.233333333333334,3065.0,0.6547844607643646,0.6547844607643646,-0.3,0.3,3.4539999999999997,0.0
5.0,1.0,9.0,5.0,3.7,3.7,3.3500000000000005,3.233333333333334,2271.0,0.6766717190666502,0.6547844607643646,0.0,0.0,3.4539999999999997,0.0
5.0,1.0,9.0,4.0,3.5,3.7,3.3800000000000003,3.2866666666666675,2033.0,0.6780486708194333,0.6526824989567628,-0.2,0.2,3.4539999999999997,0.0
5.0,0.0,9.0,3.0,3.2,3.7,3.35,3.2722222222222226,1623.0,0.6607922074778233,0.6419919927533442,-0.5,0.5,3.4539999999999997,0.0
5.0,0.0,9.0,2.0,3.7,3.7,3.4,3.2722222222222226,2096.0,0.6708203932499369,0.6419919927533442,0.0,0.0,3.4539999999999997,0.0
5.0,1.0,9.0,1.0,3.7,3.7,3.4375,3.2722222222222226,2048.0,0.6779409446394314,0.6419919927533442,0.0,0.0,3.4539999999999997,0.0
