trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,9.0,9.0,-3.6,-3.6,,4142.0
1.0,1.0,9.0,8.0,-2.2,-2.2,1.4,4136.0
1.0,1.0,9.0,7.0,-2.2,-4.2,-2.0,4336.0
1.0,0.0,9.0,6.0,-2.2,-2.2,0.0,5168.0
1.0,0.0,9.0,5.0,-2.2,-2.2,0.0,2376.0
1.0,1.0,9.0,4.0,-2.2,-3.3,-1.1,4898.0
1.0,1.0,9.0,3.0,-2.2,-2.8,-0.6,3470.0
1.0,1.0,9.0,2.0,-2.2,-2.6,-0.4,3487.0
1.0,0.0,9.0,1.0,-2.2,-2.2,0.0,3710.0
2.0,1.0,10.0,10.0,-2.5,-2.5,,4142.0
2.0,1.0,10.0,9.0,-2.5,-4.1,-1.6,4136.0
2.0,0.0,10.0,8.0,-2.5,-2.5,0.0,4336.0
2.0,1.0,10.0,7.0,-2.5,-2.5,0.0,5168.0
2.0,1.0,10.0,6.0,-2.5,-3.5,-1.0,2376.0
2.0,0.0,10.0,5.0,-2.5,-2.5,0.0,4898.0
2.0,1.0,10.0,4.0,-2.5,-3.5,-1.0,3470.0
2.0,0.0,10.0,3.0,-2.5,-2.5,0.0,3487.0
2.0,0.0,10.0,2.0,-2.5,-2.5,0.0,3710.0
2.0,0.0,10.0,1.0,-2.5,-2.5,0.0,3911.0
3.0,1.0,6.0,6.0,-3.3,-3.3,,4142.0
3.0,1.0,6.0,5.0,-3.1,-3.1,0.2,4136.0
3.0,1.0,6.0,4.0,-3.1,-3.2,-0.1,4336.0
3.0,1.0,6.0,3.0,-3.1,-3.8,-0.7,5168.0
3.0,0.0,6.0,2.0,-3.1,-3.1,0.0,2376.0
3.0,1.0,6.0,1.0,-3.0,-3.0,0.1,4898.0
4.0,1.0,6.0,6.0,-3.3,-3.3,,4142.0
4.0,1.0,6.0,5.0,-3.3,-3.5,-0.2,4136.0
4.0,1.0,6.0,4.0,-3.0,-3.0,0.3,4336.0
4.0,1.0,6.0,3.0,-2.6,-2.6,0.4,5168.0
4.0,0.0,6.0,2.0,-2.6,-2.6,0.0,2376.0
4.0,0.0,6.0,1.0,-2.6,-2.6,0.0,4898.0
5.0,1.0,7.0,7.0,-2.6,-2.6,,4142.0
5.0,1.0,7.0,6.0,-2.6,-3.4,-0.8,4136.0
5.0,1.0,7.0,5.0,-2.6,-3.0,-0.4,4336.0
5.0,1.0,7.0,4.0,-2.6,-2.8,-0.2,5168.0
5.0,1.0,7.0,3.0,-2.6,-3.7,-1.1,2376.0
5.0,0.0,7.0,2.0,-2.6,-2.6,0.0,4898.0
5.0,0.0,7.0,1.0,-2.6,-2.6,0.0,3470.0
6.0,1.0,10.0,10.0,-3.6,-3.6,,4142.0
6.0,1.0,10.0,9.0,-2.7,-2.7,0.9,4136.0
6.0,1.0,10.0,8.0,-2.7,-2.9,-0.2,4336.0
6.0,0.0,10.0,7.0,-2.7,-2.7,0.0,5168.0
6.0,1.0,10.0,6.0,-2.7,-3.7,-1.0,2376.0
6.0,0.0,10.0,5.0,-2.7,-2.7,0.0,4898.0
6.0,1.0,10.0,4.0,-2.7,-3.2,-0.5,3470.0
6.0,0.0,10.0,3.0,-2.7,-2.7,0.0,3487.0
6.0,0.0,10.0,2.0,-2.7,-2.7,0.0,3710.0
6.0,0.0,10.0,1.0,-2.7,-2.7,0.0,3911.0
7.0,1.0,6.0,6.0,-2.8,-2.8,,4142.0
7.0,1.0,6.0,5.0,-2.8,-3.4,-0.6,4136.0
7.0,1.0,6.0,4.0,-2.4,-2.4,0.4,4336.0
7.0,0.0,6.0,3.0,-2.4,-2.4,0.0,5168.0
7.0,0.0,6.0,2.0,-2.4,-2.4,0.0,2376.0
7.0,0.0,6.0,1.0,-2.4,-2.4,0.0,4898.0
8.0,1.0,10.0,10.0,-2.7,-2.7,,4142.0
8.0,1.0,10.0,9.0,-2.7,-3.4,-0.7,4136.0
8.0,1.0,10.0,8.0,-2.7,-4.8,-2.1,4336.0
8.0,1.0,10.0,7.0,-2.7,-2.9,-0.2,5168.0
8.0,1.0,10.0,6.0,-2.7,-3.5,-0.8,2376.0
8.0,1.0,10.0,5.0,-2.7,-2.7,0.0,4898.0
8.0,1.0,10.0,4.0,-2.7,-3.2,-0.5,3470.0
8.0,0.0,10.0,3.0,-2.7,-2.7,0.0,3487.0
8.0,1.0,10.0,2.0,-2.7,-3.4,-0.7,3710.0
8.0,1.0,10.0,1.0,-2.2,-2.2,0.5,3911.0
9.0,1.0,6.0,6.0,-2.9,-2.9,,4142.0
9.0,1.0,6.0,5.0,-2.9,-3.4,-0.5,4136.0
9.0,1.0,6.0,4.0,-2.9,-3.3,-0.4,4336.0
9.0,1.0,6.0,3.0,-2.8,-2.8,0.1,5168.0
9.0,1.0,6.0,2.0,-2.8,-3.0,-0.2,2376.0
9.0,1.0,6.0,1.0,-2.8,-3.0,-0.2,4898.0
10.0,1.0,10.0,10.0,-2.2,-2.2,,4142.0
10.0,0.0,10.0,9.0,-2.2,-2.2,0.0,4136.0
10.0,0.0,10.0,8.0,-2.2,-2.2,0.0,4336.0
10.0,0.0,10.0,7.0,-2.2,-2.2,0.0,5168.0
10.0,0.0,10.0,6.0,-2.2,-2.2,0.0,2376.0
10.0,0.0,10.0,5.0,-2.2,-2.2,0.0,4898.0
10.0,0.0,10.0,4.0,-2.2,-2.2,0.0,3470.0
10.0,0.0,10.0,3.0,-2.2,-2.2,0.0,3487.0
10.0,0.0,10.0,2.0,-2.2,-2.2,0.0,3710.0
10.0,0.0,10.0,1.0,-2.2,-2.2,0.0,3911.0
11.0,1.0,6.0,6.0,-3.1,-3.1,,4142.0
11.0,1.0,6.0,5.0,-3.0,-3.0,0.1,4136.0
11.0,1.0,6.0,4.0,-3.0,-3.4,-0.4,4336.0
11.0,1.0,6.0,3.0,-3.0,-3.6,-0.6,5168.0
11.0,1.0,6.0,2.0,-3.0,-3.4,-0.4,2376.0
11.0,1.0,6.0,1.0,-1.3,-1.3,1.7,4898.0
12.0,1.0,9.0,9.0,-4.1,-4.1,,4142.0
12.0,1.0,9.0,8.0,-2.5,-2.5,1.6,4136.0
12.0,0.0,9.0,7.0,-2.5,-2.5,0.0,4336.0
12.0,1.0,9.0,6.0,-2.5,-3.0,-0.5,5168.0
12.0,1.0,9.0,5.0,-2.5,-4.0,-1.5,2376.0
12.0,1.0,9.0,4.0,-2.5,-3.0,-0.5,4898.0
12.0,0.0,9.0,3.0,-2.5,-2.5,0.0,3470.0
12.0,0.0,9.0,2.0,-2.5,-2.5,0.0,3487.0
12.0,0.0,9.0,1.0,-2.5,-2.5,0.0,3710.0
13.0,1.0,7.0,7.0,-3.8,-3.8,,4142.0
13.0,1.0,7.0,6.0,-3.0,-3.0,0.8,4136.0
13.0,1.0,7.0,5.0,-2.4,-2.4,0.6,4336.0
13.0,0.0,7.0,4.0,-2.4,-2.4,0.0,5168.0
13.0,0.0,7.0,3.0,-2.4,-2.4,0.0,2376.0
13.0,0.0,7.0,2.0,-2.4,-2.4,0.0,4898.0
13.0,0.0,7.0,1.0,-2.4,-2.4,0.0,3470.0
14.0,1.0,8.0,8.0,-3.6,-3.6,,4142.0
14.0,1.0,8.0,7.0,-2.9,-2.9,0.7,4136.0
14.0,1.0,8.0,6.0,-2.9,-3.2,-0.3,4336.0
14.0,1.0,8.0,5.0,-2.9,-3.1,-0.2,5168.0
14.0,1.0,8.0,4.0,-2.9,-3.3,-0.4,2376.0
14.0,1.0,8.0,3.0,-2.9,-3.5,-0.6,4898.0
14.0,1.0,8.0,2.0,-2.3,-2.3,0.6,3470.0
14.0,0.0,8.0,1.0,-2.3,-2.3,0.0,3487.0
15.0,1.0,9.0,9.0,-3.3,-3.3,,4142.0
15.0,1.0,9.0,8.0,-2.6,-2.6,0.7,4136.0
15.0,0.0,9.0,7.0,-2.6,-2.6,0.0,4336.0
15.0,1.0,9.0,6.0,-2.6,-2.6,0.0,5168.0
15.0,1.0,9.0,5.0,-2.6,-3.1,-0.5,2376.0
15.0,0.0,9.0,4.0,-2.6,-2.6,0.0,4898.0
15.0,1.0,9.0,3.0,-2.6,-2.8,-0.2,3470.0
15.0,0.0,9.0,2.0,-2.6,-2.6,0.0,3487.0
15.0,0.0,9.0,1.0,-2.6,-2.6,0.0,3710.0
16.0,1.0,5.0,5.0,-3.1,-3.1,,4142.0
16.0,1.0,5.0,4.0,-3.0,-3.0,0.1,4136.0
16.0,1.0,5.0,3.0,-2.9,-2.9,0.1,4336.0
16.0,1.0,5.0,2.0,-2.9,-2.9,0.0,5168.0
16.0,1.0,5.0,1.0,-2.9,-3.2,-0.3,2376.0
17.0,1.0,7.0,7.0,-3.5,-3.5,,4142.0
17.0,1.0,7.0,6.0,-3.5,-4.0,-0.5,4136.0
17.0,1.0,7.0,5.0,-2.7,-2.7,0.8,4336.0
17.0,1.0,7.0,4.0,-2.7,-2.8,-0.1,5168.0
17.0,0.0,7.0,3.0,-2.7,-2.7,0.0,2376.0
17.0,0.0,7.0,2.0,-2.7,-2.7,0.0,4898.0
17.0,0.0,7.0,1.0,-2.7,-2.7,0.0,3470.0
18.0,1.0,9.0,9.0,-3.7,-3.7,,4142.0
18.0,1.0,9.0,8.0,-3.7,-3.7,0.0,4136.0
18.0,1.0,9.0,7.0,-3.0,-3.0,0.7,4336.0
18.0,1.0,9.0,6.0,-2.7,-2.7,0.3,5168.0
18.0,1.0,9.0,5.0,-2.5,-2.5,0.2,2376.0
18.0,0.0,9.0,4.0,-2.5,-2.5,0.0,4898.0
18.0,0.0,9.0,3.0,-2.5,-2.5,0.0,3470.0
18.0,0.0,9.0,2.0,-2.5,-2.5,0.0,3487.0
18.0,0.0,9.0,1.0,-2.5,-2.5,0.0,3710.0
19.0,1.0,5.0,5.0,-3.1,-3.1,,4142.0
19.0,1.0,5.0,4.0,-3.1,-3.2,-0.1,4136.0
19.0,1.0,5.0,3.0,-3.1,-3.4,-0.3,4336.0
19.0,1.0,5.0,2.0,-2.5,-2.5,0.6,5168.0
19.0,0.0,5.0,1.0,-2.5,-2.5,0.0,2376.0
20.0,1.0,10.0,10.0,-2.9,-2.9,,4142.0
20.0,1.0,10.0,9.0,-2.8,-2.8,0.1,4136.0
20.0,1.0,10.0,8.0,-2.4,-2.4,0.4,4336.0
20.0,0.0,10.0,7.0,-2.4,-2.4,0.0,5168.0
20.0,0.0,10.0,6.0,-2.4,-2.4,0.0,2376.0
20.0,1.0,10.0,5.0,-2.4,-2.9,-0.5,4898.0
20.0,0.0,10.0,4.0,-2.4,-2.4,0.0,3470.0
20.0,0.0,10.0,3.0,-2.4,-2.4,0.0,3487.0
20.0,0.0,10.0,2.0,-2.4,-2.4,0.0,3710.0
20.0,0.0,10.0,1.0,-2.4,-2.4,0.0,3911.0
21.0,1.0,6.0,6.0,-2.9,-2.9,,4142.0
21.0,1.0,6.0,5.0,-2.9,-3.6,-0.7,4136.0
21.0,1.0,6.0,4.0,-2.5,-2.5,0.4,4336.0
21.0,0.0,6.0,3.0,-2.5,-2.5,0.0,5168.0
21.0,0.0,6.0,2.0,-2.5,-2.5,0.0,2376.0
21.0,0.0,6.0,1.0,-2.5,-2.5,0.0,4898.0
22.0,1.0,8.0,8.0,-3.6,-3.6,,4142.0
22.0,1.0,8.0,7.0,-3.1,-3.1,0.5,4136.0
22.0,1.0,8.0,6.0,-2.6,-2.6,0.5,4336.0
22.0,0.0,8.0,5.0,-2.6,-2.6,0.0,5168.0
22.0,1.0,8.0,4.0,-2.0,-2.0,0.6,2376.0
22.0,0.0,8.0,3.0,-2.0,-2.0,0.0,4898.0
22.0,0.0,8.0,2.0,-2.0,-2.0,0.0,3470.0
22.0,0.0,8.0,1.0,-2.0,-2.0,0.0,3487.0
23.0,1.0,10.0,10.0,-3.0,-3.0,,4142.0
23.0,1.0,10.0,9.0,-2.5,-2.5,0.5,4136.0
23.0,0.0,10.0,8.0,-2.5,-2.5,0.0,4336.0
23.0,1.0,10.0,7.0,-2.5,-3.0,-0.5,5168.0
23.0,1.0,10.0,6.0,-2.5,-3.7,-1.2,2376.0
23.0,1.0,10.0,5.0,-2.5,-3.1,-0.6,4898.0
23.0,1.0,10.0,4.0,-2.5,-2.5,0.0,3470.0
23.0,0.0,10.0,3.0,-2.5,-2.5,0.0,3487.0
23.0,0.0,10.0,2.0,-2.5,-2.5,0.0,3710.0
23.0,0.0,10.0,1.0,-2.5,-2.5,0.0,3911.0
24.0,1.0,10.0,10.0,-2.7,-2.7,,4142.0
24.0,1.0,10.0,9.0,-2.1,-2.1,0.6,4136.0
24.0,0.0,10.0,8.0,-2.1,-2.1,0.0,4336.0
24.0,0.0,10.0,7.0,-2.1,-2.1,0.0,5168.0
24.0,0.0,10.0,6.0,-2.1,-2.1,0.0,2376.0
24.0,0.0,10.0,5.0,-2.1,-2.1,0.0,4898.0
24.0,0.0,10.0,4.0,-2.1,-2.1,0.0,3470.0
