trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,8.0,8.0,-2.8,-2.8,,8333.0
1.0,1.0,8.0,7.0,-2.8,-3.1,-0.3,5935.0
1.0,1.0,8.0,6.0,-2.4,-2.4,0.4,6328.0
1.0,1.0,8.0,5.0,-2.4,-3.5,-1.1,4376.0
1.0,0.0,8.0,4.0,-2.4,-2.4,0.0,7895.0
1.0,1.0,8.0,3.0,-2.1,-2.1,0.3,7232.0
1.0,1.0,8.0,2.0,-2.1,-2.1,0.0,6679.0
1.0,1.0,8.0,1.0,-2.1,-2.6,-0.5,3235.0
2.0,1.0,5.0,5.0,-3.4,-3.4,,8333.0
2.0,1.0,5.0,4.0,-3.4,-3.7,-0.3,5935.0
2.0,1.0,5.0,3.0,-3.4,-4.0,-0.6,6328.0
2.0,1.0,5.0,2.0,-3.1,-3.1,0.3,4376.0
2.0,1.0,5.0,1.0,-3.1,-3.4,-0.3,7895.0
3.0,1.0,6.0,6.0,-2.8,-2.8,,8333.0
3.0,1.0,6.0,5.0,-2.7,-2.7,0.1,5935.0
3.0,1.0,6.0,4.0,-2.7,-3.2,-0.5,6328.0
3.0,1.0,6.0,3.0,-2.7,-3.3,-0.6,4376.0
3.0,1.0,6.0,2.0,-2.7,-2.8,-0.1,7895.0
3.0,1.0,6.0,1.0,-2.7,-3.1,-0.4,7232.0
4.0,1.0,6.0,6.0,-3.1,-3.1,,8333.0
4.0,1.0,6.0,5.0,-2.5,-2.5,0.6,5935.0
4.0,1.0,6.0,4.0,-2.5,-3.3,-0.8,6328.0
4.0,1.0,6.0,3.0,-2.5,-3.4,-0.9,4376.0
4.0,0.0,6.0,2.0,-2.5,-2.5,0.0,7895.0
4.0,0.0,6.0,1.0,-2.5,-2.5,0.0,7232.0
5.0,1.0,9.0,9.0,-2.4,-2.4,,8333.0
5.0,1.0,9.0,8.0,-2.4,-3.1,-0.7,5935.0
5.0,0.0,9.0,7.0,-2.4,-2.4,0.0,6328.0
5.0,0.0,9.0,6.0,-2.4,-2.4,0.0,4376.0
5.0,0.0,9.0,5.0,-2.4,-2.4,0.0,7895.0
5.0,0.0,9.0,4.0,-2.4,-2.4,0.0,7232.0
5.0,0.0,9.0,3.0,-2.4,-2.4,0.0,6679.0
5.0,0.0,9.0,2.0,-2.4,-2.4,0.0,3235.0
5.0,0.0,9.0,1.0,-2.4,-2.4,0.0,5231.0
6.0,1.0,10.0,10.0,-2.8,-2.8,,8333.0
6.0,1.0,10.0,9.0,-2.8,-3.8,-1.0,5935.0
6.0,1.0,10.0,8.0,-2.8,-3.8,-1.0,6328.0
6.0,1.0,10.0,7.0,-2.8,-3.1,-0.3,4376.0
6.0,1.0,10.0,6.0,-2.2,-2.2,0.6,7895.0
6.0,1.0,10.0,5.0,-2.2,-2.5,-0.3,7232.0
6.0,1.0,10.0,4.0,-2.2,-2.8,-0.6,6679.0
6.0,0.0,10.0,3.0,-2.2,-2.2,0.0,3235.0
6.0,0.0,10.0,2.0,-2.2,-2.2,0.0,5231.0
6.0,0.0,10.0,1.0,-2.2,-2.2,0.0,2153.0
7.0,1.0,10.0,10.0,-2.5,-2.5,,8333.0
7.0,1.0,10.0,9.0,-2.5,-3.1,-0.6,5935.0
7.0,1.0,10.0,8.0,-2.4,-2.4,0.1,6328.0
7.0,1.0,10.0,7.0,-2.4,-2.9,-0.5,4376.0
7.0,1.0,10.0,6.0,-2.4,-2.7,-0.3,7895.0
7.0,1.0,10.0,5.0,-2.4,-2.9,-0.5,7232.0
7.0,1.0,10.0,4.0,-2.4,-3.9,-1.5,6679.0
7.0,1.0,10.0,3.0,-2.4,-2.9,-0.5,3235.0
7.0,1.0,10.0,2.0,-2.4,-3.5,-1.1,5231.0
7.0,1.0,10.0,1.0,-2.4,-2.8,-0.4,2153.0
8.0,1.0,7.0,7.0,-2.5,-2.5,,8333.0
8.0,1.0,7.0,6.0,-2.5,-2.5,0.0,5935.0
8.0,1.0,7.0,5.0,-2.5,-3.9,-1.4,6328.0
8.0,0.0,7.0,4.0,-2.5,-2.5,0.0,4376.0
8.0,0.0,7.0,3.0,-2.5,-2.5,0.0,7895.0
8.0,1.0,7.0,2.0,-2.5,-2.9,-0.4,7232.0
8.0,0.0,7.0,1.0,-2.5,-2.5,0.0,6679.0
9.0,1.0,10.0,10.0,-2.8,-2.8,,8333.0
9.0,1.0,10.0,9.0,-2.8,-2.9,-0.1,5935.0
9.0,1.0,10.0,8.0,-2.6,-2.6,0.2,6328.0
9.0,1.0,10.0,7.0,-2.6,-3.8,-1.2,4376.0
9.0,1.0,10.0,6.0,-2.6,-3.1,-0.5,7895.0
9.0,1.0,10.0,5.0,-2.6,-2.6,0.0,7232.0
9.0,1.0,10.0,4.0,-2.6,-3.7,-1.1,6679.0
9.0,1.0,10.0,3.0,-2.6,-2.8,-0.2,3235.0
9.0,1.0,10.0,2.0,-2.6,-2.7,-0.1,5231.0
9.0,1.0,10.0,1.0,-2.6,-3.0,-0.4,2153.0
10.0,1.0,10.0,10.0,-3.8,-3.8,,8333.0
10.0,1.0,10.0,9.0,-1.9,-1.9,1.9,5935.0
10.0,1.0,10.0,8.0,-1.9,-3.8,-1.9,6328.0
10.0,1.0,10.0,7.0,-1.9,-2.7,-0.8,4376.0
10.0,1.0,10.0,6.0,-1.9,-4.3,-2.4,7895.0
10.0,0.0,10.0,5.0,-1.9,-1.9,0.0,7232.0
10.0,0.0,10.0,4.0,-1.9,-1.9,0.0,6679.0
10.0,0.0,10.0,3.0,-1.9,-1.9,0.0,3235.0
10.0,0.0,10.0,2.0,-1.9,-1.9,0.0,5231.0
10.0,0.0,10.0,1.0,-1.9,-1.9,0.0,2153.0
11.0,1.0,8.0,8.0,-3.7,-3.7,,8333.0
11.0,1.0,8.0,7.0,-2.8,-2.8,0.9,5935.0
11.0,1.0,8.0,6.0,-2.5,-2.5,0.3,6328.0
11.0,1.0,8.0,5.0,-2.5,-2.6,-0.1,4376.0
11.0,1.0,8.0,4.0,-2.5,-3.2,-0.7,7895.0
11.0,0.0,8.0,3.0,-2.5,-2.5,0.0,7232.0
