trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,10.0,10.0,-2.5,-2.5,,10862.0
1.0,1.0,10.0,9.0,-1.9,-1.9,0.6,7063.0
1.0,1.0,10.0,8.0,-1.9,-3.0,-1.1,6896.0
1.0,0.0,10.0,7.0,-1.9,-1.9,0.0,15384.0
1.0,1.0,10.0,6.0,-1.9,-3.7,-1.8,3193.0
1.0,1.0,10.0,5.0,-1.9,-3.1,-1.2,2742.0
1.0,0.0,10.0,4.0,-1.9,-1.9,0.0,3774.0
1.0,0.0,10.0,3.0,-1.9,-1.9,0.0,6083.0
1.0,1.0,10.0,2.0,-1.9,-2.4,-0.5,3008.0
1.0,0.0,10.0,1.0,-1.9,-1.9,0.0,4517.0
2.0,1.0,10.0,10.0,-3.3,-3.3,,10862.0
2.0,1.0,10.0,9.0,-2.4,-2.4,0.9,7063.0
2.0,1.0,10.0,8.0,-2.1,-2.1,0.3,6896.0
2.0,1.0,10.0,7.0,-2.1,-3.6,-1.5,15384.0
2.0,1.0,10.0,6.0,-2.1,-2.8,-0.7,3193.0
2.0,1.0,10.0,5.0,-2.1,-2.4,-0.3,2742.0
2.0,1.0,10.0,4.0,-2.1,-3.3,-1.2,3774.0
2.0,0.0,10.0,3.0,-2.1,-2.1,0.0,6083.0
2.0,1.0,10.0,2.0,-2.1,-2.7,-0.6,3008.0
2.0,0.0,10.0,1.0,-2.1,-2.1,0.0,4517.0
3.0,1.0,8.0,8.0,-3.1,-3.1,,10862.0
3.0,1.0,8.0,7.0,-2.9,-2.9,0.2,7063.0
3.0,1.0,8.0,6.0,-2.9,-3.6,-0.7,6896.0
3.0,1.0,8.0,5.0,-2.5,-2.5,0.4,15384.0
3.0,1.0,8.0,4.0,-2.5,-3.4,-0.9,3193.0
3.0,1.0,8.0,3.0,-2.5,-3.0,-0.5,2742.0
3.0,0.0,8.0,2.0,-2.5,-2.5,0.0,3774.0
3.0,1.0,8.0,1.0,-2.5,-2.5,0.0,6083.0
4.0,1.0,8.0,8.0,-3.3,-3.3,,10862.0
4.0,1.0,8.0,7.0,-2.3,-2.3,1.0,7063.0
4.0,1.0,8.0,6.0,-2.3,-2.7,-0.4,6896.0
4.0,1.0,8.0,5.0,-2.3,-3.4,-1.1,15384.0
4.0,0.0,8.0,4.0,-2.3,-2.3,0.0,3193.0
4.0,1.0,8.0,3.0,-2.3,-3.4,-1.1,2742.0
4.0,0.0,8.0,2.0,-2.3,-2.3,0.0,3774.0
4.0,1.0,8.0,1.0,-2.3,-3.3,-1.0,6083.0
5.0,1.0,8.0,8.0,-2.8,-2.8,,10862.0
5.0,1.0,8.0,7.0,-2.7,-2.7,0.1,7063.0
5.0,1.0,8.0,6.0,-2.6,-2.6,0.1,6896.0
5.0,1.0,8.0,5.0,-2.6,-3.5,-0.9,15384.0
5.0,1.0,8.0,4.0,-2.5,-2.5,0.1,3193.0
5.0,1.0,8.0,3.0,-2.5,-2.7,-0.2,2742.0
5.0,1.0,8.0,2.0,-2.0,-2.0,0.5,3774.0
5.0,0.0,8.0,1.0,-2.0,-2.0,0.0,6083.0
6.0,1.0,8.0,8.0,-2.8,-2.8,,10862.0
6.0,1.0,8.0,7.0,-2.1,-2.1,0.7,7063.0
6.0,1.0,8.0,6.0,-2.1,-3.1,-1.0,6896.0
6.0,1.0,8.0,5.0,-2.1,-2.8,-0.7,15384.0
6.0,1.0,8.0,4.0,-2.1,-2.8,-0.7,3193.0
6.0,1.0,8.0,3.0,-2.1,-3.6,-1.5,2742.0
6.0,1.0,8.0,2.0,-2.1,-3.5,-1.4,3774.0
6.0,0.0,8.0,1.0,-2.1,-2.1,0.0,6083.0
7.0,1.0,9.0,9.0,-3.8,-3.8,,10862.0
7.0,1.0,9.0,8.0,-2.2,-2.2,1.6,7063.0
7.0,1.0,9.0,7.0,-2.2,-2.6,-0.4,6896.0
7.0,1.0,9.0,6.0,-2.2,-3.9,-1.7,15384.0
7.0,1.0,9.0,5.0,-2.2,-2.5,-0.3,3193.0
7.0,1.0,9.0,4.0,-2.2,-2.8,-0.6,2742.0
7.0,0.0,9.0,3.0,-2.2,-2.2,0.0,3774.0
7.0,1.0,9.0,2.0,-2.2,-2.5,-0.3,6083.0
7.0,1.0,9.0,1.0,-2.2,-2.7,-0.5,3008.0
8.0,1.0,9.0,9.0,-3.0,-3.0,,10862.0
8.0,1.0,9.0,8.0,-2.9,-2.9,0.1,7063.0
8.0,1.0,9.0,7.0,-2.2,-2.2,0.7,6896.0
8.0,1.0,9.0,6.0,-2.2,-3.0,-0.8,15384.0
8.0,0.0,9.0,5.0,-2.2,-2.2,0.0,3193.0
8.0,1.0,9.0,4.0,-2.2,-2.5,-0.3,2742.0
8.0,1.0,9.0,3.0,-2.2,-3.0,-0.8,3774.0
8.0,0.0,9.0,2.0,-2.2,-2.2,0.0,6083.0
8.0,1.0,9.0,1.0,-2.2,-3.2,-1.0,3008.0
9.0,1.0,6.0,6.0,-3.3,-3.3,,10862.0
9.0,1.0,6.0,5.0,-3.0,-3.0,0.3,7063.0
9.0,1.0,6.0,4.0,-2.9,-2.9,0.1,6896.0
9.0,1.0,6.0,3.0,-2.9,-3.2,-0.3,15384.0
9.0,1.0,6.0,2.0,-2.9,-3.0,-0.1,3193.0
9.0,1.0,6.0,1.0,-2.4,-2.4,0.5,2742.0
10.0,1.0,8.0,8.0,-2.1,-2.1,,10862.0
10.0,1.0,8.0,7.0,-2.1,-2.3,-0.2,7063.0
10.0,0.0,8.0,6.0,-2.1,-2.1,0.0,6896.0
10.0,1.0,8.0,5.0,-2.1,-3.2,-1.1,15384.0
10.0,1.0,8.0,4.0,-2.1,-2.5,-0.4,3193.0
10.0,1.0,8.0,3.0,-2.1,-3.1,-1.0,2742.0
10.0,0.0,8.0,2.0,-2.1,-2.1,0.0,3774.0
10.0,1.0,8.0,1.0,-2.1,-3.9,-1.8,6083.0
11.0,1.0,7.0,7.0,-3.0,-3.0,,10862.0
11.0,1.0,7.0,6.0,-2.5,-2.5,0.5,7063.0
11.0,1.0,7.0,5.0,-2.5,-2.5,0.0,6896.0
11.0,1.0,7.0,4.0,-2.5,-2.5,0.0,15384.0
11.0,1.0,7.0,3.0,-2.5,-2.9,-0.4,3193.0
11.0,1.0,7.0,2.0,-2.5,-3.1,-0.6,2742.0
11.0,1.0,7.0,1.0,-2.5,-2.9,-0.4,3774.0
12.0,1.0,6.0,6.0,-2.4,-2.4,,10862.0
12.0,1.0,6.0,5.0,-2.4,-2.7,-0.3,7063.0
12.0,1.0,6.0,4.0,-2.4,-2.8,-0.4,6896.0
12.0,1.0,6.0,3.0,-2.4,-3.9,-1.5,15384.0
12.0,1.0,6.0,2.0,-2.4,-2.9,-0.5,3193.0
12.0,1.0,6.0,1.0,-2.4,-3.1,-0.7,2742.0
