trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,7.0,7.0,-3.4,-3.4,,10690.0
1.0,1.0,7.0,6.0,-3.4,-3.7,-0.3,7567.0
1.0,1.0,7.0,5.0,-2.7,-2.7,0.7,13881.0
1.0,0.0,7.0,4.0,-2.7,-2.7,0.0,6440.0
1.0,1.0,7.0,3.0,-2.7,-2.7,0.0,8065.0
1.0,1.0,7.0,2.0,-2.7,-3.7,-1.0,4393.0
1.0,1.0,7.0,1.0,-2.7,-2.8,-0.1,3788.0
2.0,1.0,9.0,9.0,-3.3,-3.3,,10690.0
2.0,1.0,9.0,8.0,-2.6,-2.6,0.7,7567.0
2.0,1.0,9.0,7.0,-2.1,-2.1,0.5,13881.0
2.0,1.0,9.0,6.0,-2.1,-2.7,-0.6,6440.0
2.0,1.0,9.0,5.0,-2.1,-2.5,-0.4,8065.0
2.0,0.0,9.0,4.0,-2.1,-2.1,0.0,4393.0
2.0,1.0,9.0,3.0,-2.1,-3.6,-1.5,3788.0
2.0,0.0,9.0,2.0,-2.1,-2.1,0.0,23696.0
2.0,0.0,9.0,1.0,-2.1,-2.1,0.0,11384.0
3.0,1.0,7.0,7.0,-2.7,-2.7,,10690.0
3.0,1.0,7.0,6.0,-2.2,-2.2,0.5,7567.0
3.0,1.0,7.0,5.0,-2.2,-2.7,-0.5,13881.0
3.0,1.0,7.0,4.0,-2.2,-2.6,-0.4,6440.0
3.0,0.0,7.0,3.0,-2.2,-2.2,0.0,8065.0
3.0,0.0,7.0,2.0,-2.2,-2.2,0.0,4393.0
3.0,0.0,7.0,1.0,-2.2,-2.2,0.0,3788.0
4.0,1.0,9.0,9.0,-2.2,-2.2,,10690.0
4.0,1.0,9.0,8.0,-2.2,-2.4,-0.2,7567.0
4.0,1.0,9.0,7.0,-2.2,-3.0,-0.8,13881.0
4.0,1.0,9.0,6.0,-2.2,-3.5,-1.3,6440.0
4.0,0.0,9.0,5.0,-2.2,-2.2,0.0,8065.0
4.0,0.0,9.0,4.0,-2.2,-2.2,0.0,4393.0
4.0,0.0,9.0,3.0,-2.2,-2.2,0.0,3788.0
4.0,1.0,9.0,2.0,-2.2,-4.7,-2.5,23696.0
4.0,0.0,9.0,1.0,-2.2,-2.2,0.0,11384.0
5.0,1.0,7.0,7.0,-2.8,-2.8,,10690.0
5.0,1.0,7.0,6.0,-2.8,-3.4,-0.6,7567.0
5.0,1.0,7.0,5.0,-2.8,-3.0,-0.2,13881.0
5.0,0.0,7.0,4.0,-2.8,-2.8,0.0,6440.0
5.0,0.0,7.0,3.0,-2.8,-2.8,0.0,8065.0
5.0,1.0,7.0,2.0,-2.8,-2.9,-0.1,4393.0
5.0,0.0,7.0,1.0,-2.8,-2.8,0.0,3788.0
6.0,1.0,10.0,10.0,-2.6,-2.6,,10690.0
6.0,1.0,10.0,9.0,-2.6,-3.6,-1.0,7567.0
6.0,1.0,10.0,8.0,-2.6,-3.1,-0.5,13881.0
6.0,1.0,10.0,7.0,-2.3,-2.3,0.3,6440.0
6.0,1.0,10.0,6.0,-2.3,-3.1,-0.8,8065.0
6.0,0.0,10.0,5.0,-2.3,-2.3,0.0,4393.0
6.0,0.0,10.0,4.0,-2.3,-2.3,0.0,3788.0
6.0,0.0,10.0,3.0,-2.3,-2.3,0.0,23696.0
6.0,0.0,10.0,2.0,-2.3,-2.3,0.0,11384.0
6.0,0.0,10.0,1.0,-2.3,-2.3,0.0,9944.0
7.0,1.0,6.0,6.0,-2.8,-2.8,,10690.0
7.0,1.0,6.0,5.0,-2.7,-2.7,0.1,7567.0
7.0,1.0,6.0,4.0,-2.4,-2.4,0.3,13881.0
7.0,1.0,6.0,3.0,-2.4,-2.9,-0.5,6440.0
7.0,0.0,6.0,2.0,-2.4,-2.4,0.0,8065.0
7.0,0.0,6.0,1.0,-2.4,-2.4,0.0,4393.0
8.0,1.0,6.0,6.0,-3.8,-3.8,,10690.0
8.0,1.0,6.0,5.0,-2.9,-2.9,0.9,7567.0
8.0,1.0,6.0,4.0,-2.9,-4.5,-1.6,13881.0
8.0,1.0,6.0,3.0,-2.9,-3.3,-0.4,6440.0
8.0,1.0,6.0,2.0,-2.3,-2.3,0.6,8065.0
8.0,0.0,6.0,1.0,-2.3,-2.3,0.0,4393.0
9.0,1.0,8.0,8.0,-2.7,-2.7,,10690.0
9.0,1.0,8.0,7.0,-2.7,-4.1,-1.4,7567.0
9.0,1.0,8.0,6.0,-2.7,-2.9,-0.2,13881.0
9.0,1.0,8.0,5.0,-2.7,-4.1,-1.4,6440.0
9.0,0.0,8.0,4.0,-2.7,-2.7,0.0,8065.0
9.0,0.0,8.0,3.0,-2.7,-2.7,0.0,4393.0
9.0,0.0,8.0,2.0,-2.7,-2.7,0.0,3788.0
9.0,0.0,8.0,1.0,-2.7,-2.7,0.0,23696.0
10.0,1.0,5.0,5.0,-2.4,-2.4,,10690.0
10.0,1.0,5.0,4.0,-2.4,-2.4,0.0,7567.0
10.0,1.0,5.0,3.0,-2.4,-2.4,0.0,13881.0
10.0,1.0,5.0,2.0,-2.4,-3.2,-0.8,6440.0
10.0,0.0,5.0,1.0,-2.4,-2.4,0.0,8065.0
11.0,1.0,5.0,5.0,-2.8,-2.8,,10690.0
11.0,1.0,5.0,4.0,-2.8,-3.0,-0.2,7567.0
11.0,1.0,5.0,3.0,-1.9,-1.9,0.9,13881.0
11.0,0.0,5.0,2.0,-1.9,-1.9,0.0,6440.0
