trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,9.0,9.0,-3.2,-3.2,,2319.0
1.0,1.0,9.0,8.0,-2.8,-2.8,0.4,3135.0
1.0,1.0,9.0,7.0,-2.8,-3.0,-0.2,1456.0
1.0,1.0,9.0,6.0,-2.3,-2.3,0.5,1783.0
1.0,1.0,9.0,5.0,-2.3,-2.5,-0.2,1889.0
1.0,0.0,9.0,4.0,-2.3,-2.3,0.0,800.0
1.0,0.0,9.0,3.0,-2.3,-2.3,0.0,735.0
1.0,0.0,9.0,2.0,-2.3,-2.3,0.0,680.0
1.0,0.0,9.0,1.0,-2.3,-2.3,0.0,1172.0
2.0,1.0,10.0,10.0,-2.6,-2.6,,2319.0
2.0,1.0,10.0,9.0,-2.6,-2.7,-0.1,3135.0
2.0,1.0,10.0,8.0,-2.6,-3.7,-1.1,1456.0
2.0,1.0,10.0,7.0,-2.6,-2.6,0.0,1783.0
2.0,1.0,10.0,6.0,-2.6,-3.5,-0.9,1889.0
2.0,1.0,10.0,5.0,-2.6,-3.0,-0.4,800.0
2.0,0.0,10.0,4.0,-2.6,-2.6,0.0,735.0
2.0,0.0,10.0,3.0,-2.6,-2.6,0.0,680.0
2.0,0.0,10.0,2.0,-2.6,-2.6,0.0,1172.0
2.0,0.0,10.0,1.0,-2.6,-2.6,0.0,1304.0
3.0,1.0,9.0,9.0,-2.9,-2.9,,2319.0
3.0,1.0,9.0,8.0,-2.6,-2.6,0.3,3135.0
3.0,1.0,9.0,7.0,-2.6,-3.3,-0.7,1456.0
3.0,1.0,9.0,6.0,-2.6,-2.9,-0.3,1783.0
3.0,1.0,9.0,5.0,-1.9,-1.9,0.7,1889.0
3.0,0.0,9.0,4.0,-1.9,-1.9,0.0,800.0
3.0,0.0,9.0,3.0,-1.9,-1.9,0.0,735.0
3.0,0.0,9.0,2.0,-1.9,-1.9,0.0,680.0
3.0,0.0,9.0,1.0,-1.9,-1.9,0.0,1172.0
4.0,1.0,5.0,5.0,-1.8,-1.8,,2319.0
4.0,0.0,5.0,4.0,-1.8,-1.8,0.0,3135.0
4.0,0.0,5.0,3.0,-1.8,-1.8,0.0,1456.0
4.0,0.0,5.0,2.0,-1.8,-1.8,0.0,1783.0
4.0,0.0,5.0,1.0,-1.8,-1.8,0.0,1889.0
5.0,1.0,7.0,7.0,-3.8,-3.8,,2319.0
5.0,1.0,7.0,6.0,-3.3,-3.3,0.5,3135.0
5.0,1.0,7.0,5.0,-2.0,-2.0,1.3,1456.0
5.0,1.0,7.0,4.0,-2.0,-3.2,-1.2,1783.0
5.0,1.0,7.0,3.0,-2.0,-3.0,-1.0,1889.0
5.0,1.0,7.0,2.0,-2.0,-3.3,-1.3,800.0
5.0,0.0,7.0,1.0,-2.0,-2.0,0.0,735.0
6.0,1.0,6.0,6.0,-2.8,-2.8,,2319.0
6.0,1.0,6.0,5.0,-2.5,-2.5,0.3,3135.0
6.0,1.0,6.0,4.0,-2.5,-3.0,-0.5,1456.0
6.0,1.0,6.0,3.0,-2.5,-3.7,-1.2,1783.0
6.0,1.0,6.0,2.0,-2.5,-2.5,0.0,1889.0
6.0,0.0,6.0,1.0,-2.5,-2.5,0.0,800.0
7.0,1.0,10.0,10.0,-3.5,-3.5,,2319.0
7.0,1.0,10.0,9.0,-3.4,-3.4,0.1,3135.0
7.0,1.0,10.0,8.0,-1.9,-1.9,1.5,1456.0
7.0,0.0,10.0,7.0,-1.9,-1.9,0.0,1783.0
7.0,0.0,10.0,6.0,-1.9,-1.9,0.0,1889.0
7.0,0.0,10.0,5.0,-1.9,-1.9,0.0,800.0
7.0,0.0,10.0,4.0,-1.9,-1.9,0.0,735.0
7.0,0.0,10.0,3.0,-1.9,-1.9,0.0,680.0
7.0,0.0,10.0,2.0,-1.9,-1.9,0.0,1172.0
7.0,0.0,10.0,1.0,-1.9,-1.9,0.0,1304.0
8.0,1.0,9.0,9.0,-3.5,-3.5,,2319.0
8.0,1.0,9.0,8.0,-3.5,-3.6,-0.1,3135.0
