trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,5.0,5.0,2.0,2.0,,3805.0
1.0,1.0,5.0,4.0,2.0,1.7000000000000002,-0.3,3298.0
1.0,1.0,5.0,3.0,2.8,2.8,0.8,2182.0
1.0,1.0,5.0,2.0,3.6,3.6,0.8,9008.0
1.0,0.0,5.0,1.0,3.6,3.6,0.0,2468.0
2.0,1.0,6.0,6.0,3.4,3.4,,3805.0
2.0,1.0,6.0,5.0,3.4,2.6,-0.8,3298.0
2.0,1.0,6.0,4.0,3.4,3.3,-0.1,2182.0
2.0,1.0,6.0,3.0,3.4,3.2,-0.2,9008.0
2.0,1.0,6.0,2.0,3.4,2.7,-0.7,2468.0
2.0,0.0,6.0,1.0,3.4,3.4,0.0,5320.0
3.0,1.0,7.0,7.0,2.3,2.3,,3805.0
3.0,1.0,7.0,6.0,4.0,4.0,1.7,3298.0
3.0,0.0,7.0,5.0,4.0,4.0,0.0,2182.0
3.0,0.0,7.0,4.0,4.0,4.0,0.0,9008.0
3.0,0.0,7.0,3.0,4.0,4.0,0.0,2468.0
3.0,0.0,7.0,2.0,4.0,4.0,0.0,5320.0
3.0,0.0,7.0,1.0,4.0,4.0,0.0,1969.0
4.0,1.0,9.0,9.0,3.4,3.4,,3805.0
4.0,1.0,9.0,8.0,3.4,2.2,-1.2,3298.0
4.0,1.0,9.0,7.0,3.7,3.7,0.3,2182.0
4.0,0.0,9.0,6.0,3.7,3.7,0.0,9008.0
4.0,0.0,9.0,5.0,3.7,3.7,0.0,2468.0
4.0,0.0,9.0,4.0,3.7,3.7,0.0,5320.0
4.0,0.0,9.0,3.0,3.7,3.7,0.0,1969.0
4.0,0.0,9.0,2.0,3.7,3.7,0.0,1599.0
4.0,0.0,9.0,1.0,3.7,3.7,0.0,1576.0
5.0,1.0,7.0,7.0,3.0,3.0,,3805.0
5.0,1.0,7.0,6.0,3.0,2.7,-0.3,3298.0
5.0,1.0,7.0,5.0,3.1,3.1,0.1,2182.0
5.0,1.0,7.0,4.0,3.1,2.3,-0.8,9008.0
5.0,1.0,7.0,3.0,3.1,2.8,-0.3,2468.0
5.0,1.0,7.0,2.0,4.2,4.2,1.1,5320.0
5.0,0.0,7.0,1.0,4.2,4.2,0.0,1969.0
6.0,1.0,8.0,8.0,2.7,2.7,,3805.0
6.0,1.0,8.0,7.0,3.1,3.1,0.4,3298.0
6.0,1.0,8.0,6.0,3.1,1.6,-1.5,2182.0
6.0,1.0,8.0,5.0,3.1,3.0,-0.1,9008.0
6.0,1.0,8.0,4.0,3.1,3.0,-0.1,2468.0
6.0,1.0,8.0,3.0,3.1,2.3,-0.8,5320.0
6.0,1.0,8.0,2.0,3.1,3.1,0.0,1969.0
6.0,1.0,8.0,1.0,3.5,3.5,0.4,1599.0
7.0,1.0,10.0,10.0,4.0,4.0,,3805.0
7.0,0.0,10.0,9.0,4.0,4.0,0.0,3298.0
7.0,0.0,10.0,8.0,4.0,4.0,0.0,2182.0
7.0,0.0,10.0,7.0,4.0,4.0,0.0,9008.0
7.0,0.0,10.0,6.0,4.0,4.0,0.0,2468.0
7.0,0.0,10.0,5.0,4.0,4.0,0.0,5320.0
7.0,0.0,10.0,4.0,4.0,4.0,0.0,1969.0
7.0,0.0,10.0,3.0,4.0,4.0,0.0,1599.0
7.0,0.0,10.0,2.0,4.0,4.0,0.0,1576.0
7.0,0.0,10.0,1.0,4.0,4.0,0.0,2592.0
8.0,1.0,9.0,9.0,3.2,3.2,,3805.0
8.0,1.0,9.0,8.0,3.5,3.5,0.3,3298.0
8.0,1.0,9.0,7.0,3.5,2.6,-0.9,2182.0
8.0,1.0,9.0,6.0,3.5,1.8,-1.7,9008.0
8.0,1.0,9.0,5.0,3.5,3.2,-0.3,2468.0
8.0,1.0,9.0,4.0,3.5,2.9,-0.6,5320.0
8.0,1.0,9.0,3.0,3.5,3.1,-0.4,1969.0
8.0,1.0,9.0,2.0,3.5,3.2,-0.3,1599.0
8.0,1.0,9.0,1.0,3.5,2.3,-1.2,1576.0
9.0,1.0,6.0,6.0,2.4,2.4,,3805.0
9.0,1.0,6.0,5.0,3.4,3.4,1.0,3298.0
9.0,1.0,6.0,4.0,3.6,3.6,0.2,2182.0
9.0,0.0,6.0,3.0,3.6,3.6,0.0,9008.0
9.0,0.0,6.0,2.0,3.6,3.6,0.0,2468.0
9.0,0.0,6.0,1.0,3.6,3.6,0.0,5320.0
10.0,1.0,7.0,7.0,2.2,2.2,,3805.0
10.0,1.0,7.0,6.0,2.6,2.6,0.4,3298.0
10.0,1.0,7.0,5.0,2.8,2.8,0.2,2182.0
10.0,1.0,7.0,4.0,2.8,2.8,0.0,9008.0
10.0,1.0,7.0,3.0,3.3,3.3,0.5,2468.0
10.0,1.0,7.0,2.0,3.3,3.1,-0.2,5320.0
10.0,1.0,7.0,1.0,3.3,3.2,-0.1,1969.0
11.0,1.0,7.0,7.0,2.8,2.8,,3805.0
11.0,1.0,7.0,6.0,3.4,3.4,0.6,3298.0
11.0,1.0,7.0,5.0,3.4,2.7,-0.7,2182.0
11.0,1.0,7.0,4.0,3.4,3.4,0.0,9008.0
11.0,1.0,7.0,3.0,3.4,2.1,-1.3,2468.0
11.0,1.0,7.0,2.0,3.4,3.2,-0.2,5320.0
11.0,1.0,7.0,1.0,3.4,2.6,-0.8,1969.0
12.0,1.0,7.0,7.0,2.9,2.9,,3805.0
12.0,1.0,7.0,6.0,3.6,3.6,0.7,3298.0
12.0,0.0,7.0,5.0,3.6,3.6,0.0,2182.0
12.0,0.0,7.0,4.0,3.6,3.6,0.0,9008.0
12.0,0.0,7.0,3.0,3.6,3.6,0.0,2468.0
12.0,0.0,7.0,2.0,3.6,3.6,0.0,5320.0
12.0,0.0,7.0,1.0,3.6,3.6,0.0,1969.0
13.0,1.0,9.0,9.0,3.3,3.3,,3805.0
13.0,1.0,9.0,8.0,3.3,3.3,0.0,3298.0
13.0,1.0,9.0,7.0,3.3,2.8,-0.5,2182.0
13.0,1.0,9.0,6.0,3.3,2.9,-0.4,9008.0
13.0,1.0,9.0,5.0,3.3,2.8,-0.5,2468.0
13.0,1.0,9.0,4.0,4.4,4.4,1.1,5320.0
13.0,0.0,9.0,3.0,4.4,4.4,0.0,1969.0
13.0,0.0,9.0,2.0,4.4,4.4,0.0,1599.0
13.0,0.0,9.0,1.0,4.4,4.4,0.0,1576.0
14.0,1.0,10.0,10.0,3.3,3.3,,3805.0
14.0,1.0,10.0,9.0,3.9,3.9,0.6,3298.0
14.0,0.0,10.0,8.0,3.9,3.9,0.0,2182.0
14.0,0.0,10.0,7.0,3.9,3.9,0.0,9008.0
14.0,0.0,10.0,6.0,3.9,3.9,0.0,2468.0
14.0,0.0,10.0,5.0,3.9,3.9,0.0,5320.0
14.0,0.0,10.0,4.0,3.9,3.9,0.0,1969.0
14.0,0.0,10.0,3.0,3.9,3.9,0.0,1599.0
14.0,0.0,10.0,2.0,3.9,3.9,0.0,1576.0
14.0,0.0,10.0,1.0,3.9,3.9,0.0,2592.0
15.0,1.0,5.0,5.0,3.7,3.7,,3805.0
15.0,0.0,5.0,4.0,3.7,3.7,0.0,3298.0
15.0,0.0,5.0,3.0,3.7,3.7,0.0,2182.0
15.0,0.0,5.0,2.0,3.7,3.7,0.0,9008.0
15.0,0.0,5.0,1.0,3.7,3.7,0.0,2468.0
16.0,1.0,5.0,5.0,2.4,2.4,,3805.0
16.0,1.0,5.0,4.0,3.4,3.4,1.0,3298.0
16.0,1.0,5.0,3.0,3.4,2.3,-1.1,2182.0
16.0,1.0,5.0,2.0,3.4,3.4,0.0,9008.0
16.0,1.0,5.0,1.0,3.4,1.7000000000000002,-1.7,2468.0
17.0,1.0,9.0,9.0,2.8,2.8,,3805.0
17.0,1.0,9.0,8.0,3.5,3.5,0.7,3298.0
17.0,1.0,9.0,7.0,3.5,2.1,-1.4,2182.0
17.0,1.0,9.0,6.0,3.5,3.1,-0.4,9008.0
17.0,1.0,9.0,5.0,3.5,2.8,-0.7,2468.0
17.0,1.0,9.0,4.0,3.5,2.3,-1.2,5320.0
17.0,1.0,9.0,3.0,3.6,3.6,0.1,1969.0
17.0,0.0,9.0,2.0,3.6,3.6,0.0,1599.0
17.0,0.0,9.0,1.0,3.6,3.6,0.0,1576.0
18.0,1.0,6.0,6.0,3.2,3.2,,3805.0
18.0,1.0,6.0,5.0,3.2,2.4,-0.8,3298.0
18.0,1.0,6.0,4.0,3.2,2.1,-1.1,2182.0
18.0,1.0,6.0,3.0,4.2,4.2,1.0,9008.0
18.0,0.0,6.0,2.0,4.2,4.2,0.0,2468.0
18.0,0.0,6.0,1.0,4.2,4.2,0.0,5320.0
19.0,1.0,5.0,5.0,3.3,3.3,,3805.0
19.0,1.0,5.0,4.0,3.3,2.9,-0.4,3298.0
19.0,1.0,5.0,3.0,3.4,3.4,0.1,2182.0
19.0,0.0,5.0,2.0,3.4,3.4,0.0,9008.0
19.0,0.0,5.0,1.0,3.4,3.4,0.0,2468.0
20.0,1.0,10.0,10.0,2.8,2.8,,3805.0
20.0,1.0,10.0,9.0,3.1,3.1,0.3,3298.0
20.0,1.0,10.0,8.0,3.7,3.7,0.6,2182.0
20.0,0.0,10.0,7.0,3.7,3.7,0.0,9008.0
20.0,0.0,10.0,6.0,3.7,3.7,0.0,2468.0
20.0,0.0,10.0,5.0,3.7,3.7,0.0,5320.0
20.0,0.0,10.0,4.0,3.7,3.7,0.0,1969.0
20.0,0.0,10.0,3.0,3.7,3.7,0.0,1599.0
20.0,0.0,10.0,2.0,3.7,3.7,0.0,1576.0
20.0,0.0,10.0,1.0,3.7,3.7,0.0,2592.0
21.0,1.0,10.0,10.0,3.4,3.4,,3805.0
21.0,1.0,10.0,9.0,3.4,2.7,-0.7,3298.0
21.0,1.0,10.0,8.0,3.4,2.2,-1.2,2182.0
21.0,1.0,10.0,7.0,3.4,3.4,0.0,9008.0
21.0,1.0,10.0,6.0,3.4,3.0,-0.4,2468.0
21.0,1.0,10.0,5.0,3.4,3.0,-0.4,5320.0
21.0,1.0,10.0,4.0,3.4,3.2,-0.2,1969.0
21.0,1.0,10.0,3.0,3.4,2.3,-1.1,1599.0
21.0,1.0,10.0,2.0,3.5,3.5,0.1,1576.0
21.0,0.0,10.0,1.0,3.5,3.5,0.0,2592.0
22.0,1.0,5.0,5.0,3.4,3.4,,3805.0
22.0,0.0,5.0,4.0,3.4,3.4,0.0,3298.0
22.0,0.0,5.0,3.0,3.4,3.4,0.0,2182.0
22.0,0.0,5.0,2.0,3.4,3.4,0.0,9008.0
22.0,0.0,5.0,1.0,3.4,3.4,0.0,2468.0
23.0,1.0,10.0,10.0,3.7,3.7,,3805.0
23.0,0.0,10.0,9.0,3.7,3.7,0.0,3298.0
23.0,0.0,10.0,8.0,3.7,3.7,0.0,2182.0
23.0,0.0,10.0,7.0,3.7,3.7,0.0,9008.0
23.0,0.0,10.0,6.0,3.7,3.7,0.0,2468.0
23.0,0.0,10.0,5.0,3.7,3.7,0.0,5320.0
23.0,0.0,10.0,4.0,3.7,3.7,0.0,1969.0
23.0,0.0,10.0,3.0,3.7,3.7,0.0,1599.0
23.0,0.0,10.0,2.0,3.7,3.7,0.0,1576.0
23.0,0.0,10.0,1.0,3.7,3.7,0.0,2592.0
24.0,1.0,9.0,9.0,3.8,3.8,,3805.0
24.0,0.0,9.0,8.0,3.8,3.8,0.0,3298.0
24.0,0.0,9.0,7.0,3.8,3.8,0.0,2182.0
24.0,0.0,9.0,6.0,3.8,3.8,0.0,9008.0
24.0,0.0,9.0,5.0,3.8,3.8,0.0,2468.0
24.0,0.0,9.0,4.0,3.8,3.8,0.0,5320.0
24.0,0.0,9.0,3.0,3.8,3.8,0.0,1969.0
24.0,0.0,9.0,2.0,3.8,3.8,0.0,1599.0
24.0,0.0,9.0,1.0,3.8,3.8,0.0,1576.0
25.0,1.0,5.0,5.0,2.6,2.6,,3805.0
25.0,1.0,5.0,4.0,3.3,3.3,0.7,3298.0
25.0,1.0,5.0,3.0,3.5,3.5,0.2,2182.0
25.0,0.0,5.0,2.0,3.5,3.5,0.0,9008.0
25.0,0.0,5.0,1.0,3.5,3.5,0.0,2468.0
26.0,1.0,6.0,6.0,3.4,3.4,,3805.0
26.0,1.0,6.0,5.0,3.4,1.9,-1.5,3298.0
26.0,1.0,6.0,4.0,3.4,1.3,-2.1,2182.0
26.0,1.0,6.0,3.0,3.4,3.4,0.0,9008.0
26.0,1.0,6.0,2.0,3.4,2.5,-0.9,2468.0
26.0,1.0,6.0,1.0,3.6,3.6,0.2,5320.0
27.0,1.0,7.0,7.0,3.0,3.0,,3805.0
27.0,1.0,7.0,6.0,3.0,1.9,-1.1,3298.0
27.0,1.0,7.0,5.0,3.0,2.9,-0.1,2182.0
27.0,1.0,7.0,4.0,3.2,3.2,0.2,9008.0
27.0,1.0,7.0,3.0,3.2,2.5,-0.7,2468.0
27.0,1.0,7.0,2.0,4.0,4.0,0.8,5320.0
27.0,0.0,7.0,1.0,4.0,4.0,0.0,1969.0
28.0,1.0,10.0,10.0,3.3,3.3,,3805.0
28.0,1.0,10.0,9.0,3.8,3.8,0.5,3298.0
28.0,0.0,10.0,8.0,3.8,3.8,0.0,2182.0
28.0,0.0,10.0,7.0,3.8,3.8,0.0,9008.0
28.0,0.0,10.0,6.0,3.8,3.8,0.0,2468.0
28.0,0.0,10.0,5.0,3.8,3.8,0.0,5320.0
28.0,0.0,10.0,4.0,3.8,3.8,0.0,1969.0
28.0,0.0,10.0,3.0,3.8,3.8,0.0,1599.0
28.0,0.0,10.0,2.0,3.8,3.8,0.0,1576.0
28.0,0.0,10.0,1.0,3.8,3.8,0.0,2592.0
29.0,1.0,9.0,9.0,2.6,2.6,,3805.0
29.0,1.0,9.0,8.0,2.6,1.4,-1.2,3298.0
29.0,1.0,9.0,7.0,3.3,3.3,0.7,2182.0
29.0,1.0,9.0,6.0,3.3,3.1,-0.2,9008.0
29.0,1.0,9.0,5.0,3.3,2.5,-0.8,2468.0
29.0,1.0,9.0,4.0,3.3,2.5,-0.8,5320.0
29.0,1.0,9.0,3.0,3.3,2.4,-0.9,1969.0
29.0,1.0,9.0,2.0,3.3,3.2,-0.1,1599.0
29.0,1.0,9.0,1.0,4.2,4.2,0.9,1576.0
30.0,1.0,7.0,7.0,3.5,3.5,,3805.0
30.0,0.0,7.0,6.0,3.5,3.5,0.0,3298.0
30.0,0.0,7.0,5.0,3.5,3.5,0.0,2182.0
30.0,0.0,7.0,4.0,3.5,3.5,0.0,9008.0
30.0,0.0,7.0,3.0,3.5,3.5,0.0,2468.0
30.0,0.0,7.0,2.0,3.5,3.5,0.0,5320.0
30.0,0.0,7.0,1.0,3.5,3.5,0.0,1969.0
31.0,1.0,6.0,6.0,2.4,2.4,,3805.0
31.0,1.0,6.0,5.0,2.6,2.6,0.2,3298.0
31.0,1.0,6.0,4.0,2.8,2.8,0.2,2182.0
31.0,1.0,6.0,3.0,3.4,3.4,0.6,9008.0
31.0,0.0,6.0,2.0,3.4,3.4,0.0,2468.0
31.0,0.0,6.0,1.0,3.4,3.4,0.0,5320.0
32.0,1.0,9.0,9.0,3.1,3.1,,3805.0
32.0,1.0,9.0,8.0,3.2,3.2,0.1,3298.0
32.0,1.0,9.0,7.0,3.2,2.8,-0.4,2182.0
32.0,1.0,9.0,6.0,3.7,3.7,0.5,9008.0
32.0,0.0,9.0,5.0,3.7,3.7,0.0,2468.0
32.0,0.0,9.0,4.0,3.7,3.7,0.0,5320.0
32.0,0.0,9.0,3.0,3.7,3.7,0.0,1969.0
32.0,0.0,9.0,2.0,3.7,3.7,0.0,1599.0
