trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,5.0,5.0,3.1,3.1,,6478.0
1.0,1.0,5.0,4.0,3.2,3.2,0.1,11768.0
1.0,1.0,5.0,3.0,3.2,2.5,-0.7,4705.0
1.0,1.0,5.0,2.0,3.2,2.5,-0.7,2535.0
1.0,0.0,5.0,1.0,3.2,3.2,0.0,3485.0
2.0,1.0,5.0,5.0,2.7,2.7,,6478.0
2.0,1.0,5.0,4.0,3.9,3.9,1.2,11768.0
2.0,1.0,5.0,3.0,3.9,2.4,-1.5,4705.0
2.0,1.0,5.0,2.0,3.9,3.1,-0.8,2535.0
2.0,1.0,5.0,1.0,3.9,1.9,-2.0,3485.0
3.0,1.0,8.0,8.0,2.6,2.6,,6478.0
3.0,1.0,8.0,7.0,3.0,3.0,0.4,11768.0
3.0,1.0,8.0,6.0,3.5,3.5,0.5,4705.0
3.0,1.0,8.0,5.0,3.5,2.7,-0.8,2535.0
3.0,1.0,8.0,4.0,3.5,2.4,-1.1,3485.0
3.0,0.0,8.0,3.0,3.5,3.5,0.0,3192.0
3.0,1.0,8.0,2.0,3.5,3.0,-0.5,4647.0
3.0,1.0,8.0,1.0,3.7,3.7,0.2,17568.0
4.0,1.0,6.0,6.0,2.9,2.9,,6478.0
4.0,1.0,6.0,5.0,3.3,3.3,0.4,11768.0
4.0,1.0,6.0,4.0,3.3,2.7,-0.6,4705.0
4.0,1.0,6.0,3.0,3.3,2.3,-1.0,2535.0
4.0,0.0,6.0,2.0,3.3,3.3,0.0,3485.0
4.0,1.0,6.0,1.0,3.3,3.2,-0.1,3192.0
5.0,1.0,7.0,7.0,3.5,3.5,,6478.0
5.0,1.0,7.0,6.0,3.5,2.7,-0.8,11768.0
5.0,1.0,7.0,5.0,3.5,3.1,-0.4,4705.0
5.0,1.0,7.0,4.0,4.0,4.0,0.5,2535.0
5.0,1.0,7.0,3.0,4.0,3.3,-0.7,3485.0
5.0,1.0,7.0,2.0,4.0,2.4,-1.6,3192.0
5.0,0.0,7.0,1.0,4.0,4.0,0.0,4647.0
6.0,1.0,8.0,8.0,3.1,3.1,,6478.0
6.0,1.0,8.0,7.0,3.3,3.3,0.2,11768.0
6.0,1.0,8.0,6.0,3.3,3.3,0.0,4705.0
6.0,1.0,8.0,5.0,3.3,3.1,-0.2,2535.0
6.0,1.0,8.0,4.0,3.3,2.2,-1.1,3485.0
6.0,1.0,8.0,3.0,3.3,2.4,-0.9,3192.0
6.0,0.0,8.0,2.0,3.3,3.3,0.0,4647.0
6.0,1.0,8.0,1.0,3.3,2.9,-0.4,17568.0
7.0,1.0,10.0,10.0,2.5,2.5,,6478.0
7.0,1.0,10.0,9.0,2.7,2.7,0.2,11768.0
7.0,1.0,10.0,8.0,3.6,3.6,0.9,4705.0
7.0,1.0,10.0,7.0,3.6,2.3,-1.3,2535.0
7.0,1.0,10.0,6.0,3.6,3.4,-0.2,3485.0
7.0,1.0,10.0,5.0,3.6,3.5,-0.1,3192.0
7.0,1.0,10.0,4.0,3.6,3.0,-0.6,4647.0
7.0,0.0,10.0,3.0,3.6,3.6,0.0,17568.0
7.0,1.0,10.0,2.0,4.2,4.2,0.6,5675.0
7.0,1.0,10.0,1.0,4.2,2.0,-2.2,3759.0
8.0,1.0,7.0,7.0,2.8,2.8,,6478.0
8.0,1.0,7.0,6.0,2.9,2.9,0.1,11768.0
8.0,1.0,7.0,5.0,2.9,2.9,0.0,4705.0
8.0,1.0,7.0,4.0,4.2,4.2,1.3,2535.0
8.0,1.0,7.0,3.0,4.2,3.2,-1.0,3485.0
8.0,1.0,7.0,2.0,4.2,3.5,-0.7,3192.0
8.0,1.0,7.0,1.0,4.2,3.3,-0.9,4647.0
9.0,1.0,5.0,5.0,3.5,3.5,,6478.0
9.0,1.0,5.0,4.0,4.2,4.2,0.7,11768.0
9.0,1.0,5.0,3.0,4.2,3.7,-0.5,4705.0
9.0,1.0,5.0,2.0,4.2,2.5,-1.7,2535.0
9.0,0.0,5.0,1.0,4.2,4.2,0.0,3485.0
10.0,1.0,6.0,6.0,2.4,2.4,,6478.0
10.0,1.0,6.0,5.0,3.8,3.8,1.4,11768.0
10.0,1.0,6.0,4.0,3.8,3.1,-0.7,4705.0
10.0,1.0,6.0,3.0,4.5,4.5,0.7,2535.0
10.0,1.0,6.0,2.0,4.5,2.3,-2.2,3485.0
10.0,0.0,6.0,1.0,4.5,4.5,0.0,3192.0
11.0,1.0,8.0,8.0,2.6,2.6,,6478.0
11.0,1.0,8.0,7.0,2.6,2.3,-0.3,11768.0
11.0,1.0,8.0,6.0,3.5,3.5,0.9,4705.0
11.0,1.0,8.0,5.0,3.5,1.9,-1.6,2535.0
11.0,1.0,8.0,4.0,3.5,2.1,-1.4,3485.0
11.0,1.0,8.0,3.0,3.5,3.1,-0.4,3192.0
11.0,1.0,8.0,2.0,3.5,3.3,-0.2,4647.0
11.0,0.0,8.0,1.0,3.5,3.5,0.0,17568.0
12.0,1.0,9.0,9.0,3.2,3.2,,6478.0
12.0,1.0,9.0,8.0,3.3,3.3,0.1,11768.0
12.0,1.0,9.0,7.0,4.2,4.2,0.9,4705.0
12.0,1.0,9.0,6.0,4.2,3.0,-1.2,2535.0
12.0,1.0,9.0,5.0,4.2,2.7,-1.5,3485.0
12.0,1.0,9.0,4.0,4.2,3.6,-0.6,3192.0
12.0,0.0,9.0,3.0,4.2,4.2,0.0,4647.0
12.0,1.0,9.0,2.0,4.2,3.2,-1.0,17568.0
12.0,1.0,9.0,1.0,4.2,3.0,-1.2,5675.0
13.0,1.0,6.0,6.0,3.1,3.1,,6478.0
13.0,1.0,6.0,5.0,3.1,3.1,0.0,11768.0
13.0,1.0,6.0,4.0,3.2,3.2,0.1,4705.0
13.0,1.0,6.0,3.0,3.6,3.6,0.4,2535.0
13.0,1.0,6.0,2.0,3.6,2.3,-1.3,3485.0
13.0,1.0,6.0,1.0,3.6,1.8,-1.8,3192.0
14.0,1.0,5.0,5.0,3.2,3.2,,6478.0
14.0,1.0,5.0,4.0,3.2,3.0,-0.2,11768.0
14.0,1.0,5.0,3.0,4.1,4.1,0.9,4705.0
14.0,1.0,5.0,2.0,4.1,2.9,-1.2,2535.0
14.0,0.0,5.0,1.0,4.1,4.1,0.0,3485.0
15.0,1.0,6.0,6.0,2.5,2.5,,6478.0
15.0,1.0,6.0,5.0,3.4,3.4,0.9,11768.0
15.0,1.0,6.0,4.0,3.8,3.8,0.4,4705.0
15.0,1.0,6.0,3.0,3.8,2.8,-1.0,2535.0
15.0,1.0,6.0,2.0,3.8,3.3,-0.5,3485.0
15.0,1.0,6.0,1.0,3.8,3.1,-0.7,3192.0
16.0,1.0,10.0,10.0,3.9,3.9,,6478.0
16.0,1.0,10.0,9.0,3.9,3.2,-0.7,11768.0
16.0,1.0,10.0,8.0,3.9,3.1,-0.8,4705.0
16.0,1.0,10.0,7.0,3.9,2.3,-1.6,2535.0
16.0,1.0,10.0,6.0,3.9,3.8,-0.1,3485.0
16.0,1.0,10.0,5.0,3.9,3.3,-0.6,3192.0
16.0,1.0,10.0,4.0,3.9,3.3,-0.6,4647.0
16.0,1.0,10.0,3.0,3.9,3.8,-0.1,17568.0
16.0,1.0,10.0,2.0,3.9,1.7000000000000002,-2.2,5675.0
16.0,0.0,10.0,1.0,3.9,3.9,0.0,3759.0
17.0,1.0,9.0,9.0,3.1,3.1,,6478.0
17.0,1.0,9.0,8.0,3.1,2.4,-0.7,11768.0
17.0,1.0,9.0,7.0,3.1,3.0,-0.1,4705.0
17.0,1.0,9.0,6.0,3.1,2.5,-0.6,2535.0
17.0,1.0,9.0,5.0,3.1,3.0,-0.1,3485.0
17.0,1.0,9.0,4.0,3.9,3.9,0.8,3192.0
17.0,1.0,9.0,3.0,3.9,2.4,-1.5,4647.0
17.0,0.0,9.0,2.0,3.9,3.9,0.0,17568.0
17.0,0.0,9.0,1.0,3.9,3.9,0.0,5675.0
18.0,1.0,8.0,8.0,2.5,2.5,,6478.0
18.0,1.0,8.0,7.0,3.0,3.0,0.5,11768.0
18.0,1.0,8.0,6.0,3.0,2.8,-0.2,4705.0
18.0,1.0,8.0,5.0,4.1,4.1,1.1,2535.0
18.0,1.0,8.0,4.0,4.1,2.8,-1.3,3485.0
18.0,1.0,8.0,3.0,4.1,2.9,-1.2,3192.0
18.0,0.0,8.0,2.0,4.1,4.1,0.0,4647.0
18.0,1.0,8.0,1.0,4.1,3.5,-0.6,17568.0
19.0,1.0,6.0,6.0,2.8,2.8,,6478.0
19.0,1.0,6.0,5.0,3.7,3.7,0.9,11768.0
19.0,1.0,6.0,4.0,3.7,2.8,-0.9,4705.0
19.0,1.0,6.0,3.0,3.7,2.7,-1.0,2535.0
19.0,0.0,6.0,2.0,3.7,3.7,0.0,3485.0
19.0,1.0,6.0,1.0,3.7,2.9,-0.8,3192.0
20.0,1.0,7.0,7.0,3.0,3.0,,6478.0
20.0,1.0,7.0,6.0,3.2,3.2,0.2,11768.0
20.0,1.0,7.0,5.0,3.5,3.5,0.3,4705.0
