trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,10.0,10.0,3.1,3.1,,3760.0
1.0,1.0,10.0,9.0,3.3,3.3,0.2,3440.0
1.0,1.0,10.0,8.0,3.3,2.6,-0.7,1615.0
1.0,0.0,10.0,7.0,3.3,3.3,0.0,3095.0
1.0,1.0,10.0,6.0,3.4,3.4,0.1,3561.0
1.0,0.0,10.0,5.0,3.4,3.4,0.0,1672.0
1.0,1.0,10.0,4.0,3.6,3.6,0.2,2382.0
1.0,0.0,10.0,3.0,3.6,3.6,0.0,1747.0
1.0,1.0,10.0,2.0,3.6,3.4,-0.2,1902.0
1.0,0.0,10.0,1.0,3.6,3.6,0.0,4495.0
2.0,1.0,9.0,9.0,2.9,2.9,,3760.0
2.0,1.0,9.0,8.0,2.9,1.8,-1.1,3440.0
2.0,1.0,9.0,7.0,2.9,2.5,-0.4,1615.0
2.0,0.0,9.0,6.0,2.9,2.9,0.0,3095.0
2.0,1.0,9.0,5.0,3.2,3.2,0.3,3561.0
2.0,1.0,9.0,4.0,3.2,2.5,-0.7,1672.0
2.0,0.0,9.0,3.0,3.2,3.2,0.0,2382.0
2.0,1.0,9.0,2.0,3.7,3.7,0.5,1747.0
2.0,0.0,9.0,1.0,3.7,3.7,0.0,1902.0
3.0,1.0,7.0,7.0,2.9,2.9,,3760.0
3.0,1.0,7.0,6.0,3.1,3.1,0.2,3440.0
3.0,1.0,7.0,5.0,3.1,2.6,-0.5,1615.0
3.0,0.0,7.0,4.0,3.1,3.1,0.0,3095.0
3.0,0.0,7.0,3.0,3.1,3.1,0.0,3561.0
3.0,1.0,7.0,2.0,3.1,1.8,-1.3,1672.0
3.0,0.0,7.0,1.0,3.1,3.1,0.0,2382.0
4.0,1.0,7.0,7.0,3.0,3.0,,3760.0
4.0,1.0,7.0,6.0,3.0,2.5,-0.5,3440.0
4.0,0.0,7.0,5.0,3.0,3.0,0.0,1615.0
4.0,1.0,7.0,4.0,3.1,3.1,0.1,3095.0
4.0,0.0,7.0,3.0,3.1,3.1,0.0,3561.0
4.0,0.0,7.0,2.0,3.1,3.1,0.0,1672.0
4.0,0.0,7.0,1.0,3.1,3.1,0.0,2382.0
5.0,1.0,9.0,9.0,2.5,2.5,,3760.0
5.0,1.0,9.0,8.0,3.0,3.0,0.5,3440.0
5.0,1.0,9.0,7.0,3.0,2.8,-0.2,1615.0
5.0,1.0,9.0,6.0,3.0,2.9,-0.1,3095.0
5.0,1.0,9.0,5.0,3.7,3.7,0.7,3561.0
5.0,0.0,9.0,4.0,3.7,3.7,0.0,1672.0
5.0,1.0,9.0,3.0,3.7,2.2,-1.5,2382.0
5.0,0.0,9.0,2.0,3.7,3.7,0.0,1747.0
5.0,0.0,9.0,1.0,3.7,3.7,0.0,1902.0
6.0,1.0,7.0,7.0,3.0,3.0,,3760.0
6.0,1.0,7.0,6.0,3.2,3.2,0.2,3440.0
6.0,0.0,7.0,5.0,3.2,3.2,0.0,1615.0
6.0,1.0,7.0,4.0,3.2,2.9,-0.3,3095.0
