trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,10.0,10.0,3.0,3.0,,3550.0
1.0,1.0,10.0,9.0,3.0,2.4,-0.6,5417.0
1.0,1.0,10.0,8.0,3.1,3.1,0.1,1814.0
1.0,1.0,10.0,7.0,3.3,3.3,0.2,1577.0
1.0,1.0,10.0,6.0,3.3,2.3,-1.0,2703.0
1.0,1.0,10.0,5.0,3.5,3.5,0.2,6857.0
1.0,1.0,10.0,4.0,3.5,3.5,0.0,2015.0
1.0,1.0,10.0,3.0,3.5,2.8,-0.7,2049.0
1.0,1.0,10.0,2.0,3.6,3.6,0.1,3264.0
1.0,0.0,10.0,1.0,3.6,3.6,0.0,2750.0
2.0,1.0,5.0,5.0,3.9,3.9,,3550.0
2.0,1.0,5.0,4.0,4.2,4.2,0.3,5417.0
2.0,1.0,5.0,3.0,4.2,3.7,-0.5,1814.0
2.0,0.0,5.0,2.0,4.2,4.2,0.0,1577.0
2.0,0.0,5.0,1.0,4.2,4.2,0.0,2703.0
3.0,1.0,5.0,5.0,3.5,3.5,,3550.0
3.0,1.0,5.0,4.0,3.5,2.2,-1.3,5417.0
3.0,1.0,5.0,3.0,3.5,2.0,-1.5,1814.0
3.0,0.0,5.0,2.0,3.5,3.5,0.0,1577.0
3.0,0.0,5.0,1.0,3.5,3.5,0.0,2703.0
4.0,1.0,5.0,5.0,2.1,2.1,,3550.0
4.0,1.0,5.0,4.0,3.3,3.3,1.2,5417.0
4.0,1.0,5.0,3.0,3.3,2.1,-1.2,1814.0
4.0,0.0,5.0,2.0,3.3,3.3,0.0,1577.0
4.0,0.0,5.0,1.0,3.3,3.3,0.0,2703.0
5.0,1.0,7.0,7.0,2.7,2.7,,3550.0
5.0,1.0,7.0,6.0,3.5,3.5,0.8,5417.0
5.0,1.0,7.0,5.0,4.2,4.2,0.7,1814.0
5.0,1.0,7.0,4.0,4.2,1.9,-2.3,1577.0
5.0,0.0,7.0,3.0,4.2,4.2,0.0,2703.0
5.0,0.0,7.0,2.0,4.2,4.2,0.0,6857.0
5.0,0.0,7.0,1.0,4.2,4.2,0.0,2015.0
6.0,1.0,9.0,9.0,2.9,2.9,,3550.0
6.0,1.0,9.0,8.0,2.9,1.8,-1.1,5417.0
6.0,1.0,9.0,7.0,3.0,3.0,0.1,1814.0
6.0,1.0,9.0,6.0,3.0,2.2,-0.8,1577.0
6.0,1.0,9.0,5.0,3.4,3.4,0.4,2703.0
6.0,1.0,9.0,4.0,3.6,3.6,0.2,6857.0
6.0,1.0,9.0,3.0,3.6,2.8,-0.8,2015.0
6.0,0.0,9.0,2.0,3.6,3.6,0.0,2049.0
6.0,0.0,9.0,1.0,3.6,3.6,0.0,3264.0
7.0,1.0,9.0,9.0,1.4,1.4,,3550.0
7.0,1.0,9.0,8.0,2.6,2.6,1.2,5417.0
7.0,1.0,9.0,7.0,2.6,2.4,-0.2,1814.0
7.0,1.0,9.0,6.0,3.2,3.2,0.6,1577.0
7.0,1.0,9.0,5.0,3.6,3.6,0.4,2703.0
7.0,1.0,9.0,4.0,3.6,2.8,-0.8,6857.0
7.0,0.0,9.0,3.0,3.6,3.6,0.0,2015.0
7.0,1.0,9.0,2.0,3.6,3.6,0.0,2049.0
7.0,1.0,9.0,1.0,3.6,1.9,-1.7,3264.0
8.0,1.0,9.0,9.0,4.0,4.0,,3550.0
8.0,1.0,9.0,8.0,4.0,2.5,-1.5,5417.0
8.0,0.0,9.0,7.0,4.0,4.0,0.0,1814.0
8.0,0.0,9.0,6.0,4.0,4.0,0.0,1577.0
8.0,1.0,9.0,5.0,4.0,2.1,-1.9,2703.0
8.0,0.0,9.0,4.0,4.0,4.0,0.0,6857.0
8.0,0.0,9.0,3.0,4.0,4.0,0.0,2015.0
8.0,0.0,9.0,2.0,4.0,4.0,0.0,2049.0
8.0,0.0,9.0,1.0,4.0,4.0,0.0,3264.0
9.0,1.0,10.0,10.0,3.5,3.5,,3550.0
