trial_num,action,totaldays,daysleft,muvalue,reward,gap,RT
1.0,1.0,5.0,5.0,3.2,3.2,,3816.0
1.0,1.0,5.0,4.0,3.8,3.8,0.6,2134.0
1.0,1.0,5.0,3.0,3.8,2.8,-1.0,1880.0
1.0,1.0,5.0,2.0,3.9,3.9,0.1,1816.0
1.0,1.0,5.0,1.0,3.9,3.1,-0.8,3109.0
2.0,1.0,8.0,8.0,2.5,2.5,,3816.0
2.0,1.0,8.0,7.0,3.4,3.4,0.9,2134.0
2.0,1.0,8.0,6.0,3.5,3.5,0.1,1880.0
2.0,1.0,8.0,5.0,3.5,2.8,-0.7,1816.0
2.0,1.0,8.0,4.0,3.5,3.0,-0.5,3109.0
2.0,1.0,8.0,3.0,4.3,4.3,0.8,1871.0
2.0,0.0,8.0,2.0,4.3,4.3,0.0,2169.0
2.0,0.0,8.0,1.0,4.3,4.3,0.0,1599.0
3.0,1.0,5.0,5.0,2.2,2.2,,3816.0
3.0,1.0,5.0,4.0,3.1,3.1,0.9,2134.0
3.0,1.0,5.0,3.0,3.3,3.3,0.2,1880.0
3.0,1.0,5.0,2.0,4.0,4.0,0.7,1816.0
3.0,0.0,5.0,1.0,4.0,4.0,0.0,3109.0
4.0,1.0,9.0,9.0,4.3,4.3,,3816.0
4.0,1.0,9.0,8.0,4.3,3.0,-1.3,2134.0
4.0,1.0,9.0,7.0,4.3,2.9,-1.4,1880.0
4.0,1.0,9.0,6.0,4.3,2.8,-1.5,1816.0
4.0,1.0,9.0,5.0,4.3,3.3,-1.0,3109.0
4.0,1.0,9.0,4.0,4.3,2.7,-1.6,1871.0
4.0,1.0,9.0,3.0,4.3,3.9,-0.4,2169.0
4.0,1.0,9.0,2.0,4.3,2.1,-2.2,1599.0
4.0,0.0,9.0,1.0,4.3,4.3,0.0,1809.0
5.0,1.0,8.0,8.0,4.2,4.2,,3816.0
5.0,1.0,8.0,7.0,4.2,2.5,-1.7,2134.0
5.0,1.0,8.0,6.0,4.2,3.9,-0.3,1880.0
5.0,1.0,8.0,5.0,4.5,4.5,0.3,1816.0
5.0,1.0,8.0,4.0,4.5,3.4,-1.1,3109.0
5.0,1.0,8.0,3.0,4.5,2.2,-2.3,1871.0
5.0,0.0,8.0,2.0,4.5,4.5,0.0,2169.0
5.0,0.0,8.0,1.0,4.5,4.5,0.0,1599.0
6.0,1.0,9.0,9.0,3.2,3.2,,3816.0
6.0,1.0,9.0,8.0,3.7,3.7,0.5,2134.0
6.0,1.0,9.0,7.0,3.7,3.1,-0.6,1880.0
6.0,1.0,9.0,6.0,3.7,3.3,-0.4,1816.0
6.0,1.0,9.0,5.0,4.1,4.1,0.4,3109.0
6.0,1.0,9.0,4.0,4.1,3.4,-0.7,1871.0
6.0,1.0,9.0,3.0,4.1,2.4,-1.7,2169.0
