trial_num,trial_length,click_num,RT,action,reward,highest_reward,average_reward,stochasticity,average_reward_exploration,stochasticity_exploration,last_trial_average_reward,impulse,gap,abs_gap
1,10,1,8231,1,-2.4,-2.4,-2.4,0.0,-2.4,0.0,0.0,0,,
1,10,2,17397,0,-2.4,-2.4,-2.4,0.0,-2.4,0.0,0.0,0,0.0,0.0
1,10,3,5176,1,-3.1,-2.4,-2.6333333333333333,0.32998316455372223,-2.6333333333333333,0.32998316455372223,0.0,0,-0.7,0.7
1,10,4,2112,1,-2.7,-2.4,-2.6500000000000004,0.28722813232690153,-2.6500000000000004,0.28722813232690153,0.0,0,-0.3,0.3
1,10,5,3239,1,-3.6,-2.4,-2.8400000000000003,0.45869379764718865,-2.8400000000000003,0.45869379764718865,0.0,0,-1.2,1.2
1,10,6,1882,1,-4.0,-2.4,-3.0333333333333337,0.6018490028422596,-3.0333333333333337,0.6018490028422596,0.0,0,-1.6,1.6
1,10,7,1552,0,-2.4,-2.4,-2.942857142857143,0.5996597674804388,-3.0333333333333337,0.6018490028422596,0.0,1,0.0,0.0
1,10,8,1071,0,-2.4,-2.4,-2.875,0.5889609494694874,-3.0333333333333337,0.6018490028422596,0.0,0,0.0,0.0
1,10,9,1288,0,-2.4,-2.4,-2.822222222222222,0.5749932903526939,-3.0333333333333337,0.6018490028422596,0.0,0,0.0,0.0
1,10,10,1066,0,-2.4,-2.4,-2.78,0.56,-3.0333333333333337,0.6018490028422596,0.0,0,0.0,0.0
2,5,1,6813,1,-3.1,-3.1,-3.1,0.0,-3.1,0.0,-3.0333333333333337,0,,
2,5,2,2040,1,-2.3,-2.3,-2.7,0.5416025603090641,-2.7,0.5416025603090641,-3.0333333333333337,1,0.8,0.8
2,5,3,2148,0,-2.3,-2.3,-2.566666666666667,0.5559314967330319,-2.7,0.5416025603090641,-3.0333333333333337,0,0.0,0.0
2,5,4,1413,0,-2.3,-2.3,-2.5,0.5606119105813882,-2.7,0.5416025603090641,-3.0333333333333337,0,0.0,0.0
2,5,5,1598,0,-2.3,-2.3,-2.46,0.5580919876388359,-2.7,0.5416025603090641,-3.0333333333333337,0,0.0,0.0
3,8,1,3504,1,-3.9,-3.9,-3.9,0.0,-3.9,0.0,-2.7,0,,
3,8,2,1576,1,-2.8,-2.8,-3.3499999999999996,0.8211362285774223,-3.3499999999999996,0.8211362285774223,-2.7,1,1.1,1.1
3,8,3,1320,1,-3.8,-2.8,-3.5,0.9122621455602673,-3.5,0.9122621455602673,-2.7,1,-1.0,1.0
3,8,4,1288,1,-2.2,-2.2,-3.175,0.7171535473846,-3.175,0.7171535473846,-2.7,1,0.6,0.6
3,8,5,1535,0,-2.2,-2.2,-2.9799999999999995,0.6390618123468181,-3.175,0.7171535473846,-2.7,1,0.0,0.0
3,8,6,1009,0,-2.2,-2.2,-2.8499999999999996,0.6068066295899259,-3.175,0.7171535473846,-2.7,0,0.0,0.0
3,8,7,889,0,-2.2,-2.2,-2.7571428571428567,0.5928297599684643,-3.175,0.7171535473846,-2.7,0,0.0,0.0
3,8,8,983,0,-2.2,-2.2,-2.6874999999999996,0.5861107533712304,-3.175,0.7171535473846,-2.7,0,0.0,0.0
4,5,1,1857,1,-3.5,-3.5,-3.5,0.0,-3.5,0.0,-3.175,0,,
4,5,2,1551,1,-2.1,-2.1,-2.8,0.6072890580275591,-2.8,0.6072890580275591,-3.175,1,1.4,1.4
4,5,3,1408,0,-2.1,-2.1,-2.5666666666666664,0.6042230300853073,-2.8,0.6072890580275591,-3.175,0,0.0,0.0
4,5,4,1046,0,-2.1,-2.1,-2.4499999999999997,0.6256108126374488,-2.8,0.6072890580275591,-3.175,0,0.0,0.0
4,5,5,1051,0,-2.1,-2.1,-2.38,0.6412376425988374,-2.8,0.6072890580275591,-3.175,0,0.0,0.0
5,9,1,2102,1,-2.6,-2.6,-2.6,0.0,-2.6,0.0,-2.8,0,,
5,9,2,1576,1,-3.2,-2.6,-2.9000000000000004,0.6358721045409474,-2.9000000000000004,0.6358721045409474,-2.8,0,-0.6,0.6
5,9,3,1223,1,-3.5,-2.6,-3.1,0.7311060997093775,-3.1,0.7311060997093775,-2.8,0,-0.9,0.9
5,9,4,3481,1,-3.0,-2.6,-3.075,0.7055582895835043,-3.075,0.7055582895835043,-2.8,1,-0.4,0.4
5,9,5,1216,1,-3.0,-2.6,-3.06,0.6867313885355758,-3.06,0.6867313885355758,-2.8,1,-0.4,0.4
5,9,6,1232,1,-3.1,-2.6,-3.066666666666667,0.6801335893384515,-3.066666666666667,0.6801335893384515,-2.8,1,-0.5,0.5
5,9,7,1273,1,-3.1,-2.6,-3.071428571428572,0.6728859563136106,-3.071428571428572,0.6728859563136106,-2.8,1,-0.5,0.5
5,9,8,1183,0,-2.6,-2.6,-3.0125000000000006,0.6382620717403021,-3.071428571428572,0.6728859563136106,-2.8,1,0.0,0.0
5,9,9,1110,0,-2.6,-2.6,-2.9666666666666672,0.6125072776426134,-3.071428571428572,0.6728859563136106,-2.8,1,0.0,0.0
6,8,1,1289,1,-4.4,-4.4,-4.4,0.0,-4.4,0.0,-3.071428571428572,0,,
6,8,2,1403,1,-4.0,-4.0,-4.2,1.5511782122483047,-4.2,1.5511782122483047,-3.071428571428572,1,0.4,0.4
6,8,3,1219,1,-2.6,-2.6,-3.6666666666666665,1.0861757582351843,-3.6666666666666665,1.0861757582351843,-3.071428571428572,1,1.4,1.4
6,8,4,1349,1,-3.3,-2.6,-3.575,1.0012263821397651,-3.575,1.0012263821397651,-3.071428571428572,1,-0.7,0.7
6,8,5,1112,1,-3.1,-2.6,-3.4800000000000004,0.919637609786232,-3.4800000000000004,0.919637609786232,-3.071428571428572,1,-0.5,0.5
6,8,6,1144,1,-2.6,-2.6,-3.333333333333334,0.8153247953814633,-3.333333333333334,0.8153247953814633,-3.071428571428572,1,0.0,0.0
6,8,7,1497,1,-2.8,-2.6,-3.2571428571428576,0.7615468585784863,-3.2571428571428576,0.7615468585784863,-3.071428571428572,1,-0.2,0.2
6,8,8,1557,1,-2.7,-2.6,-3.1875000000000004,0.7170856333490135,-3.1875000000000004,0.7170856333490135,-3.071428571428572,1,-0.1,0.1
7,10,1,1262,1,-2.1,-2.1,-2.1,0.0,-2.1,0.0,-3.1875000000000004,0,,
7,10,2,1552,0,-2.1,-2.1,-2.1,0.8965655509967145,-2.1,0.0,-3.1875000000000004,0,0.0,0.0
7,10,3,952,0,-2.1,-2.1,-2.1,0.8871771713323857,-2.1,0.0,-3.1875000000000004,0,0.0,0.0
7,10,4,864,0,-2.1,-2.1,-2.1,0.8780776777502463,-2.1,0.0,-3.1875000000000004,0,0.0,0.0
7,10,5,866,0,-2.1,-2.1,-2.1,0.8692525524840291,-2.1,0.0,-3.1875000000000004,0,0.0,0.0
7,10,6,829,0,-2.1,-2.1,-2.1,0.8606882790682641,-2.1,0.0,-3.1875000000000004,0,0.0,0.0
7,10,7,1129,0,-2.1,-2.1,-2.1,0.8523722552608464,-2.1,0.0,-3.1875000000000004,0,0.0,0.0
7,10,8,975,0,-2.1,-2.1,-2.1,0.8442927150457034,-2.1,0.0,-3.1875000000000004,0,0.0,0.0
7,10,9,953,0,-2.1,-2.1,-2.1,0.8364386586173725,-2.1,0.0,-3.1875000000000004,0,0.0,0.0
7,10,10,1040,0,-2.1,-2.1,-2.1000000000000005,0.8287997893997623,-2.1,0.0,-3.1875000000000004,0,0.0,0.0
8,6,1,1302,1,-3.0,-3.0,-3.0,0.0,-3.0,0.0,-2.1,0,,
8,6,2,1418,1,-3.3,-3.0,-3.15,0.7602227282127443,-3.15,0.7602227282127443,-2.1,1,-0.3,0.3
8,6,3,998,1,-2.1,-2.1,-2.8000000000000003,0.6134976041883355,-2.8000000000000003,0.6134976041883355,-2.1,1,0.9,0.9
8,6,4,1287,0,-2.1,-2.1,-2.625,0.6012257958763236,-2.8000000000000003,0.6134976041883355,-2.1,0,0.0,0.0
8,6,5,803,0,-2.1,-2.1,-2.52,0.6143017716616701,-2.8000000000000003,0.6134976041883355,-2.1,0,0.0,0.0
8,6,6,867,0,-2.1,-2.1,-2.4499999999999997,0.629760558193142,-2.8000000000000003,0.6134976041883355,-2.1,0,0.0,0.0
9,10,1,1205,1,-3.1,-3.1,-3.1,0.0,-3.1,0.0,-2.8000000000000003,0,,
9,10,2,1600,1,-3.6,-3.1,-3.35,0.9104115587739461,-3.35,0.9104115587739461,-2.8000000000000003,1,-0.5,0.5
9,10,3,1040,1,-3.1,-3.1,-3.266666666666667,0.8433975601366445,-3.266666666666667,0.8433975601366445,-2.8000000000000003,1,0.0,0.0
9,10,4,1072,1,-2.9,-2.9,-3.1750000000000003,0.7765369375532729,-3.1750000000000003,0.7765369375532729,-2.8000000000000003,1,0.2,0.2
9,10,5,1155,1,-2.9,-2.9,-3.12,0.7374238532851642,-3.12,0.7374238532851642,-2.8000000000000003,1,0.0,0.0
9,10,6,1590,1,-3.6,-2.9,-3.2000000000000006,0.7832195323285139,-3.2000000000000006,0.7832195323285139,-2.8000000000000003,1,-0.7,0.7
9,10,7,1120,1,-3.3,-2.9,-3.214285714285715,0.786716320555009,-3.214285714285715,0.786716320555009,-2.8000000000000003,1,-0.4,0.4
9,10,8,1095,1,-4.1,-2.9,-3.325,0.8613952702413701,-3.325,0.8613952702413701,-2.8000000000000003,1,-1.2,1.2
9,10,9,1224,1,-3.8,-2.9,-3.377777777777778,0.8939577695994151,-3.377777777777778,0.8939577695994151,-2.8000000000000003,1,-0.9,0.9
9,10,10,1393,0,-2.9,-2.9,-3.3300000000000005,0.8559641627354059,-3.377777777777778,0.8939577695994151,-2.8000000000000003,1,0.0,0.0
10,5,1,2526,1,-3.5,-3.5,-3.5,0.0,-3.5,0.0,-3.377777777777778,0,,
10,5,2,1354,1,-3.3,-3.3,-3.4,0.8931244218342212,-3.4,0.8931244218342212,-3.377777777777778,1,0.2,0.2
10,5,3,1118,1,-2.6,-2.6,-3.1333333333333333,0.7240920585873797,-3.1333333333333333,0.7240920585873797,-3.377777777777778,1,0.7,0.7
10,5,4,3119,0,-2.6,-2.6,-3.0,0.6620171196175115,-3.1333333333333333,0.7240920585873797,-3.377777777777778,1,0.0,0.0
10,5,5,803,0,-2.6,-2.6,-2.92,0.6337482482068594,-3.1333333333333333,0.7240920585873797,-3.377777777777778,1,0.0,0.0
11,8,1,1446,1,-3.5,-3.5,-3.5,0.0,-3.5,0.0,-3.1333333333333333,0,,
11,8,2,1192,1,-3.0,-3.0,-3.25,0.7783529619223744,-3.25,0.7783529619223744,-3.1333333333333333,1,0.5,0.5
11,8,3,1104,1,-3.3,-3.0,-3.266666666666667,0.7838112376451299,-3.266666666666667,0.7838112376451299,-3.1333333333333333,1,-0.3,0.3
11,8,4,1652,1,-2.2,-2.2,-3.0,0.6520161040955966,-3.0,0.6520161040955966,-3.1333333333333333,1,0.8,0.8
11,8,5,1364,0,-2.2,-2.2,-2.84,0.6134661691900709,-3.0,0.6520161040955966,-3.1333333333333333,1,0.0,0.0
11,8,6,817,0,-2.2,-2.2,-2.733333333333333,0.6078194176270155,-3.0,0.6520161040955966,-3.1333333333333333,0,0.0,0.0
11,8,7,831,0,-2.2,-2.2,-2.657142857142857,0.6132882266761622,-3.0,0.6520161040955966,-3.1333333333333333,0,0.0,0.0
11,8,8,824,0,-2.2,-2.2,-2.5999999999999996,0.6219209871725783,-3.0,0.6520161040955966,-3.1333333333333333,0,0.0,0.0
12,9,1,1279,1,-3.2,-3.2,-3.2,0.0,-3.2,0.0,-3.0,0,,
12,9,2,1295,1,-3.2,-3.2,-3.2,0.7524378982332526,-3.2,0.7524378982332526,-3.0,1,0.0,0.0
12,9,3,993,1,-2.6,-2.6,-3.0,0.6504640253510273,-3.0,0.6504640253510273,-3.0,1,0.6,0.6
12,9,4,1256,1,-4.5,-2.6,-3.375,0.8708342395239593,-3.375,0.8708342395239593,-3.0,1,-1.9,1.9
12,9,5,1024,1,-3.0,-2.6,-3.3,0.8163360180599789,-3.3,0.8163360180599789,-3.0,1,-0.4,0.4
12,9,6,1127,1,-3.3,-2.6,-3.3000000000000003,0.8117881497040962,-3.3000000000000003,0.8117881497040962,-3.0,1,-0.7,0.7
12,9,7,1232,0,-2.6,-2.6,-3.2,0.7497252243908511,-3.3000000000000003,0.8117881497040962,-3.0,1,0.0,0.0
12,9,8,839,0,-2.6,-2.6,-3.1250000000000004,0.7081244363749246,-3.3000000000000003,0.8117881497040962,-3.0,1,0.0,0.0
12,9,9,889,0,-2.6,-2.6,-3.0666666666666673,0.679051626248779,-3.3000000000000003,0.8117881497040962,-3.0,1,0.0,0.0
13,10,1,1479,1,-3.5,-3.5,-3.5,0.0,-3.5,0.0,-3.3000000000000003,0,,
13,10,2,1281,1,-2.8,-2.8,-3.15,0.7134608018591307,-3.15,0.7134608018591307,-3.3000000000000003,1,0.7,0.7
13,10,3,1359,1,-3.8,-2.8,-3.3666666666666667,0.84335638967165,-3.3666666666666667,0.84335638967165,-3.3000000000000003,1,-1.0,1.0
13,10,4,1047,1,-2.8,-2.8,-3.2249999999999996,0.7508800678461637,-3.2249999999999996,0.7508800678461637,-3.3000000000000003,1,0.0,0.0
13,10,5,937,1,-3.2,-2.8,-3.2199999999999998,0.7441691710236595,-3.2199999999999998,0.7441691710236595,-3.3000000000000003,1,-0.4,0.4
13,10,6,935,1,-3.1,-2.8,-3.1999999999999997,0.7292586522065964,-3.1999999999999997,0.7292586522065964,-3.3000000000000003,1,-0.3,0.3
