trial_num,trial_length,click_num,RT,action,reward,highest_reward,average_reward,stochasticity,average_reward_exploration,stochasticity_exploration,last_trial_average_reward,impulse,gap,abs_gap
1,9,1,13381,1,-2.8,-2.8,-2.8,0.0,-2.8,0.0,0.0,0,,
1,9,2,8533,1,-4.1,-2.8,-3.4499999999999997,0.6499999999999999,-3.4499999999999997,0.6499999999999999,0.0,0,-1.3,1.3
1,9,3,15631,1,-3.5,-2.8,-3.4666666666666663,0.5312459150169743,-3.4666666666666663,0.5312459150169743,0.0,1,-0.7,0.7
1,9,4,7520,1,-3.3,-2.8,-3.425,0.46569840025492887,-3.425,0.46569840025492887,0.0,1,-0.5,0.5
1,9,5,3024,1,-3.0,-2.8,-3.34,0.4498888751680797,-3.34,0.4498888751680797,0.0,1,-0.2,0.2
1,9,6,2609,1,-1.9,-1.9,-3.0999999999999996,0.6757711644237764,-3.0999999999999996,0.6757711644237764,0.0,1,0.9,0.9
1,9,7,4327,1,-3.8,-1.9,-3.1999999999999997,0.6718843437888483,-3.1999999999999997,0.6718843437888483,0.0,1,-1.9,1.9
1,9,8,2143,1,-2.5,-1.9,-3.1125,0.6697714162309406,-3.1125,0.6697714162309406,0.0,1,-0.6,0.6
1,9,9,4666,0,-1.9,-1.9,-2.9777777777777774,0.7375300789011594,-3.1125,0.6697714162309406,0.0,1,0.0,0.0
2,9,1,2599,1,-3.3,-3.3,-3.3,0.0,-3.3,0.0,-3.1125,0,,
2,9,2,3447,1,-2.8,-2.8,-3.05,0.6787354552267165,-3.05,0.6787354552267165,-3.1125,1,0.5,0.5
2,9,3,2184,1,-2.3,-2.3,-2.7999999999999994,0.6879922480183431,-2.7999999999999994,0.6879922480183431,-3.1125,1,0.5,0.5
2,9,4,5384,1,-3.7,-2.3,-3.0249999999999995,0.6806741567683525,-3.0249999999999995,0.6806741567683525,-3.1125,0,-1.4,1.4
2,9,5,1408,1,-3.5,-2.3,-3.1199999999999997,0.674303873847477,-3.1199999999999997,0.674303873847477,-3.1125,1,-1.2,1.2
2,9,6,1975,0,-2.3,-2.3,-2.983333333333333,0.670530469934895,-3.1199999999999997,0.674303873847477,-3.1125,1,0.0,0.0
2,9,7,1049,0,-2.3,-2.3,-2.8857142857142857,0.6717704296886561,-3.1199999999999997,0.674303873847477,-3.1125,0,0.0,0.0
2,9,8,1032,0,-2.3,-2.3,-2.8125,0.6725787183318702,-3.1199999999999997,0.674303873847477,-3.1125,0,0.0,0.0
2,9,9,968,0,-2.3,-2.3,-2.7555555555555555,0.6717399555640817,-3.1199999999999997,0.674303873847477,-3.1125,0,0.0,0.0
3,6,1,2518,1,-3.6,-3.6,-3.6,0.0,-3.6,0.0,-3.1199999999999997,0,,
3,6,2,1760,1,-2.6,-2.6,-3.1,0.6848357467305574,-3.1,0.6848357467305574,-3.1199999999999997,1,1.0,1.0
3,6,3,1840,1,-3.0,-2.6,-3.0666666666666664,0.6592443967173135,-3.0666666666666664,0.6592443967173135,-3.1199999999999997,1,-0.4,0.4
3,6,4,1793,1,-2.4,-2.4,-2.9,0.6310164959664828,-2.9,0.6310164959664828,-3.1199999999999997,1,0.2,0.2
3,6,5,3695,0,-2.4,-2.4,-2.8,0.6262379045087245,-2.9,0.6310164959664828,-3.1199999999999997,0,0.0,0.0
3,6,6,1096,0,-2.4,-2.4,-2.733333333333333,0.6256108126374488,-2.9,0.6310164959664828,-3.1199999999999997,0,0.0,0.0
4,9,1,2167,1,-3.1,-3.1,-3.1,0.0,-3.1,0.0,-2.9,0,,
4,9,2,1888,1,-3.6,-3.1,-3.35,0.7767040818543642,-3.35,0.7767040818543642,-2.9,1,-0.5,0.5
4,9,3,1240,1,-1.8,-1.8,-2.8333333333333335,0.6347936380926977,-2.8333333333333335,0.6347936380926977,-2.9,1,1.3,1.3
4,9,4,2200,1,-2.5,-1.8,-2.75,0.6304760106459246,-2.75,0.6304760106459246,-2.9,0,-0.7,0.7
4,9,5,2080,0,-1.8,-1.8,-2.56,0.681742190122559,-2.75,0.6304760106459246,-2.9,0,0.0,0.0
4,9,6,994,0,-1.8,-1.8,-2.4333333333333336,0.7304488726499312,-2.75,0.6304760106459246,-2.9,0,0.0,0.0
4,9,7,1551,0,-1.8,-1.8,-2.342857142857143,0.7679902896028646,-2.75,0.6304760106459246,-2.9,0,0.0,0.0
4,9,8,927,0,-1.8,-1.8,-2.2750000000000004,0.7954951288348657,-2.75,0.6304760106459246,-2.9,0,0.0,0.0
4,9,9,951,0,-1.8,-1.8,-2.2222222222222228,0.8152309925832294,-2.75,0.6304760106459246,-2.9,0,0.0,0.0
5,6,1,1586,1,-3.5,-3.5,-3.5,0.0,-3.5,0.0,-2.75,0,,
5,6,2,1688,1,-3.0,-3.0,-3.25,0.8745202766578453,-3.25,0.8745202766578453,-2.75,1,0.5,0.5
5,6,3,1184,1,-2.6,-2.6,-3.033333333333333,0.7501234466307429,-3.033333333333333,0.7501234466307429,-2.75,1,0.4,0.4
5,6,4,1481,1,-2.9,-2.6,-3.0,0.7259662712736915,-3.0,0.7259662712736915,-2.75,1,-0.3,0.3
5,6,5,1959,1,-2.3,-2.3,-2.8600000000000003,0.6778215880769497,-2.8600000000000003,0.6778215880769497,-2.75,1,0.3,0.3
5,6,6,2136,0,-2.3,-2.3,-2.766666666666667,0.6566556031867705,-2.8600000000000003,0.6778215880769497,-2.75,0,0.0,0.0
6,10,1,1688,1,-2.6,-2.6,-2.6,0.0,-2.6,0.0,-2.8600000000000003,0,,
6,10,2,1716,1,-2.8,-2.6,-2.7,0.635725051782148,-2.7,0.635725051782148,-2.8600000000000003,0,-0.2,0.2
6,10,3,890,1,-4.3,-2.6,-3.233333333333333,0.8467960156162119,-3.233333333333333,0.8467960156162119,-2.8600000000000003,0,-1.7,1.7
6,10,4,1032,1,-2.4,-2.4,-3.025,0.737246211753025,-3.025,0.737246211753025,-2.8600000000000003,1,0.2,0.2
6,10,5,1576,1,-3.4,-2.4,-3.1,0.764407078602875,-3.1,0.764407078602875,-2.8600000000000003,1,-1.0,1.0
6,10,6,1432,1,-3.1,-2.4,-3.1,0.7558659493146477,-3.1,0.7558659493146477,-2.8600000000000003,1,-0.7,0.7
6,10,7,1408,1,-3.1,-2.4,-3.1000000000000005,0.7476048712242727,-3.1000000000000005,0.7476048712242727,-2.8600000000000003,1,-0.7,0.7
6,10,8,1266,0,-2.4,-2.4,-3.0125,0.7083820905205134,-3.1000000000000005,0.7476048712242727,-2.8600000000000003,1,0.0,0.0
6,10,9,869,0,-2.4,-2.4,-2.9444444444444446,0.6822880442369206,-3.1000000000000005,0.7476048712242727,-2.8600000000000003,1,0.0,0.0
6,10,10,865,0,-2.4,-2.4,-2.8899999999999997,0.664138232476293,-3.1000000000000005,0.7476048712242727,-2.8600000000000003,0,0.0,0.0
7,5,1,1577,1,-3.4,-3.4,-3.4,0.0,-3.4,0.0,-3.1000000000000005,0,,
7,5,2,1495,1,-3.7,-3.4,-3.55,1.026200874728782,-3.55,1.026200874728782,-3.1000000000000005,1,-0.3,0.3
7,5,3,1649,1,-3.2,-3.2,-3.4333333333333336,0.9304442464363439,-3.4333333333333336,0.9304442464363439,-3.1000000000000005,1,0.2,0.2
7,5,4,1691,1,-2.9,-2.9,-3.3000000000000003,0.8337231792523474,-3.3000000000000003,0.8337231792523474,-3.1000000000000005,1,0.3,0.3
7,5,5,1526,1,-3.4,-2.9,-3.3200000000000003,0.8388219252154909,-3.3200000000000003,0.8388219252154909,-3.1000000000000005,1,-0.5,0.5
8,6,1,1591,1,-3.0,-3.0,-3.0,0.0,-3.0,0.0,-3.3200000000000003,0,,
8,6,2,1448,1,-2.8,-2.8,-2.9,0.641287766919033,-2.9,0.641287766919033,-3.3200000000000003,1,0.2,0.2
8,6,3,1447,1,-2.7,-2.7,-2.8333333333333335,0.6273027753245035,-2.8333333333333335,0.6273027753245035,-3.3200000000000003,0,0.1,0.1
8,6,4,1625,1,-3.2,-2.7,-2.925,0.6367515890886308,-2.925,0.6367515890886308,-3.3200000000000003,0,-0.5,0.5
8,6,5,1915,0,-2.7,-2.7,-2.88,0.623815487714007,-2.925,0.6367515890886308,-3.3200000000000003,0,0.0,0.0
8,6,6,925,0,-2.7,-2.7,-2.8499999999999996,0.6152235366108809,-2.925,0.6367515890886308,-3.3200000000000003,0,0.0,0.0
9,8,1,1613,1,-3.1,-3.1,-3.1,0.0,-3.1,0.0,-2.925,0,,
9,8,2,1304,1,-2.0,-2.0,-2.55,0.6529708781729362,-2.55,0.6529708781729362,-2.925,1,1.1,1.1
9,8,3,1331,1,-2.2,-2.0,-2.433333333333333,0.6974632796463386,-2.433333333333333,0.6974632796463386,-2.925,0,-0.2,0.2
9,8,4,1053,1,-3.3,-2.0,-2.6499999999999995,0.6229967897188557,-2.6499999999999995,0.6229967897188557,-2.925,0,-1.3,1.3
9,8,5,1032,0,-2.0,-2.0,-2.5199999999999996,0.6601165398275113,-2.6499999999999995,0.6229967897188557,-2.925,0,0.0,0.0
9,8,6,923,0,-2.0,-2.0,-2.433333333333333,0.6938401411089888,-2.6499999999999995,0.6229967897188557,-2.925,0,0.0,0.0
9,8,7,989,0,-2.0,-2.0,-2.371428571428571,0.7205820573471821,-2.6499999999999995,0.6229967897188557,-2.925,0,0.0,0.0
9,8,8,1025,1,-3.3,-2.0,-2.4875,0.6704709165951944,-2.7312499999999997,0.6166519688894978,-2.925,0,-1.3,1.3
10,10,1,1111,1,-2.2,-2.2,-2.2,0.0,-2.2,0.0,-2.7312499999999997,0,,
10,10,2,1360,1,-3.1,-2.2,-2.6500000000000004,0.6203109819160985,-2.6500000000000004,0.6203109819160985,-2.7312499999999997,0,-0.9,0.9
10,10,3,1096,1,-2.5,-2.2,-2.6,0.625851532589855,-2.6,0.625851532589855,-2.7312499999999997,0,-0.3,0.3
10,10,4,1002,1,-3.5,-2.2,-2.825,0.6149186938124422,-2.825,0.6149186938124422,-2.7312499999999997,0,-1.3,1.3
10,10,5,1047,0,-2.2,-2.2,-2.7,0.6120927497092048,-2.825,0.6149186938124422,-2.7312499999999997,0,0.0,0.0
