trial_num,trial_length,click_num,RT,action,reward,highest_reward,average_reward,stochasticity,average_reward_exploration,stochasticity_exploration,last_trial_average_reward,impulse,gap,abs_gap
1,6,1,3785,1,-3.4,-3.4,-3.4,0.0,-3.4,0.0,0.0,0,,
1,6,2,2254,1,-2.5,-2.5,-2.95,0.44999999999999996,-2.95,0.44999999999999996,0.0,1,0.9,0.9
1,6,3,2873,1,-3.2,-2.5,-3.0333333333333337,0.3858612300930075,-3.0333333333333337,0.3858612300930075,0.0,0,-0.7,0.7
1,6,4,4209,1,-2.4,-2.4,-2.8750000000000004,0.4322904116447646,-2.8750000000000004,0.4322904116447646,0.0,1,0.1,0.1
1,6,5,7711,1,-3.5,-2.4,-3.0000000000000004,0.46043457732885357,-3.0000000000000004,0.46043457732885357,0.0,0,-1.1,1.1
1,6,6,3975,0,-2.4,-2.4,-2.9000000000000004,0.47609522856952335,-3.0000000000000004,0.46043457732885357,0.0,1,0.0,0.0
2,9,1,2557,1,-3.4,-3.4,-3.4,0.0,-3.4,0.0,-3.0000000000000004,0,,
2,9,2,2175,1,-2.5,-2.5,-2.95,0.47169905660283024,-2.95,0.47169905660283024,-3.0000000000000004,1,0.9,0.9
2,9,3,1643,1,-4.1,-2.5,-3.3333333333333335,0.647502323748154,-3.3333333333333335,0.647502323748154,-3.0000000000000004,0,-1.6,1.6
2,9,4,1278,1,-3.3,-2.5,-3.325,0.6108395861435308,-3.325,0.6108395861435308,-3.0000000000000004,1,-0.8,0.8
2,9,5,1408,1,-3.1,-2.5,-3.2800000000000002,0.5684428491302118,-3.2800000000000002,0.5684428491302118,-3.0000000000000004,1,-0.6,0.6
2,9,6,2016,1,-3.4,-2.5,-3.3000000000000003,0.5522680508593631,-3.3000000000000003,0.5522680508593631,-3.0000000000000004,1,-0.9,0.9
2,9,7,1903,0,-2.5,-2.5,-3.185714285714286,0.5362524769129654,-3.3000000000000003,0.5522680508593631,-3.0000000000000004,1,0.0,0.0
2,9,8,1129,0,-2.5,-2.5,-3.1,0.5277986629117476,-3.3000000000000003,0.5522680508593631,-3.0000000000000004,1,0.0,0.0
2,9,9,1135,0,-2.5,-2.5,-3.033333333333333,0.5219621101616901,-3.3000000000000003,0.5522680508593631,-3.0000000000000004,1,0.0,0.0
3,7,1,1646,1,-3.7,-3.7,-3.7,0.0,-3.7,0.0,-3.3000000000000003,0,,
3,7,2,2097,1,-2.5,-2.5,-3.1,0.541240405430515,-3.1,0.541240405430515,-3.3000000000000003,1,1.2,1.2
3,7,3,3128,1,-3.0,-2.5,-3.0666666666666664,0.5208611103704098,-3.0666666666666664,0.5208611103704098,-3.3000000000000003,1,-0.5,0.5
3,7,4,2367,1,-1.9,-1.9,-2.775,0.5813720160556677,-2.775,0.5813720160556677,-3.3000000000000003,1,0.6,0.6
3,7,5,1832,1,-3.6,-1.9,-2.94,0.5639148871948674,-2.94,0.5639148871948674,-3.3000000000000003,0,-1.7,1.7
3,7,6,1800,0,-1.9,-1.9,-2.766666666666666,0.6141195788629908,-2.94,0.5639148871948674,-3.3000000000000003,0,0.0,0.0
3,7,7,1035,0,-1.9,-1.9,-2.6428571428571423,0.6601006276242901,-2.94,0.5639148871948674,-3.3000000000000003,0,0.0,0.0
4,8,1,1336,1,-2.0,-2.0,-2.0,0.0,-2.0,0.0,-2.94,0,,
4,8,2,7233,1,-2.9,-2.0,-2.45,0.7291547618075784,-2.45,0.7291547618075784,-2.94,0,-0.9,0.9
4,8,3,1759,1,-3.0,-2.0,-2.6333333333333333,0.6415952341191793,-2.6333333333333333,0.6415952341191793,-2.94,0,-1.0,1.0
4,8,4,1545,0,-2.0,-2.0,-2.475,0.7019546884346486,-2.6333333333333333,0.6415952341191793,-2.94,0,0.0,0.0
4,8,5,1015,0,-2.0,-2.0,-2.38,0.741689762436899,-2.6333333333333333,0.6415952341191793,-2.94,0,0.0,0.0
4,8,6,1192,0,-2.0,-2.0,-2.3166666666666664,0.7661229956374136,-2.6333333333333333,0.6415952341191793,-2.94,0,0.0,0.0
4,8,7,816,0,-2.0,-2.0,-2.2714285714285714,0.7806329195608145,-2.6333333333333333,0.6415952341191793,-2.94,0,0.0,0.0
4,8,8,871,0,-2.0,-2.0,-2.2375,0.7886631621505681,-2.6333333333333333,0.6415952341191793,-2.94,0,0.0,0.0
5,8,1,1619,1,-2.5,-2.5,-2.5,0.0,-2.5,0.0,-2.6333333333333333,0,,
5,8,2,1795,1,-3.7,-2.5,-3.1,0.7414091313168459,-3.1,0.7414091313168459,-2.6333333333333333,0,-1.2,1.2
5,8,3,1296,1,-3.5,-2.5,-3.233333333333333,0.8053482840273879,-3.233333333333333,0.8053482840273879,-2.6333333333333333,1,-1.0,1.0
5,8,4,1224,1,-3.0,-2.5,-3.175,0.7610219522226056,-3.175,0.7610219522226056,-2.6333333333333333,1,-0.5,0.5
5,8,5,1231,1,-4.5,-2.5,-3.44,0.9365895579174476,-3.44,0.9365895579174476,-2.6333333333333333,1,-2.0,2.0
5,8,6,1521,0,-2.5,-2.5,-3.283333333333333,0.8374896350934075,-3.44,0.9365895579174476,-2.6333333333333333,1,0.0,0.0
5,8,7,1304,0,-2.5,-2.5,-3.1714285714285713,0.7755964912660468,-3.44,0.9365895579174476,-2.6333333333333333,1,0.0,0.0
5,8,8,1312,0,-2.5,-2.5,-3.0875,0.7345950818039325,-3.44,0.9365895579174476,-2.6333333333333333,1,0.0,0.0
6,10,1,1440,1,-2.2,-2.2,-2.2,0.0,-2.2,0.0,-3.44,0,,
6,10,2,2647,0,-2.2,-2.2,-2.2,0.8657366805212771,-2.2,0.0,-3.44,0,0.0,0.0
6,10,3,1089,0,-2.2,-2.2,-2.2,0.8551137422560356,-2.2,0.0,-3.44,0,0.0,0.0
6,10,4,991,0,-2.2,-2.2,-2.2,0.8448724896749352,-2.2,0.0,-3.44,0,0.0,0.0
6,10,5,1185,0,-2.2,-2.2,-2.2,0.8349906001420502,-2.2,0.0,-3.44,0,0.0,0.0
6,10,6,1079,0,-2.2,-2.2,-2.1999999999999997,0.8254475370147013,-2.2,0.0,-3.44,0,0.0,0.0
6,10,7,1160,1,-3.6,-2.2,-2.4,0.7348469228349535,-2.4,0.7348469228349535,-3.44,0,-1.4,1.4
