trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,8.0,7.0,2.9,2.9,2.9,2.9,5437.0,0.0,0.0,,,0.0,0.0
1.0,1.0,8.0,6.0,2.4,2.9,2.65,2.65,1393.0,0.25,0.25,-0.5,0.5,0.0,1.0
1.0,1.0,8.0,5.0,2.9,2.9,2.733333333333333,2.733333333333333,1120.0,0.23570226039551584,0.23570226039551584,0.0,0.0,0.0,1.0
1.0,1.0,8.0,4.0,2.5,2.9,2.675,2.675,4478.0,0.22776083947860745,0.22776083947860745,-0.4,0.4,0.0,1.0
1.0,0.0,8.0,3.0,4.1,4.1,2.96,2.96,3138.0,0.6053098380168621,0.6053098380168621,1.2,1.2,0.0,1.0
1.0,0.0,8.0,2.0,4.1,4.1,3.15,2.96,1135.0,0.697017455544216,0.6053098380168621,0.0,0.0,0.0,1.0
1.0,0.0,8.0,1.0,4.1,4.1,3.2857142857142856,2.96,889.0,0.7259054866235713,0.6053098380168621,0.0,0.0,0.0,0.0
2.0,1.0,9.0,8.0,3.4,3.4,3.4,3.4,1664.0,0.0,0.0,,,2.96,0.0
2.0,1.0,9.0,7.0,3.3,3.4,3.3499999999999996,3.3499999999999996,1024.0,0.6545991139621257,0.6545991139621257,-0.1,0.1,2.96,0.0
2.0,1.0,9.0,6.0,3.6,3.6,3.433333333333333,3.433333333333333,4560.0,0.6275654418770872,0.6275654418770872,0.2,0.2,2.96,0.0
2.0,0.0,9.0,5.0,4.5,4.5,3.6999999999999997,3.6999999999999997,1473.0,0.7041543391425868,0.7041543391425868,0.9,0.9,2.96,0.0
2.0,0.0,9.0,4.0,4.5,4.5,3.8599999999999994,3.6999999999999997,1200.0,0.7578715133643898,0.7041543391425868,0.0,0.0,2.96,0.0
2.0,0.0,9.0,3.0,4.5,4.5,3.9666666666666663,3.6999999999999997,823.0,0.7885590636251647,0.7041543391425868,0.0,0.0,2.96,0.0
2.0,0.0,9.0,2.0,4.5,4.5,4.042857142857143,3.6999999999999997,784.0,0.8042320036197631,0.7041543391425868,0.0,0.0,2.96,0.0
2.0,0.0,9.0,1.0,4.5,4.5,4.1,3.6999999999999997,704.0,0.8104782538723662,0.7041543391425868,0.0,0.0,2.96,0.0
3.0,1.0,5.0,4.0,3.2,3.2,3.2,3.2,2864.0,0.0,0.0,,,3.6999999999999997,0.0
3.0,1.0,5.0,3.0,2.8,3.2,3.0,3.0,1271.0,1.0172201541973414,1.0172201541973414,-0.4,0.4,3.6999999999999997,0.0
3.0,1.0,5.0,2.0,3.0,3.2,3.0,3.0,2034.0,0.9914635646356349,0.9914635646356349,-0.2,0.2,3.6999999999999997,1.0
3.0,1.0,5.0,1.0,2.1,3.2,2.775,2.775,1455.0,1.1372088847784507,1.1372088847784507,-1.1,1.1,3.6999999999999997,1.0
4.0,1.0,7.0,6.0,2.5,2.5,2.5,2.5,1176.0,0.0,0.0,,,2.7,0.0
4.0,1.0,7.0,5.0,2.1,2.5,2.3,2.3,1007.0,1.419360184496287,1.419360184496287,-0.4,0.4,2.7,1.0
4.0,0.0,7.0,4.0,3.3,3.3,2.6333333333333333,2.6333333333333333,3872.0,1.1534489344762708,1.1534489344762708,0.8,0.8,2.7,1.0
4.0,1.0,7.0,3.0,3.3,3.3,2.8,2.6333333333333333,1073.0,1.02937621140931,1.1534489344762708,0.0,0.0,2.7,1.0
4.0,1.0,7.0,2.0,3.3,3.3,2.9,2.7666666666666666,2735.0,0.9566531164352026,1.0354816378006044,0.0,0.0,2.7,1.0
4.0,0.0,7.0,1.0,1.8,3.3,2.716666666666667,2.6055555555555556,3432.0,1.0628092453791942,1.1339420245282303,-1.5,1.5,2.7,1.0
5.0,1.0,8.0,7.0,2.9,2.9,2.9,2.9,1969.0,0.0,0.0,,,2.6055555555555556,0.0
5.0,1.0,8.0,6.0,2.9,2.9,2.9,2.9,927.0,0.9172187975508599,0.9172187975508599,0.0,0.0,2.6055555555555556,1.0
5.0,1.0,8.0,5.0,2.5,2.9,2.766666666666667,2.766666666666667,928.0,0.9726824307609913,0.9726824307609913,-0.4,0.4,2.6055555555555556,1.0
5.0,0.0,8.0,4.0,3.7,3.7,3.0,3.0,1753.0,0.860760762877288,0.860760762877288,0.8,0.8,2.6055555555555556,1.0
5.0,0.0,8.0,3.0,3.7,3.7,3.1399999999999997,3.0,599.0,0.8129539455879767,0.860760762877288,0.0,0.0,2.6055555555555556,1.0
5.0,0.0,8.0,2.0,3.7,3.7,3.233333333333333,3.0,593.0,0.7888911245217597,0.860760762877288,0.0,0.0,2.6055555555555556,0.0
5.0,0.0,8.0,1.0,3.7,3.7,3.3,3.0,1055.0,0.7745966692414834,0.860760762877288,0.0,0.0,2.6055555555555556,0.0
6.0,1.0,6.0,5.0,3.1,3.1,3.1,3.1,938.0,0.0,0.0,,,3.0,0.0
6.0,1.0,6.0,4.0,2.7,3.1,2.9000000000000004,2.9000000000000004,840.0,0.8700132624983808,0.8700132624983808,-0.4,0.4,3.0,0.0
6.0,1.0,6.0,3.0,2.7,3.1,2.8333333333333335,2.8333333333333335,816.0,0.8941165720667771,0.8941165720667771,-0.4,0.4,3.0,1.0
6.0,0.0,6.0,2.0,3.3,3.3,2.95,2.95,1352.0,0.8279050846976919,0.8279050846976919,0.2,0.2,3.0,1.0
6.0,0.0,6.0,1.0,3.3,3.3,3.0200000000000005,2.95,1248.0,0.7907320297402545,0.8279050846976919,0.0,0.0,3.0,1.0
7.0,1.0,10.0,9.0,2.8,2.8,2.8,2.8,912.0,0.0,0.0,,,2.95,0.0
7.0,1.0,10.0,8.0,3.0,3.0,2.9,2.9,952.0,0.8173126696681021,0.8173126696681021,0.2,0.2,2.95,1.0
7.0,1.0,10.0,7.0,2.8,3.0,2.8666666666666667,2.8666666666666667,859.0,0.8250750222073938,0.8250750222073938,-0.2,0.2,2.95,1.0
7.0,1.0,10.0,6.0,2.5,3.0,2.775,2.775,805.0,0.8671225955680549,0.8671225955680549,-0.5,0.5,2.95,1.0
7.0,1.0,10.0,5.0,2.4,3.0,2.7,2.7,1248.0,0.9036961141150638,0.9036961141150638,-0.6,0.6,2.95,1.0
7.0,1.0,10.0,4.0,2.9,3.0,2.733333333333333,2.733333333333333,824.0,0.8749084824184242,0.8749084824184242,-0.1,0.1,2.95,1.0
7.0,1.0,10.0,3.0,3.2,3.2,2.8,2.8,1004.0,0.8310234653726692,0.8310234653726692,0.2,0.2,2.95,1.0
7.0,1.0,10.0,2.0,2.4,3.2,2.7499999999999996,2.7499999999999996,997.0,0.8518434450660293,0.8518434450660293,-0.8,0.8,2.95,1.0
7.0,1.0,10.0,1.0,1.6,3.2,2.622222222222222,2.622222222222222,983.0,0.9316389279746521,0.9316389279746521,-1.6,1.6,2.95,1.0
8.0,1.0,7.0,6.0,2.7,2.7,2.7,2.7,1226.0,0.0,0.0,,,2.6799999999999993,0.0
8.0,0.0,7.0,5.0,3.5,3.5,3.1,3.1,2864.0,0.7226214902573949,0.7226214902573949,0.8,0.8,2.6799999999999993,1.0
8.0,0.0,7.0,4.0,3.5,3.5,3.233333333333333,3.1,656.0,0.7119167063817204,0.7226214902573949,0.0,0.0,2.6799999999999993,0.0
8.0,0.0,7.0,3.0,3.5,3.5,3.3,3.1,631.0,0.7122979861354597,0.7226214902573949,0.0,0.0,2.6799999999999993,0.0
8.0,0.0,7.0,2.0,3.5,3.5,3.34,3.1,599.0,0.712799241456309,0.7226214902573949,0.0,0.0,2.6799999999999993,0.0
8.0,0.0,7.0,1.0,3.5,3.5,3.3666666666666667,3.1,608.0,0.7122284066235399,0.7226214902573949,0.0,0.0,2.6799999999999993,0.0
9.0,1.0,5.0,4.0,2.4,2.4,2.4,2.4,960.0,0.0,0.0,,,3.1,0.0
