trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,7.0,6.0,2.8,2.8,2.8,2.8,4508.0,0.0,0.0,,,0.0,0.0
1.0,1.0,7.0,5.0,2.5,2.8,2.65,2.65,2264.0,0.1499999999999999,0.1499999999999999,-0.3,0.3,0.0,1.0
1.0,1.0,7.0,4.0,2.9,2.9,2.733333333333333,2.733333333333333,4640.0,0.16996731711975943,0.16996731711975943,0.1,0.1,0.0,1.0
1.0,1.0,7.0,3.0,3.4,3.4,2.9,2.9,3992.0,0.324037034920393,0.324037034920393,0.5,0.5,0.0,1.0
1.0,1.0,7.0,2.0,3.5,3.5,3.02,3.02,3745.0,0.3762977544445356,0.3762977544445356,0.1,0.1,0.0,1.0
1.0,1.0,7.0,1.0,3.1,3.5,3.033333333333333,3.033333333333333,5990.0,0.34480268109295337,0.34480268109295337,-0.4,0.4,0.0,0.0
2.0,1.0,9.0,8.0,2.7,2.7,2.7,2.7,1712.0,0.0,0.0,,,2.9428571428571426,0.0
2.0,1.0,9.0,7.0,2.8,2.8,2.75,2.75,2279.0,0.3833333333333333,0.3833333333333333,0.1,0.1,2.9428571428571426,1.0
2.0,1.0,9.0,6.0,2.8,2.8,2.766666666666667,2.766666666666667,1201.0,0.35792612521456296,0.35792612521456296,0.0,0.0,2.9428571428571426,1.0
2.0,0.0,9.0,5.0,3.7,3.7,3.0,3.0,4359.0,0.39772077916777016,0.39772077916777016,0.9,0.9,2.9428571428571426,1.0
2.0,0.0,9.0,4.0,3.7,3.7,3.1399999999999997,3.0,1041.0,0.44545856522614236,0.39772077916777016,0.0,0.0,2.9428571428571426,1.0
2.0,0.0,9.0,3.0,3.7,3.7,3.233333333333333,3.0,711.0,0.47726070210921173,0.39772077916777016,0.0,0.0,2.9428571428571426,0.0
2.0,0.0,9.0,2.0,3.7,3.7,3.3,3.0,832.0,0.49641572439697296,0.39772077916777016,0.0,0.0,2.9428571428571426,0.0
2.0,1.0,9.0,1.0,3.7,3.7,3.3499999999999996,3.0,1376.0,0.5071160288007732,0.39772077916777016,0.0,0.0,2.9428571428571426,0.0
3.0,1.0,10.0,9.0,3.3,3.3,3.3,3.3,1824.0,0.0,0.0,,,3.0,0.0
3.0,1.0,10.0,8.0,3.0,3.3,3.15,3.15,1240.0,0.4336537277085896,0.4336537277085896,-0.3,0.3,3.0,0.0
3.0,1.0,10.0,7.0,3.1,3.3,3.1333333333333333,3.1333333333333333,1142.0,0.4224683800756487,0.4224683800756487,-0.2,0.2,3.0,0.0
3.0,0.0,10.0,6.0,4.6,4.6,3.5,3.5,1938.0,0.589915248150105,0.589915248150105,1.3,1.3,3.0,0.0
3.0,0.0,10.0,5.0,4.6,4.6,3.72,3.5,560.0,0.7292004754066836,0.589915248150105,0.0,0.0,3.0,0.0
3.0,0.0,10.0,4.0,4.6,4.6,3.866666666666667,3.5,1016.0,0.8210611512801069,0.589915248150105,0.0,0.0,3.0,0.0
3.0,0.0,10.0,3.0,4.6,4.6,3.971428571428572,3.5,934.0,0.8814564055321138,0.589915248150105,0.0,0.0,3.0,0.0
3.0,0.0,10.0,2.0,4.6,4.6,4.050000000000001,3.5,842.0,0.9215023964519394,0.589915248150105,0.0,0.0,3.0,0.0
3.0,0.0,10.0,1.0,4.6,4.6,4.111111111111112,3.5,600.0,0.9480219823465836,0.589915248150105,0.0,0.0,3.0,0.0
4.0,1.0,8.0,7.0,2.4,2.4,2.4,2.4,1621.0,0.0,0.0,,,3.5,0.0
4.0,0.0,8.0,6.0,3.8,3.8,3.0999999999999996,3.0999999999999996,1528.0,0.8485281374238571,0.8485281374238571,1.4,1.4,3.5,1.0
4.0,0.0,8.0,5.0,3.8,3.8,3.3333333333333335,3.0999999999999996,780.0,0.7561750897004771,0.8485281374238571,0.0,0.0,3.5,0.0
4.0,0.0,8.0,4.0,3.8,3.8,3.45,3.0999999999999996,525.0,0.7269800547470335,0.8485281374238571,0.0,0.0,3.5,0.0
4.0,0.0,8.0,3.0,3.8,3.8,3.5200000000000005,3.0999999999999996,487.0,0.7129764960157997,0.8485281374238571,0.0,0.0,3.5,0.0
4.0,0.0,8.0,2.0,3.8,3.8,3.566666666666667,3.0999999999999996,496.0,0.7034636530135093,0.8485281374238571,0.0,0.0,3.5,0.0
4.0,0.0,8.0,1.0,3.8,3.8,3.6000000000000005,3.0999999999999996,504.0,0.6954396908692827,0.8485281374238571,0.0,0.0,3.5,0.0
