trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,5.0,4.0,2.6,2.6,2.6,2.6,4996.0,0.0,0.0,,,0.0,0.0
1.0,1.0,5.0,3.0,3.3,3.3,2.95,2.95,3391.0,0.34999999999999987,0.34999999999999987,0.7,0.7,0.0,1.0
1.0,1.0,5.0,2.0,3.7,3.7,3.2000000000000006,3.2000000000000006,8745.0,0.45460605656619524,0.45460605656619524,0.4,0.4,0.0,1.0
1.0,0.0,5.0,1.0,3.0,3.7,3.1500000000000004,3.1500000000000004,3638.0,0.4031128874149275,0.4031128874149275,-0.7,0.7,0.0,0.0
2.0,1.0,7.0,6.0,2.7,2.7,2.7,2.7,3032.0,0.0,0.0,,,3.1500000000000004,0.0
2.0,1.0,7.0,5.0,2.4,2.7,2.55,2.55,2299.0,0.7028005203673171,0.7028005203673171,-0.3,0.3,3.1500000000000004,1.0
2.0,1.0,7.0,4.0,3.6,3.6,2.9,2.9,2076.0,0.5385164807134505,0.5385164807134505,0.9,0.9,3.1500000000000004,1.0
2.0,0.0,7.0,3.0,2.0,3.6,2.675,2.675,2472.0,0.665884958365766,0.665884958365766,-1.6,1.6,3.1500000000000004,1.0
2.0,0.0,7.0,2.0,3.6,3.6,2.86,2.675,2585.0,0.6135144660071188,0.665884958365766,0.0,0.0,3.1500000000000004,1.0
2.0,1.0,7.0,1.0,3.6,3.6,2.983333333333333,2.675,2192.0,0.5879900706919492,0.665884958365766,0.0,0.0,3.1500000000000004,1.0
3.0,1.0,10.0,9.0,2.5,2.5,2.5,2.5,2729.0,0.0,0.0,,,2.5928571428571425,0.0
3.0,1.0,10.0,8.0,3.6,3.6,3.05,3.05,2177.0,0.6079826125333332,0.6079826125333332,1.1,1.1,2.5928571428571425,1.0
3.0,1.0,10.0,7.0,3.2,3.6,3.1,3.1,2374.0,0.5916079783099616,0.5916079783099616,-0.4,0.4,2.5928571428571425,0.0
3.0,1.0,10.0,6.0,2.8,3.6,3.0250000000000004,3.0250000000000004,2449.0,0.5728219618694801,0.5728219618694801,-0.8,0.8,2.5928571428571425,0.0
3.0,1.0,10.0,5.0,2.2,3.6,2.8600000000000003,2.8600000000000003,2927.0,0.6000588206461881,0.6000588206461881,-1.4,1.4,2.5928571428571425,0.0
3.0,0.0,10.0,4.0,2.1,3.6,2.733333333333334,2.733333333333334,1727.0,0.6366870270159195,0.6366870270159195,-1.5,1.5,2.5928571428571425,1.0
3.0,0.0,10.0,3.0,3.6,3.6,2.8571428571428577,2.733333333333334,1489.0,0.6180510582740937,0.6366870270159195,0.0,0.0,2.5928571428571425,1.0
3.0,0.0,10.0,2.0,3.6,3.6,2.9500000000000006,2.733333333333334,1263.0,0.6111464636239009,0.6366870270159195,0.0,0.0,2.5928571428571425,1.0
3.0,0.0,10.0,1.0,3.6,3.6,3.022222222222223,2.733333333333334,1345.0,0.6085951092924373,0.6366870270159195,0.0,0.0,2.5928571428571425,1.0
4.0,1.0,9.0,8.0,3.2,3.2,3.2,3.2,2352.0,0.0,0.0,,,2.733333333333334,0.0
