trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,7.0,6.0,3.2,3.2,3.2,3.2,6781.0,0.0,0.0,,,0.0,0.0
1.0,1.0,7.0,5.0,3.4,3.4,3.3,3.3,8529.0,0.09999999999999987,0.09999999999999987,0.2,0.2,0.0,0.0
1.0,1.0,7.0,4.0,2.1,3.4,2.9,2.9,1935.0,0.5715476066494082,0.5715476066494082,-1.3,1.3,0.0,0.0
1.0,1.0,7.0,3.0,2.4,3.4,2.775,2.775,3937.0,0.5402545696243577,0.5402545696243577,-1.0,1.0,0.0,1.0
1.0,1.0,7.0,2.0,2.9,3.4,2.8,2.8,9344.0,0.48579831205964474,0.48579831205964474,-0.5,0.5,0.0,1.0
1.0,0.0,7.0,1.0,3.8,3.8,2.966666666666667,2.966666666666667,7753.0,0.5792715732327588,0.5792715732327588,0.4,0.4,0.0,1.0
2.0,1.0,8.0,7.0,3.2,3.2,3.2,3.2,2405.0,0.0,0.0,,,2.966666666666667,0.0
2.0,1.0,8.0,6.0,2.3,3.2,2.75,2.75,1419.0,0.6499999999999999,0.6499999999999999,-0.9,0.9,2.966666666666667,0.0
2.0,1.0,8.0,5.0,2.5,3.2,2.6666666666666665,2.6666666666666665,1422.0,0.6545566777937907,0.6545566777937907,-0.7,0.7,2.966666666666667,1.0
2.0,1.0,8.0,4.0,2.3,3.2,2.575,2.575,1320.0,0.6729767657748127,0.6729767657748127,-0.9,0.9,2.966666666666667,1.0
2.0,0.0,8.0,3.0,4.1,4.1,2.88,2.88,2919.0,0.665382095741487,0.665382095741487,0.9,0.9,2.966666666666667,1.0
2.0,0.0,8.0,2.0,4.1,4.1,3.0833333333333335,2.88,1066.0,0.6937603468081891,0.665382095741487,0.0,0.0,2.966666666666667,1.0
2.0,0.0,8.0,1.0,4.1,4.1,3.2285714285714286,2.88,1263.0,0.7213932098830055,0.665382095741487,0.0,0.0,2.966666666666667,0.0
3.0,1.0,8.0,7.0,2.3,2.3,2.3,2.3,1839.0,0.0,0.0,,,2.88,0.0
3.0,1.0,8.0,6.0,3.1,3.1,2.7,2.7,1536.0,0.8547445438808705,0.8547445438808705,0.8,0.8,2.88,1.0
3.0,1.0,8.0,5.0,2.4,3.1,2.6,2.6,1200.0,0.8878813734578134,0.8878813734578134,-0.7,0.7,2.88,1.0
3.0,1.0,8.0,4.0,2.6,3.1,2.6,2.6,1304.0,0.8642002691871588,0.8642002691871588,-0.5,0.5,2.88,1.0
3.0,1.0,8.0,3.0,3.4,3.4,2.7600000000000002,2.7600000000000002,1951.0,0.7781388050984217,0.7781388050984217,0.3,0.3,2.88,1.0
3.0,0.0,8.0,2.0,3.7,3.7,2.9166666666666665,2.9166666666666665,2688.0,0.7254719317861469,0.7254719317861469,0.3,0.3,2.88,1.0
3.0,0.0,8.0,1.0,3.7,3.7,3.0285714285714285,2.9166666666666665,1049.0,0.6989589396079606,0.7254719317861469,0.0,0.0,2.88,1.0
4.0,0.0,6.0,5.0,3.9,3.9,3.9,3.9,2103.0,0.0,0.0,,,2.9166666666666665,0.0
4.0,0.0,6.0,4.0,3.9,3.9,3.9,3.9,1065.0,0.94847245611035,0.0,0.0,0.0,2.9166666666666665,0.0
4.0,0.0,6.0,3.0,3.9,3.9,3.9,3.9,1648.0,0.9300537618869137,0.0,0.0,0.0,2.9166666666666665,0.0
4.0,0.0,6.0,2.0,3.9,3.9,3.9,3.9,1056.0,0.9126680464237602,0.0,0.0,0.0,2.9166666666666665,0.0
4.0,0.0,6.0,1.0,3.9,3.9,3.9,3.9,1120.0,0.8962222300937897,0.0,0.0,0.0,2.9166666666666665,0.0
5.0,1.0,9.0,8.0,2.7,2.7,2.7,2.7,1856.0,0.0,0.0,,,3.9,0.0
5.0,1.0,9.0,7.0,3.5,3.5,3.1,3.1,1356.0,0.6949123871442008,0.6949123871442008,0.8,0.8,3.9,1.0
5.0,1.0,9.0,6.0,3.6,3.6,3.266666666666667,3.266666666666667,1507.0,0.6545248488619647,0.6545248488619647,0.1,0.1,3.9,0.0
5.0,1.0,9.0,5.0,2.5,3.6,3.075,3.075,1488.0,0.6947994042320502,0.6947994042320502,-1.1,1.1,3.9,0.0
5.0,1.0,9.0,4.0,2.4,3.6,2.9400000000000004,2.9400000000000004,1264.0,0.74416158903039,0.74416158903039,-1.2,1.2,3.9,0.0
5.0,0.0,9.0,3.0,2.2,3.6,2.816666666666667,2.816666666666667,1777.0,0.802194410985188,0.802194410985188,-1.4,1.4,3.9,1.0
5.0,0.0,9.0,2.0,3.6,3.6,2.9285714285714293,2.816666666666667,1304.0,0.746727554611671,0.802194410985188,0.0,0.0,3.9,1.0
5.0,0.0,9.0,1.0,3.6,3.6,3.0125000000000006,2.816666666666667,1263.0,0.711171117318545,0.802194410985188,0.0,0.0,3.9,1.0
6.0,1.0,7.0,6.0,2.9,2.9,2.9,2.9,1630.0,0.0,0.0,,,2.816666666666667,0.0
6.0,1.0,7.0,5.0,3.0,3.0,2.95,2.95,1265.0,0.7148426400264605,0.7148426400264605,0.1,0.1,2.816666666666667,1.0
6.0,1.0,7.0,4.0,2.9,3.0,2.9333333333333336,2.9333333333333336,1459.0,0.7132695055404199,0.7132695055404199,-0.1,0.1,2.816666666666667,1.0
6.0,1.0,7.0,3.0,1.9,3.0,2.6750000000000003,2.6750000000000003,2317.0,0.8567136822377316,0.8567136822377316,-1.1,1.1,2.816666666666667,1.0
6.0,1.0,7.0,2.0,2.5,3.0,2.64,2.64,1575.0,0.8691455306727244,0.8691455306727244,-0.5,0.5,2.816666666666667,1.0
6.0,1.0,7.0,1.0,2.6,3.0,2.6333333333333333,2.6333333333333333,1569.0,0.8634702126192935,0.8634702126192935,-0.4,0.4,2.816666666666667,1.0
7.0,1.0,6.0,5.0,2.8,2.8,2.8,2.8,1759.0,0.0,0.0,,,2.6571428571428575,0.0
7.0,0.0,6.0,4.0,3.7,3.7,3.25,3.25,2089.0,0.6565140046471761,0.6565140046471761,0.9,0.9,2.6571428571428575,1.0
7.0,0.0,6.0,3.0,3.7,3.7,3.4,3.25,1023.0,0.6832825184358223,0.6565140046471761,0.0,0.0,2.6571428571428575,0.0
7.0,0.0,6.0,2.0,3.7,3.7,3.4749999999999996,3.25,1032.0,0.7034263809876535,0.6565140046471761,0.0,0.0,2.6571428571428575,0.0
7.0,0.0,6.0,1.0,3.7,3.7,3.5199999999999996,3.25,1219.0,0.7154019849007965,0.6565140046471761,0.0,0.0,2.6571428571428575,0.0
8.0,1.0,6.0,5.0,2.6,2.6,2.6,2.6,1594.0,0.0,0.0,,,3.25,0.0
8.0,0.0,6.0,4.0,3.6,3.6,3.1,3.1,1759.0,0.6479284842902934,0.6479284842902934,1.0,1.0,3.25,1.0
8.0,0.0,6.0,3.0,3.6,3.6,3.266666666666667,3.1,951.0,0.6353768202442577,0.6479284842902934,0.0,0.0,3.25,0.0
8.0,0.0,6.0,2.0,3.6,3.6,3.35,3.1,953.0,0.6415535122582597,0.6479284842902934,0.0,0.0,3.25,0.0
8.0,0.0,6.0,1.0,3.6,3.6,3.4,3.1,943.0,0.6475227519444504,0.6479284842902934,0.0,0.0,3.25,0.0
9.0,1.0,8.0,7.0,3.4,3.4,3.4,3.4,2278.0,0.0,0.0,,,3.1,0.0
9.0,1.0,8.0,6.0,2.9,3.4,3.15,3.15,1257.0,0.6203812387201375,0.6203812387201375,-0.5,0.5,3.1,0.0
9.0,1.0,8.0,5.0,2.9,3.4,3.0666666666666664,3.0666666666666664,1160.0,0.6327190002942329,0.6327190002942329,-0.5,0.5,3.1,0.0
9.0,0.0,8.0,4.0,2.4,3.4,2.9,2.9,1419.0,0.6927020034428735,0.6927020034428735,-1.0,1.0,3.1,0.0
9.0,0.0,8.0,3.0,3.4,3.4,3.0,2.9,1649.0,0.6493172593007261,0.6927020034428735,0.0,0.0,3.1,1.0
9.0,0.0,8.0,2.0,3.4,3.4,3.0666666666666664,2.9,1053.0,0.62598071204459,0.6927020034428735,0.0,0.0,3.1,1.0
9.0,0.0,8.0,1.0,3.4,3.4,3.114285714285714,2.9,1048.0,0.6118462775460344,0.6927020034428735,0.0,0.0,3.1,0.0
10.0,1.0,9.0,8.0,1.8,1.8,1.8,1.8,1503.0,0.0,0.0,,,2.9,0.0
10.0,1.0,9.0,7.0,2.9,2.9,2.35,2.35,1289.0,1.0522718847346368,1.0522718847346368,1.1,1.1,2.9,1.0
10.0,1.0,9.0,6.0,2.7,2.9,2.466666666666667,2.466666666666667,1232.0,0.9532880833906613,0.9532880833906613,-0.2,0.2,2.9,1.0
10.0,1.0,9.0,5.0,3.5,3.5,2.725,2.725,4448.0,0.7734088387677361,0.7734088387677361,0.6,0.6,2.9,1.0
10.0,0.0,9.0,4.0,3.5,3.5,2.88,2.88,1624.0,0.6878953408767936,0.6878953408767936,0.0,0.0,2.9,1.0
10.0,0.0,9.0,3.0,3.5,3.5,2.983333333333333,2.88,952.0,0.6437827129813648,0.6878953408767936,0.0,0.0,2.9,1.0
10.0,0.0,9.0,2.0,3.5,3.5,3.057142857142857,2.88,944.0,0.6195327769198371,0.6878953408767936,0.0,0.0,2.9,1.0
10.0,0.0,9.0,1.0,3.5,3.5,3.1125,2.88,993.0,0.6054140013360267,0.6878953408767936,0.0,0.0,2.9,0.0
11.0,0.0,5.0,4.0,3.4,3.4,3.4,3.4,1523.0,0.0,0.0,,,2.88,0.0
11.0,0.0,5.0,3.0,3.4,3.4,3.4,3.4,981.0,0.6110818706454798,0.0,0.0,0.0,2.88,0.0
11.0,0.0,5.0,2.0,3.4,3.4,3.4,3.4,1008.0,0.607100838882165,0.0,0.0,0.0,2.88,0.0
11.0,0.0,5.0,1.0,3.4,3.4,3.4,3.4,975.0,0.603196612926626,0.0,0.0,0.0,2.88,0.0
12.0,1.0,10.0,9.0,3.2,3.2,3.2,3.2,1816.0,0.0,0.0,,,3.4,0.0
12.0,1.0,10.0,8.0,2.7,3.2,2.95,2.95,1115.0,0.6346234423500654,0.6346234423500654,-0.5,0.5,3.4,0.0
12.0,1.0,10.0,7.0,2.5,3.2,2.8000000000000003,2.8000000000000003,1173.0,0.7091733421867269,0.7091733421867269,-0.7,0.7,3.4,1.0
12.0,1.0,10.0,6.0,2.0,3.2,2.6,2.6,1135.0,0.8399655758867137,0.8399655758867137,-1.2,1.2,3.4,1.0
12.0,0.0,10.0,5.0,3.6,3.6,2.8,2.8,1576.0,0.7114706432386908,0.7114706432386908,0.4,0.4,3.4,1.0
12.0,0.0,10.0,4.0,3.6,3.6,2.9333333333333336,2.8,1000.0,0.6447779168764258,0.7114706432386908,0.0,0.0,3.4,1.0
12.0,0.0,10.0,3.0,3.6,3.6,3.028571428571429,2.8,857.0,0.609301419839409,0.7114706432386908,0.0,0.0,3.4,1.0
12.0,0.0,10.0,2.0,3.6,3.6,3.1000000000000005,2.8,975.0,0.5902463931255328,0.7114706432386908,0.0,0.0,3.4,0.0
12.0,0.0,10.0,1.0,3.6,3.6,3.1555555555555563,2.8,1024.0,0.58006056419733,0.7114706432386908,0.0,0.0,3.4,0.0
13.0,1.0,9.0,8.0,3.2,3.2,3.2,3.2,4505.0,0.0,0.0,,,2.8,0.0
13.0,1.0,9.0,7.0,2.9,3.2,3.05,3.05,1311.0,0.5951036478197321,0.5951036478197321,-0.3,0.3,2.8,0.0
13.0,1.0,9.0,6.0,3.2,3.2,3.1,3.1,1200.0,0.579261148585739,0.579261148585739,0.0,0.0,2.8,0.0
13.0,1.0,9.0,5.0,3.4,3.4,3.1750000000000003,3.1750000000000003,1911.0,0.5652397435972947,0.5652397435972947,0.2,0.2,2.8,0.0
13.0,0.0,9.0,4.0,3.4,3.4,3.22,3.22,1608.0,0.5602013315897184,0.5602013315897184,0.0,0.0,2.8,0.0
13.0,0.0,9.0,3.0,3.4,3.4,3.25,3.22,832.0,0.5577916985285533,0.5602013315897184,0.0,0.0,2.8,0.0
13.0,0.0,9.0,2.0,3.4,3.4,3.2714285714285714,3.22,856.0,0.5561862208333626,0.5602013315897184,0.0,0.0,2.8,0.0
13.0,0.0,9.0,1.0,3.4,3.4,3.2874999999999996,3.22,1032.0,0.5547838461773932,0.5602013315897184,0.0,0.0,2.8,0.0
14.0,0.0,6.0,5.0,4.1,4.1,4.1,4.1,1601.0,0.0,0.0,,,3.22,0.0
14.0,0.0,6.0,4.0,4.1,4.1,4.1,4.1,864.0,1.0139526616169017,0.0,0.0,0.0,3.22,0.0
14.0,0.0,6.0,3.0,4.1,4.1,4.1,4.1,872.0,1.0089206074212218,0.0,0.0,0.0,3.22,0.0
14.0,0.0,6.0,2.0,4.1,4.1,4.1,4.1,951.0,1.0039627365946344,0.0,0.0,0.0,3.22,0.0
14.0,0.0,6.0,1.0,4.1,4.1,4.1,4.1,961.0,0.9990772441637455,0.0,0.0,0.0,3.22,0.0
15.0,1.0,5.0,4.0,3.1,3.1,3.1,3.1,3480.0,0.0,0.0,,,4.1,0.0
15.0,1.0,5.0,3.0,2.8,3.1,2.95,2.95,1616.0,0.65577981808784,0.65577981808784,-0.3,0.3,4.1,0.0
15.0,1.0,5.0,2.0,2.8,3.1,2.9,2.9,1282.0,0.6791280831117412,0.6791280831117412,-0.3,0.3,4.1,1.0
15.0,1.0,5.0,1.0,2.8,3.1,2.875,2.875,2295.0,0.6900583711220055,0.6900583711220055,-0.3,0.3,4.1,1.0
16.0,1.0,8.0,7.0,2.0,2.0,2.0,2.0,1408.0,0.0,0.0,,,2.92,0.0
16.0,1.0,8.0,6.0,1.8,2.0,1.9,1.9,1032.0,1.4668099848076885,1.4668099848076885,-0.2,0.2,2.92,1.0
16.0,0.0,8.0,5.0,4.0,4.0,2.6,2.6,1439.0,0.8777507781662335,0.8777507781662335,2.0,2.0,2.92,1.0
16.0,0.0,8.0,4.0,4.0,4.0,2.95,2.6,890.0,0.6657386608886176,0.8777507781662335,0.0,0.0,2.92,1.0
16.0,0.0,8.0,3.0,4.0,4.0,3.16,2.6,896.0,0.600996248930116,0.8777507781662335,0.0,0.0,2.92,1.0
16.0,0.0,8.0,2.0,4.0,4.0,3.3000000000000003,2.6,927.0,0.594028252878086,0.8777507781662335,0.0,0.0,2.92,0.0
16.0,0.0,8.0,1.0,4.0,4.0,3.4,2.6,1056.0,0.6072123982197037,0.8777507781662335,0.0,0.0,2.92,0.0
17.0,1.0,8.0,7.0,2.8,2.8,2.8,2.8,1432.0,0.0,0.0,,,2.6,0.0
17.0,1.0,8.0,6.0,1.9,2.8,2.3499999999999996,2.3499999999999996,1243.0,1.099111558708849,1.099111558708849,-0.9,0.9,2.6,1.0
17.0,1.0,8.0,5.0,3.0,3.0,2.5666666666666664,2.5666666666666664,1317.0,0.923008366400026,0.923008366400026,0.2,0.2,2.6,1.0
17.0,0.0,8.0,4.0,4.6,4.6,3.0749999999999997,3.0749999999999997,1736.0,0.6452024155447602,0.6452024155447602,1.6,1.6,2.6,1.0
17.0,0.0,8.0,3.0,4.6,4.6,3.38,3.0749999999999997,1024.0,0.6290560192938591,0.6452024155447602,0.0,0.0,2.6,0.0
