trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,8.0,7.0,2.7,2.7,2.7,2.7,4237.0,0.0,0.0,,,0.0,0.0
1.0,1.0,8.0,6.0,3.4,3.4,3.05,3.05,7890.0,0.34999999999999987,0.34999999999999987,0.7,0.7,0.0,1.0
1.0,1.0,8.0,5.0,2.5,3.4,2.8666666666666667,2.8666666666666667,5047.0,0.3858612300930075,0.3858612300930075,-0.9,0.9,0.0,0.0
1.0,1.0,8.0,4.0,3.8,3.8,3.0999999999999996,3.0999999999999996,15744.0,0.5244044240850757,0.5244044240850757,0.4,0.4,0.0,1.0
1.0,1.0,8.0,3.0,2.9,3.8,3.0599999999999996,3.0599999999999996,4679.0,0.47581509013481266,0.47581509013481266,-0.9,0.9,0.0,0.0
1.0,1.0,8.0,2.0,1.8,3.8,2.8499999999999996,2.8499999999999996,12839.0,0.6396613687465161,0.6396613687465161,-2.0,2.0,0.0,0.0
1.0,0.0,8.0,1.0,2.4,3.8,2.785714285714285,2.785714285714285,2665.0,0.6127888739864918,0.6127888739864918,-1.4,1.4,0.0,1.0
2.0,1.0,7.0,6.0,2.8,2.8,2.8,2.8,2751.0,0.0,0.0,,,2.785714285714285,0.0
2.0,1.0,7.0,5.0,3.5,3.5,3.15,3.15,1936.0,0.65,0.65,0.7,0.7,2.785714285714285,1.0
2.0,1.0,7.0,4.0,3.5,3.5,3.266666666666667,3.266666666666667,2680.0,0.664618064543217,0.664618064543217,0.0,0.0,2.785714285714285,0.0
2.0,1.0,7.0,3.0,3.1,3.5,3.225,3.225,2033.0,0.6229967897188556,0.6229967897188556,-0.4,0.4,2.785714285714285,0.0
2.0,0.0,7.0,2.0,3.1,3.5,3.2,3.2,2559.0,0.5916079783099616,0.5916079783099616,-0.4,0.4,2.785714285714285,0.0
2.0,1.0,7.0,1.0,3.5,3.5,3.25,3.2,2016.0,0.5900968443520823,0.5916079783099616,0.0,0.0,2.785714285714285,0.0
3.0,1.0,8.0,7.0,3.5,3.5,3.5,3.5,2552.0,0.0,0.0,,,3.128571428571429,0.0
3.0,0.0,8.0,6.0,4.8,4.8,4.15,4.15,2664.0,1.1887338790890576,1.1887338790890576,1.3,1.3,3.128571428571429,0.0
3.0,0.0,8.0,5.0,4.8,4.8,4.366666666666667,4.15,1208.0,1.3388773627904065,1.1887338790890576,0.0,0.0,3.128571428571429,0.0
3.0,0.0,8.0,4.0,4.8,4.8,4.4750000000000005,4.15,968.0,1.3939129890537043,1.1887338790890576,0.0,0.0,3.128571428571429,0.0
3.0,0.0,8.0,3.0,4.8,4.8,4.540000000000001,4.15,954.0,1.4120198298890856,1.1887338790890576,0.0,0.0,3.128571428571429,0.0
3.0,0.0,8.0,2.0,4.8,4.8,4.583333333333334,4.15,1038.0,1.4128520069882742,1.1887338790890576,0.0,0.0,3.128571428571429,0.0
3.0,0.0,8.0,1.0,4.8,4.8,4.614285714285715,4.15,1048.0,1.4047494313042228,1.1887338790890576,0.0,0.0,3.128571428571429,0.0
4.0,1.0,6.0,5.0,3.6,3.6,3.6,3.6,3744.0,0.0,0.0,,,4.15,0.0
4.0,1.0,6.0,4.0,4.0,4.0,3.8,3.8,3361.0,0.9046546302318912,0.9046546302318912,0.4,0.4,4.15,0.0
4.0,0.0,6.0,3.0,2.6,4.0,3.4,3.4,1711.0,0.9042634061446408,0.9042634061446408,-1.4,1.4,4.15,0.0
4.0,0.0,6.0,2.0,4.0,4.0,3.55,3.4,1401.0,0.8761764577898593,0.9042634061446408,0.0,0.0,4.15,0.0
4.0,0.0,6.0,1.0,4.0,4.0,3.6399999999999997,3.4,872.0,0.8640601830891178,0.9042634061446408,0.0,0.0,4.15,0.0
5.0,0.0,5.0,4.0,3.1,3.1,3.1,3.1,1310.0,0.0,0.0,,,3.4,0.0
5.0,1.0,5.0,3.0,3.1,3.1,3.1,3.1,2702.0,0.9616853485820708,0.0,0.0,0.0,3.4,0.0
5.0,1.0,5.0,2.0,2.4,3.1,2.8666666666666667,2.8666666666666667,1601.0,1.082948649649547,1.082948649649547,-0.7,0.7,3.4,0.0
5.0,1.0,5.0,1.0,2.7,3.1,2.825,2.825,2120.0,1.0927533337788762,1.0927533337788762,-0.4,0.4,3.4,1.0
6.0,0.0,5.0,4.0,4.2,4.2,4.2,4.2,2247.0,0.0,0.0,,,2.9,0.0
6.0,0.0,5.0,3.0,4.2,4.2,4.2,4.2,928.0,1.0526421783092086,0.0,0.0,0.0,2.9,0.0
6.0,0.0,5.0,2.0,4.2,4.2,4.2,4.2,1043.0,1.0383198486536354,0.0,0.0,0.0,2.9,0.0
6.0,0.0,5.0,1.0,4.2,4.2,4.2,4.2,1030.0,1.0245666606450081,0.0,0.0,0.0,2.9,0.0
7.0,1.0,9.0,8.0,3.6,3.6,3.6,3.6,3360.0,0.0,0.0,,,4.2,0.0
7.0,1.0,9.0,7.0,2.9,3.6,3.25,3.25,2240.0,0.8650743658995943,0.8650743658995943,-0.7,0.7,4.2,0.0
7.0,1.0,9.0,6.0,3.9,3.9,3.466666666666667,3.466666666666667,2384.0,0.8006445815914487,0.8006445815914487,0.3,0.3,4.2,0.0
7.0,1.0,9.0,5.0,3.0,3.9,3.35,3.35,1711.0,0.8184997620434084,0.8184997620434084,-0.9,0.9,4.2,0.0
7.0,1.0,9.0,4.0,4.1,4.1,3.5,3.5,5160.0,0.7868233023309039,0.7868233023309039,0.2,0.2,4.2,0.0
7.0,0.0,9.0,3.0,4.0,4.1,3.5833333333333335,3.5833333333333335,4867.0,0.7758269184601726,0.7758269184601726,-0.1,0.1,4.2,0.0
7.0,0.0,9.0,2.0,4.1,4.1,3.6571428571428575,3.5833333333333335,1061.0,0.7724314851753201,0.7758269184601726,0.0,0.0,4.2,0.0
7.0,0.0,9.0,1.0,4.1,4.1,3.7125000000000004,3.5833333333333335,1214.0,0.7717739133996789,0.7758269184601726,0.0,0.0,4.2,0.0
8.0,1.0,10.0,9.0,3.1,3.1,3.1,3.1,2071.0,0.0,0.0,,,3.5833333333333335,0.0
8.0,1.0,10.0,8.0,4.0,4.0,3.55,3.55,1864.0,0.7547847375245474,0.7547847375245474,0.9,0.9,3.5833333333333335,0.0
8.0,1.0,10.0,7.0,3.1,4.0,3.4,3.4,1513.0,0.7772500543961534,0.7772500543961534,-0.9,0.9,3.5833333333333335,0.0
8.0,1.0,10.0,6.0,1.6,4.0,2.9499999999999997,2.9499999999999997,2177.0,1.0073766387541914,1.0073766387541914,-2.4,2.4,3.5833333333333335,0.0
8.0,1.0,10.0,5.0,2.8,4.0,2.9199999999999995,2.9199999999999995,1872.0,1.0166649139071398,1.0166649139071398,-1.2,1.2,3.5833333333333335,1.0
8.0,1.0,10.0,4.0,2.5,4.0,2.8499999999999996,2.8499999999999996,1712.0,1.0533456398718501,1.0533456398718501,-1.5,1.5,3.5833333333333335,1.0
8.0,1.0,10.0,3.0,3.8,4.0,2.9857142857142853,2.9857142857142853,1751.0,0.9671736456569899,0.9671736456569899,-0.2,0.2,3.5833333333333335,1.0
