trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,6.0,5.0,-4.9,-4.9,-4.9,-4.9,8158.0,0.0,0.0,,,0.0,0.0
1.0,1.0,6.0,4.0,-3.5,-3.5,-4.2,-4.2,3921.0,0.7000000000000002,0.7000000000000002,1.4,1.4,0.0,1.0
1.0,1.0,6.0,3.0,-3.6,-3.5,-4.0,-4.0,4727.0,0.6377042156569664,0.6377042156569664,-0.1,0.1,0.0,1.0
1.0,1.0,6.0,2.0,-2.8,-2.8,-3.7,-3.7,7893.0,0.7582875444051552,0.7582875444051552,0.7,0.7,0.0,1.0
1.0,0.0,6.0,1.0,-2.0,-2.0,-3.3600000000000003,-3.3600000000000003,9173.0,0.9604165762834377,0.9604165762834377,0.8,0.8,0.0,1.0
2.0,1.0,10.0,9.0,-3.2,-3.2,-3.2,-3.2,2399.0,0.0,0.0,,,-3.3600000000000003,0.0
2.0,1.0,10.0,8.0,-3.1,-3.1,-3.1500000000000004,-3.1500000000000004,1940.0,0.8774964387392123,0.8774964387392123,0.1,0.1,-3.3600000000000003,1.0
2.0,1.0,10.0,7.0,-2.2,-2.2,-2.8333333333333335,-2.8333333333333335,1941.0,0.9006170724070864,0.9006170724070864,0.9,0.9,-3.3600000000000003,1.0
2.0,1.0,10.0,6.0,-3.2,-2.2,-2.925,-2.925,3162.0,0.8438749907421123,0.8438749907421123,-1.0,1.0,-3.3600000000000003,0.0
2.0,1.0,10.0,5.0,-2.3,-2.2,-2.8,-2.8,3117.0,0.8442317648177382,0.8442317648177382,-0.1,0.1,-3.3600000000000003,0.0
2.0,1.0,10.0,4.0,-3.0,-2.2,-2.8333333333333335,-2.8333333333333335,2657.0,0.8034647195462633,0.8034647195462633,-0.8,0.8,-3.3600000000000003,0.0
2.0,1.0,10.0,3.0,-2.9,-2.2,-2.8428571428571425,-2.8428571428571425,2376.0,0.7704511512432956,0.7704511512432956,-0.7,0.7,-3.3600000000000003,0.0
2.0,0.0,10.0,2.0,-1.5,-1.5,-2.675,-2.675,2458.0,0.8472118136232859,0.8472118136232859,0.7,0.7,-3.3600000000000003,0.0
2.0,0.0,10.0,1.0,-1.5,-1.5,-2.5444444444444443,-2.675,2349.0,0.8980087711634114,0.8472118136232859,0.0,0.0,-3.3600000000000003,0.0
3.0,1.0,6.0,5.0,-3.6,-3.6,-3.6,-3.6,1799.0,0.0,0.0,,,-2.675,0.0
