trial_num,action,totaldays,daysleft,last_reward,muvalue,avereward,avereward_exploration,RT,stochasticity,stochasticity_exploration,gap,abs_gap,last_trial_average_reward,impulse
1.0,1.0,7.0,6.0,-3.7,-3.7,-3.7,-3.7,5630.0,0.0,0.0,,,0.0,0.0
1.0,1.0,7.0,5.0,-3.1,-3.1,-3.4000000000000004,-3.4000000000000004,2256.0,0.30000000000000004,0.30000000000000004,0.6,0.6,0.0,1.0
1.0,1.0,7.0,4.0,-3.1,-3.1,-3.3000000000000003,-3.3000000000000003,2999.0,0.28284271247461906,0.28284271247461906,0.0,0.0,0.0,1.0
1.0,1.0,7.0,3.0,-3.3,-3.1,-3.3,-3.3,2457.0,0.24494897427831785,0.24494897427831785,-0.2,0.2,0.0,1.0
1.0,1.0,7.0,2.0,-2.8,-2.8,-3.2,-3.2,2704.0,0.2966479394838266,0.2966479394838266,0.3,0.3,0.0,1.0
1.0,0.0,7.0,1.0,-3.0,-2.8,-3.1666666666666665,-3.1666666666666665,2334.0,0.2808716591058787,0.2808716591058787,-0.2,0.2,0.0,1.0
2.0,0.0,7.0,6.0,-3.2,-3.2,-3.2,-3.2,2048.0,0.0,0.0,,,-3.1666666666666665,0.0
2.0,1.0,7.0,5.0,-3.2,-3.2,-3.2,-3.2,2039.0,0.2666666666666668,0.0,0.0,0.0,-3.1666666666666665,1.0
2.0,1.0,7.0,4.0,-2.3,-2.3,-2.9,-2.9,2403.0,0.3807886552931955,0.3807886552931955,0.9,0.9,-3.1666666666666665,1.0
2.0,0.0,7.0,3.0,-3.9,-2.3,-3.15,-3.15,2630.0,0.4142353305681556,0.4142353305681556,-1.6,1.6,-3.1666666666666665,0.0
2.0,1.0,7.0,2.0,-2.3,-2.3,-2.9799999999999995,-3.15,2216.0,0.46393246634971935,0.4142353305681556,0.0,0.0,-3.1666666666666665,1.0
2.0,0.0,7.0,1.0,-2.8,-2.3,-2.9499999999999997,-3.091666666666667,2071.0,0.4534059142500494,0.447864114388801,-0.5,0.5,-3.1666666666666665,0.0
3.0,1.0,9.0,8.0,-2.6,-2.6,-2.6,-2.6,2192.0,0.0,0.0,,,-3.091666666666667,0.0
3.0,1.0,9.0,7.0,-3.8,-2.6,-3.2,-3.2,2576.0,0.526782687642637,0.526782687642637,-1.2,1.2,-3.091666666666667,0.0
3.0,1.0,9.0,6.0,-3.1,-2.6,-3.1666666666666665,-3.1666666666666665,2040.0,0.5007184380950696,0.5007184380950696,-0.5,0.5,-3.091666666666667,1.0
3.0,1.0,9.0,5.0,-3.1,-2.6,-3.15,-3.15,2048.0,0.4821825380496478,0.4821825380496478,-0.5,0.5,-3.091666666666667,1.0
3.0,1.0,9.0,4.0,-2.9,-2.6,-3.1,-3.1,2321.0,0.46111991818546344,0.46111991818546344,-0.3,0.3,-3.091666666666667,1.0
3.0,0.0,9.0,3.0,-2.6,-2.6,-3.016666666666667,-3.016666666666667,2479.0,0.4516020864039984,0.4516020864039984,0.0,0.0,-3.091666666666667,1.0
3.0,0.0,9.0,2.0,-2.6,-2.6,-2.9571428571428577,-3.016666666666667,1553.0,0.44858052766021667,0.4516020864039984,0.0,0.0,-3.091666666666667,1.0
3.0,0.0,9.0,1.0,-2.6,-2.6,-2.9125000000000005,-3.016666666666667,1559.0,0.44726123645623883,0.4516020864039984,0.0,0.0,-3.091666666666667,0.0
4.0,1.0,8.0,7.0,-3.4,-3.4,-3.4,-3.4,3104.0,0.0,0.0,,,-3.016666666666667,0.0
4.0,0.0,8.0,6.0,-2.6,-2.6,-3.0,-3.0,2456.0,0.44136152981427823,0.44136152981427823,0.8,0.8,-3.016666666666667,1.0
4.0,0.0,8.0,5.0,-2.6,-2.6,-2.8666666666666667,-3.0,1447.0,0.4402310970426996,0.44136152981427823,0.0,0.0,-3.016666666666667,1.0
4.0,0.0,8.0,4.0,-2.6,-2.6,-2.8,-3.0,1273.0,0.4484541349024571,0.44136152981427823,0.0,0.0,-3.016666666666667,0.0
4.0,0.0,8.0,3.0,-2.6,-2.6,-2.76,-3.0,1127.0,0.4536675938551108,0.44136152981427823,0.0,0.0,-3.016666666666667,0.0
4.0,0.0,8.0,2.0,-2.6,-2.6,-2.733333333333333,-3.0,1248.0,0.4558264777059116,0.44136152981427823,0.0,0.0,-3.016666666666667,0.0
4.0,0.0,8.0,1.0,-2.6,-2.6,-2.7142857142857144,-3.0,1257.0,0.4558239903779545,0.44136152981427823,0.0,0.0,-3.016666666666667,0.0
5.0,1.0,9.0,8.0,-2.6,-2.6,-2.6,-2.6,8528.0,0.0,0.0,,,-3.0,0.0
5.0,1.0,9.0,7.0,-3.3,-2.6,-2.95,-2.95,1807.0,0.4186015679942835,0.4186015679942835,-0.7,0.7,-3.0,0.0
5.0,1.0,9.0,6.0,-2.7,-2.6,-2.866666666666667,-2.866666666666667,1697.0,0.40876827576020847,0.40876827576020847,-0.1,0.1,-3.0,0.0
5.0,1.0,9.0,5.0,-2.8,-2.6,-2.8500000000000005,-2.8500000000000005,1495.0,0.40382103532558644,0.40382103532558644,-0.2,0.2,-3.0,0.0
5.0,1.0,9.0,4.0,-2.5,-2.5,-2.7800000000000002,-2.7800000000000002,1935.0,0.4113122631016218,0.4113122631016218,0.1,0.1,-3.0,0.0
5.0,0.0,9.0,3.0,-2.7,-2.5,-2.766666666666667,-2.766666666666667,1785.0,0.4088363329587368,0.4088363329587368,-0.2,0.2,-3.0,0.0
5.0,0.0,9.0,2.0,-2.5,-2.5,-2.7285714285714286,-2.766666666666667,1144.0,0.4154766393057589,0.4088363329587368,0.0,0.0,-3.0,0.0
5.0,0.0,9.0,1.0,-2.5,-2.5,-2.7,-2.766666666666667,1160.0,0.4206222496766866,0.4088363329587368,0.0,0.0,-3.0,0.0
6.0,1.0,5.0,4.0,-3.5,-3.5,-3.5,-3.5,4240.0,0.0,0.0,,,-2.766666666666667,0.0
