trial_num,trial_length,click_num,RT,action,reward,highest_reward,average_reward,stochasticity,average_reward_exploration,stochasticity_exploration,last_trial_average_reward,impulse,gap,abs_gap
1,8,1,14168,1,-3.2,-3.2,-3.2,0.0,-3.2,0.0,0.0,0,,
1,8,2,9315,0,-3.2,-3.2,-3.2,0.0,-3.2,0.0,0.0,1,0.0,0.0
1,8,3,3432,0,-3.2,-3.2,-3.2000000000000006,4.440892098500626e-16,-3.2,0.0,0.0,1,0.0,0.0
1,8,4,1136,0,-3.2,-3.2,-3.2,0.0,-3.2,0.0,0.0,1,0.0,0.0
1,8,5,2120,1,-3.3,-3.2,-3.22,0.039999999999999855,-3.22,0.039999999999999855,0.0,1,-0.1,0.1
1,8,6,7216,1,-3.6,-3.2,-3.2833333333333337,0.14624940645653534,-3.2833333333333337,0.14624940645653534,0.0,1,-0.4,0.4
1,8,7,3000,1,-2.3,-2.3,-3.1428571428571432,0.3697765458727082,-3.1428571428571432,0.3697765458727082,0.0,1,0.9,0.9
1,8,8,1272,0,-2.3,-2.3,-3.0375000000000005,0.4442338910979216,-3.1428571428571432,0.3697765458727082,0.0,1,0.0,0.0
2,7,1,2813,1,-3.4,-3.4,-3.4,0.0,-3.4,0.0,-3.1428571428571432,0,,
2,7,2,5143,0,-3.4,-3.4,-3.4,0.5128352561983234,-3.4,0.0,-3.1428571428571432,1,0.0,0.0
2,7,3,2201,1,-3.0,-3.0,-3.266666666666667,0.43750901866606307,-3.266666666666667,0.43750901866606307,-3.1428571428571432,1,0.4,0.4
2,7,4,2647,0,-3.0,-3.0,-3.2,0.40311288741492757,-3.266666666666667,0.43750901866606307,-3.1428571428571432,1,0.0,0.0
2,7,5,1200,0,-3.0,-3.0,-3.16,0.38137403404814274,-3.266666666666667,0.43750901866606307,-3.1428571428571432,1,0.0,0.0
2,7,6,1026,0,-3.0,-3.0,-3.1333333333333333,0.36503968038278833,-3.266666666666667,0.43750901866606307,-3.1428571428571432,1,0.0,0.0
2,7,7,838,0,-3.0,-3.0,-3.1142857142857143,0.35161435275202363,-3.266666666666667,0.43750901866606307,-3.1428571428571432,1,0.0,0.0
3,6,1,2135,1,-2.9,-2.9,-2.9,0.0,-2.9,0.0,-3.266666666666667,0,,
3,6,2,3551,1,-2.7,-2.7,-2.8,0.4179783276115417,-2.8,0.4179783276115417,-3.266666666666667,0,0.2,0.2
3,6,3,1401,1,-3.2,-2.7,-2.9333333333333336,0.3535533905932738,-2.9333333333333336,0.3535533905932738,-3.266666666666667,0,-0.5,0.5
3,6,4,9168,1,-2.2,-2.2,-2.75,0.45465429318966016,-2.75,0.45465429318966016,-3.266666666666667,0,0.5,0.5
3,6,5,14615,1,-2.9,-2.2,-2.7800000000000002,0.42825226210727707,-2.7800000000000002,0.42825226210727707,-3.266666666666667,0,-0.7,0.7
3,6,6,2088,1,-2.9,-2.2,-2.8000000000000003,0.4088310863215481,-2.8000000000000003,0.4088310863215481,-3.266666666666667,0,-0.7,0.7
4,7,1,1905,1,-3.5,-3.5,-3.5,0.0,-3.5,0.0,-2.8000000000000003,0,,
4,7,2,3832,1,-2.7,-2.7,-3.1,0.3764825765354656,-3.1,0.3764825765354656,-2.8000000000000003,1,0.8,0.8
4,7,3,1495,1,-3.6,-2.7,-3.266666666666667,0.4445659556116382,-3.266666666666667,0.4445659556116382,-2.8000000000000003,1,-0.9,0.9
