trial_num,trial_length,click_num,RT,action,reward,highest_reward,average_reward,stochasticity,average_reward_exploration,stochasticity_exploration,last_trial_average_reward,impulse,gap,abs_gap
1,8,1,8389,1,-2.5,-2.5,-2.5,0.0,-2.5,0.0,0.0,0,,
1,8,2,7197,1,-2.2,-2.2,-2.35,0.1499999999999999,-2.35,0.1499999999999999,0.0,0,0.3,0.3
1,8,3,18753,1,-3.0,-2.2,-2.566666666666667,0.3299831645537221,-2.566666666666667,0.3299831645537221,0.0,0,-0.8,0.8
1,8,4,11095,0,-2.2,-2.2,-2.4750000000000005,0.3269174207655504,-2.566666666666667,0.3299831645537221,0.0,0,0.0,0.0
1,8,5,5360,1,-2.3,-2.2,-2.4400000000000004,0.30066592756745814,-2.513333333333333,0.30947985035827086,0.0,0,-0.1,0.1
1,8,6,3863,0,-2.2,-2.2,-2.4000000000000004,0.28867513459481287,-2.513333333333333,0.30947985035827086,0.0,0,0.0,0.0
1,8,7,5098,0,-2.2,-2.2,-2.3714285714285714,0.2762725657973387,-2.513333333333333,0.30947985035827086,0.0,0,0.0,0.0
1,8,8,3599,1,-2.4,-2.2,-2.375,0.25860201081971496,-2.4991666666666665,0.2868664517002834,0.0,0,-0.2,0.2
2,7,1,3597,1,-2.5,-2.5,-2.5,0.0,-2.5,0.0,-2.4991666666666665,0,,
2,7,2,3303,1,-3.9,-2.5,-3.2,0.8342661445845685,-3.2,0.8342661445845685,-2.4991666666666665,0,-1.4,1.4
2,7,3,4016,0,-2.5,-2.5,-2.966666666666667,0.6496308197893648,-3.2,0.8342661445845685,-2.4991666666666665,1,0.0,0.0
2,7,4,3185,1,-3.9,-2.5,-3.2,0.8134289561274953,-3.3750000000000004,0.9406336516767126,-2.4991666666666665,0,-1.4,1.4
2,7,5,3840,1,-2.7,-2.5,-3.1,0.728539107233943,-3.2400000000000007,0.8217617097993241,-2.4991666666666665,1,-0.2,0.2
2,7,6,2839,0,-2.5,-2.5,-3.0,0.6611677980232076,-3.2400000000000007,0.8217617097993241,-2.4991666666666665,1,0.0,0.0
2,7,7,2279,1,-2.9,-2.5,-2.9857142857142853,0.6317883051980574,-3.1914285714285717,0.7586059538372206,-2.4991666666666665,1,-0.4,0.4
3,6,1,2319,1,-2.1,-2.1,-2.1,0.0,-2.1,0.0,-3.1914285714285717,0,,
3,6,2,2600,1,-3.2,-2.1,-2.6500000000000004,0.5424617091393207,-2.6500000000000004,0.5424617091393207,-3.1914285714285717,0,-1.1,1.1
3,6,3,2528,0,-2.1,-2.1,-2.466666666666667,0.5658490834004992,-2.6500000000000004,0.5424617091393207,-3.1914285714285717,0,0.0,0.0
3,6,4,3176,0,-2.1,-2.1,-2.375,0.5858810279803983,-2.6500000000000004,0.5424617091393207,-3.1914285714285717,0,0.0,0.0
3,6,5,1920,0,-2.1,-2.1,-2.32,0.5957348403442593,-2.6500000000000004,0.5424617091393207,-3.1914285714285717,0,0.0,0.0
3,6,6,1656,1,-3.2,-2.1,-2.466666666666667,0.5593363414414826,-2.741666666666667,0.5590436135980466,-3.1914285714285717,0,-1.1,1.1
4,9,1,1967,1,-2.5,-2.5,-2.5,0.0,-2.5,0.0,-2.741666666666667,0,,
4,9,2,1944,0,-2.5,-2.5,-2.5,0.5275043787166296,-2.5,0.0,-2.741666666666667,0,0.0,0.0
4,9,3,1127,1,-2.9,-2.5,-2.6333333333333333,0.5120763831912405,-2.6333333333333333,0.5120763831912405,-2.741666666666667,0,-0.4,0.4
4,9,4,1442,0,-2.5,-2.5,-2.6,0.5015974481593781,-2.6333333333333333,0.5120763831912405,-2.741666666666667,0,0.0,0.0
4,9,5,1080,0,-2.5,-2.5,-2.58,0.4926537245446261,-2.6333333333333333,0.5120763831912405,-2.741666666666667,0,0.0,0.0
4,9,6,1488,0,-2.5,-2.5,-2.566666666666667,0.48432210483785254,-2.6333333333333333,0.5120763831912405,-2.741666666666667,0,0.0,0.0
4,9,7,1703,1,-2.5,-2.5,-2.5571428571428574,0.47638091430094476,-2.6142857142857143,0.47552334220266396,-2.741666666666667,0,0.0,0.0
4,9,8,2191,0,-2.5,-2.5,-2.5500000000000003,0.4687658043312725,-2.6142857142857143,0.47552334220266396,-2.741666666666667,0,0.0,0.0
