trial_num,trial_length,click_num,RT,action,reward,highest_reward,average_reward,stochasticity,average_reward_exploration,stochasticity_exploration,last_trial_average_reward,impulse,gap,abs_gap
1,6,1,9632,1,-2.5,-2.5,-2.5,0.0,-2.5,0.0,0.0,0,,
1,6,2,10629,1,-2.7,-2.5,-2.6,0.10000000000000009,-2.6,0.10000000000000009,0.0,0,-0.2,0.2
1,6,3,16400,0,-2.5,-2.5,-2.566666666666667,0.09428090415820643,-2.6,0.10000000000000009,0.0,0,0.0,0.0
1,6,4,12200,0,-2.5,-2.5,-2.5500000000000003,0.08660254037844395,-2.6,0.10000000000000009,0.0,0,0.0,0.0
1,6,5,5136,0,-2.5,-2.5,-2.54,0.08000000000000007,-2.6,0.10000000000000009,0.0,0,0.0,0.0
1,6,6,1246,0,-2.5,-2.5,-2.533333333333333,0.07453559924999306,-2.6,0.10000000000000009,0.0,0,0.0,0.0
2,8,1,2990,1,-3.7,-3.7,-3.7,0.0,-3.7,0.0,-2.6,0,,
2,8,2,6465,1,-3.0,-3.0,-3.35,0.7314369419163897,-3.35,0.7314369419163897,-2.6,1,0.7,0.7
2,8,3,4350,1,-3.0,-3.0,-3.233333333333333,0.6055300708194981,-3.233333333333333,0.6055300708194981,-2.6,1,0.0,0.0
2,8,4,4241,1,-2.4,-2.4,-3.025,0.48283019789569914,-3.025,0.48283019789569914,-2.6,1,0.6,0.6
2,8,5,7511,0,-2.4,-2.4,-2.9,0.4264014327112209,-3.025,0.48283019789569914,-2.6,1,0.0,0.0
2,8,6,1144,0,-2.4,-2.4,-2.8166666666666664,0.3961621441334904,-3.025,0.48283019789569914,-2.6,0,0.0,0.0
2,8,7,888,0,-2.4,-2.4,-2.7571428571428567,0.37734094032231386,-3.025,0.48283019789569914,-2.6,0,0.0,0.0
2,8,8,1792,0,-2.4,-2.4,-2.7124999999999995,0.363974832332441,-3.025,0.48283019789569914,-2.6,0,0.0,0.0
3,10,1,3942,1,-3.2,-3.2,-3.2,0.0,-3.2,0.0,-3.025,0,,
3,10,2,3248,1,-3.9,-3.2,-3.55,0.9260129588726066,-3.55,0.9260129588726066,-3.025,1,-0.7,0.7
3,10,3,2167,1,-2.6,-2.6,-3.233333333333333,0.6694549534065175,-3.233333333333333,0.6694549534065175,-3.025,1,0.6,0.6
3,10,4,2449,1,-3.3,-2.6,-3.25,0.6626965117357014,-3.25,0.6626965117357014,-3.025,1,-0.7,0.7
3,10,5,5535,0,-2.6,-2.6,-3.12,0.5732456073235883,-3.25,0.6626965117357014,-3.025,1,0.0,0.0
3,10,6,3216,1,-3.3,-2.6,-3.1500000000000004,0.5783597496368504,-3.2583333333333333,0.6513341009889709,-3.025,1,-0.7,0.7
3,10,7,2863,0,-2.6,-2.6,-3.071428571428572,0.5302418906358063,-3.2583333333333333,0.6513341009889709,-3.025,1,0.0,0.0
3,10,8,1008,0,-2.6,-2.6,-3.0125000000000006,0.4967365087155457,-3.2583333333333333,0.6513341009889709,-3.025,1,0.0,0.0
3,10,9,1015,0,-2.6,-2.6,-2.9666666666666672,0.472070165913812,-3.2583333333333333,0.6513341009889709,-3.025,1,0.0,0.0
3,10,10,818,0,-2.6,-2.6,-2.9300000000000006,0.45302685718766555,-3.2583333333333333,0.6513341009889709,-3.025,0,0.0,0.0
