trial_num,trial_length,click_num,RT,action,reward,highest_reward,average_reward,stochasticity,average_reward_exploration,stochasticity_exploration,last_trial_average_reward,impulse,gap,abs_gap
1,8,1,4357,1,-2.7,-2.7,-2.7,0.0,-2.7,0.0,0.0,0,,
1,8,2,12200,1,-3.6,-2.7,-3.1500000000000004,0.44999999999999996,-3.1500000000000004,0.44999999999999996,0.0,0,-0.9,0.9
1,8,3,12197,0,-2.7,-2.7,-3.0,0.42426406871192845,-3.1500000000000004,0.44999999999999996,0.0,1,0.0,0.0
1,8,4,5161,1,-3.5,-2.7,-3.125,0.4264680527307994,-3.2375000000000003,0.4410569691094337,0.0,1,-0.8,0.8
1,8,5,7679,1,-3.1,-2.7,-3.12,0.3815756805667782,-3.21,0.3920459156782531,0.0,1,-0.4,0.4
1,8,6,2520,1,-3.6,-2.7,-3.2000000000000006,0.39157800414902433,-3.2750000000000004,0.3986957904635229,0.0,1,-0.9,0.9
1,8,7,3024,0,-2.7,-2.7,-3.128571428571429,0.40254293724586765,-3.2750000000000004,0.3986957904635229,0.0,1,0.0,0.0
1,8,8,1120,0,-2.7,-2.7,-3.075,0.40233692348577693,-3.2750000000000004,0.3986957904635229,0.0,1,0.0,0.0
2,6,1,2261,1,-3.1,-3.1,-3.1,0.0,-3.1,0.0,-3.2750000000000004,0,,
2,6,2,2224,1,-2.5,-2.5,-2.8,0.45607017003965533,-2.8,0.45607017003965533,-3.2750000000000004,1,0.6,0.6
2,6,3,1600,0,-2.5,-2.5,-2.6999999999999997,0.4917501213199464,-2.8,0.45607017003965533,-3.2750000000000004,0,0.0,0.0
2,6,4,1080,0,-2.5,-2.5,-2.65,0.5008326400438907,-2.8,0.45607017003965533,-3.2750000000000004,0,0.0,0.0
2,6,5,680,0,-2.5,-2.5,-2.62,0.4991685394425722,-2.8,0.45607017003965533,-3.2750000000000004,0,0.0,0.0
2,6,6,976,0,-2.5,-2.5,-2.6,0.4928053803045812,-2.8,0.45607017003965533,-3.2750000000000004,0,0.0,0.0
3,10,1,2026,1,-3.1,-3.1,-3.1,0.0,-3.1,0.0,-2.8,0,,
3,10,2,1391,1,-3.2,-3.1,-3.1500000000000004,0.465026880943457,-3.1500000000000004,0.465026880943457,-2.8,1,-0.1,0.1
3,10,3,1128,1,-3.4,-3.1,-3.233333333333334,0.4999346362504563,-3.233333333333334,0.4999346362504563,-2.8,1,-0.3,0.3
3,10,4,1743,1,-3.4,-3.1,-3.2750000000000004,0.511872922597874,-3.2750000000000004,0.511872922597874,-2.8,1,-0.3,0.3
3,10,5,1698,0,-3.1,-3.1,-3.2400000000000007,0.47916594202843793,-3.2750000000000004,0.511872922597874,-2.8,1,0.0,0.0
3,10,6,1630,1,-3.3,-3.1,-3.2500000000000004,0.4727578661429127,-3.279166666666667,0.4897029995597105,-2.8,1,-0.2,0.2
3,10,7,1616,0,-3.1,-3.1,-3.228571428571429,0.4508495382302716,-3.279166666666667,0.4897029995597105,-2.8,1,0.0,0.0
3,10,8,1041,0,-3.1,-3.1,-3.212500000000001,0.43306190508559395,-3.279166666666667,0.4897029995597105,-2.8,1,0.0,0.0
3,10,9,3263,0,-3.1,-3.1,-3.200000000000001,0.41807010021723934,-3.279166666666667,0.4897029995597105,-2.8,1,0.0,0.0
3,10,10,1027,0,-3.1,-3.1,-3.1900000000000013,0.4050925820105824,-3.279166666666667,0.4897029995597105,-2.8,1,0.0,0.0
4,10,1,1822,1,-2.0,-2.0,-2.0,0.0,-2.0,0.0,-3.279166666666667,0,,
4,10,2,2528,0,-2.0,-2.0,-2.0,1.024882732503878,-2.0,0.0,-3.279166666666667,0,0.0,0.0
4,10,3,687,0,-2.0,-2.0,-2.0,1.0057243566114333,-2.0,0.0,-3.279166666666667,0,0.0,0.0
4,10,4,584,0,-2.0,-2.0,-2.0,0.9876017126641402,-2.0,0.0,-3.279166666666667,0,0.0,0.0
4,10,5,882,0,-2.0,-2.0,-2.0,0.9704247203833147,-2.0,0.0,-3.279166666666667,0,0.0,0.0
4,10,6,1367,0,-2.0,-2.0,-2.0,0.9541138995598657,-2.0,0.0,-3.279166666666667,0,0.0,0.0
4,10,7,808,0,-2.0,-2.0,-2.0,0.9385988184179032,-2.0,0.0,-3.279166666666667,0,0.0,0.0
4,10,8,719,0,-2.0,-2.0,-2.0,0.9238168108450939,-2.0,0.0,-3.279166666666667,0,0.0,0.0
4,10,9,905,0,-2.0,-2.0,-2.0,0.9097119091095585,-2.0,0.0,-3.279166666666667,0,0.0,0.0
4,10,10,1968,0,-2.0,-2.0,-2.0,0.8962339505495466,-2.0,0.0,-3.279166666666667,0,0.0,0.0
5,6,1,1624,1,-3.2,-3.2,-3.2,0.0,-3.2,0.0,-2.0,0,,
5,6,2,1072,1,-2.9,-2.9,-3.05,0.6287112037953337,-3.05,0.6287112037953337,-2.0,1,0.3,0.3
5,6,3,1439,1,-2.3,-2.3,-2.7999999999999994,0.5435121023541291,-2.7999999999999994,0.5435121023541291,-2.0,1,0.6,0.6
5,6,4,1336,1,-3.5,-2.3,-2.9749999999999996,0.5943539172474328,-2.9749999999999996,0.5943539172474328,-2.0,0,-1.2,1.2
5,6,5,1680,0,-2.3,-2.3,-2.84,0.5538767797800223,-2.9749999999999996,0.5943539172474328,-2.0,0,0.0,0.0
5,6,6,889,0,-2.3,-2.3,-2.75,0.5403702434442518,-2.9749999999999996,0.5943539172474328,-2.0,0,0.0,0.0
6,10,1,2390,1,-2.4,-2.4,-2.4,0.0,-2.4,0.0,-2.9749999999999996,0,,
6,10,2,1352,0,-2.4,-2.4,-2.4,0.6094494002200441,-2.4,0.0,-2.9749999999999996,0,0.0,0.0
6,10,3,632,0,-2.4,-2.4,-2.4,0.6023210918392438,-2.4,0.0,-2.9749999999999996,0,0.0,0.0
